Gene	EC_number	EC_Annotation
V1048939	ec:1.11.1.1	 NADH peroxidase; DPNH peroxidase; NAD peroxidase; diphosphopyridine nucleotide peroxidase; NADH-peroxidase; nicotinamide adenine dinucleotide peroxidase; NADH2 peroxidase ec:1.11.1.10 chloride peroxidase; chloroperoxidase; CPO; vanadium haloperoxidase ec:1.11.1.11 L-ascorbate peroxidase; L-ascorbic acid peroxidase; L-ascorbic acid-specific peroxidase; ascorbate peroxidase; ascorbic acid peroxidase ec:1.11.1.12 phospholipid-hydroperoxide glutathione peroxidase; peroxidation-inhibiting protein; PHGPX; peroxidation-inhibiting protein:peroxidase,glutathione (phospholipid hydroperoxide-reducing); phospholipid hydroperoxide glutathione peroxidase; hydroperoxide glutathione peroxidase ec:1.11.1.13 manganese peroxidase; peroxidase-M2; Mn-dependent (NADH-oxidizing) peroxidase ec:1.11.1.14 lignin peroxidase; diarylpropane oxygenase; ligninase I; diarylpropane peroxidase; LiP; diarylpropane:oxygen,hydrogen-peroxide oxidoreductase (C-C-bond-cleaving); 1,2-bis(3,4-dimethoxyphenyl)propane-1,3-diol:hydrogen-peroxide oxidoreductase (incorrect); (3,4-dimethoxyphenyl)methanol:hydrogen-peroxide oxidoreductase ec:1.11.1.15 peroxiredoxin; thioredoxin peroxidase; tryparedoxin peroxidase; alkyl hydroperoxide reductase C22; AhpC; TrxPx; TXNPx; Prx; PRDX ec:1.11.1.16 versatile peroxidase; VP; hybrid peroxidase; polyvalent peroxidase; reactive-black-5:hydrogen-peroxide oxidoreductase ec:1.11.1.17 glutathione amide-dependent peroxidase ec:1.11.1.18 bromide peroxidase; bromoperoxidase; haloperoxidase (ambiguous); eosinophil peroxidase ec:1.11.1.19 dye decolorizing peroxidase; DyP; DyP-type peroxidase
V1048955	ec:6.1.1.15	 proline---tRNA ligase; prolyl-tRNA synthetase; prolyl-transferRNA synthetase; prolyl-transfer ribonucleate synthetase; proline translase; prolyl-transfer ribonucleic acid synthetase; prolyl-s-RNA synthetase; prolinyl-tRNA ligase
V1049092	ec:2.7.7.8	 polyribonucleotide nucleotidyltransferase; polynucleotide phosphorylase; PNPase; nucleoside diphosphate:polynucleotidyl transferase; polyribonucleotide nucleotidyltransferase; polynucleotide phosphorylase; polyribonucleotide phosphorylase ec:2.7.7.80 molybdopterin-synthase adenylyltransferase; MoeB; adenylyltransferase and sulfurtransferase MOCS3 ec:2.7.7.81 pseudaminic acid cytidylyltransferase; PseF ec:2.7.7.82 CMP-N,N'-diacetyllegionaminic acid synthase; CMP-N,N'-diacetyllegionaminic acid synthetase; neuA (gene name); legF (gene name) ec:2.7.7.83 UDP-N-acetylgalactosamine diphosphorylase ec:2.7.7.84 2'-5' oligoadenylate synthase; OAS ec:2.7.7.85 diadenylate cyclase; cyclic-di-AMP synthase; dacA (gene name); disA (gene name) ec:2.7.7.86 cyclic GMP-AMP synthase; cGAMP synthase; cGAS ec:2.7.7.87 L-threonylcarbamoyladenylate synthase; yrdC (gene name); Sua5; ywlC (gene name); ATP:L-threonyl,bicarbonate adenylyltransferase ec:2.7.7.88 GDP polyribonucleotidyltransferase ec:2.7.7.89 [glutamine synthetase]-adenylyl-L-tyrosine phosphorylase; adenylyl-[glutamine---synthetase]-deadenylase; [L-glutamate:ammonia ligase (ADP-forming)]-O4-(5'-adenylyl)-L-tyrosine:phosphate adenylyltransferase; [glutamate---ammonia ligase]-adenylyl-L-tyrosine phosphorylase ec:3.1.4.15 Transferred to 2.7.7.89
V1049128	ec:2.1.3.3	 ornithine carbamoyltransferase; citrulline phosphorylase; ornithine transcarbamylase; OTC; carbamylphosphate-ornithine transcarbamylase; L-ornithine carbamoyltransferase; L-ornithine carbamyltransferase; L-ornithine transcarbamylase; ornithine carbamyltransferase
V1049266	ec:5.99.1.2	 DNA topoisomerase; type I DNA topoisomerase; untwisting enzyme; relaxing enzyme; nicking-closing enzyme; swivelase; omega-protein; deoxyribonucleate topoisomerase; topoisomerase; type I DNA topoisomerase
V1049482	ec:2.7.4.16	 thiamine-phosphate kinase; thiamin-monophosphate kinase; thiamin monophosphatase; thiamin monophosphokinase
V1049688	ec:6.3.1.12	 D-aspartate ligase; Aslfm; UDP-MurNAc-pentapeptide:D-aspartate ligase; D-aspartic acid-activating enzyme
V1049966	ec:5.99.1.3	 DNA topoisomerase (ATP-hydrolysing); type II DNA topoisomerase; DNA-gyrase; deoxyribonucleate topoisomerase; deoxyribonucleic topoisomerase; topoisomerase; DNA topoisomerase II
V1050026	ec:3.2.1.98	 glucan 1,4-alpha-maltohexaosidase; exo-maltohexaohydrolase; 1,4-alpha-D-glucan maltohexaohydrolase
V1050054	ec:3.6.1.1	 inorganic diphosphatase ec:3.6.1.10 endopolyphosphatase; polyphosphate depolymerase; metaphosphatase; polyphosphatase; polymetaphosphatase ec:3.6.1.11 exopolyphosphatase; metaphosphatase; acid phosphoanhydride phosphohydrolase; Gra-Pase ec:3.6.1.12 dCTP diphosphatase; deoxycytidine-triphosphatase; dCTPase; dCTP pyrophosphatase; deoxycytidine triphosphatase; deoxy-CTPase; dCTPase ec:3.6.1.13 ADP-ribose diphosphatase; ADPribose pyrophosphatase; adenosine diphosphoribose pyrophosphatase; ADPR-PPase; ADP-ribose ribophosphohydrolase ec:3.6.1.14 adenosine-tetraphosphatase ec:3.6.1.15 nucleoside-triphosphate phosphatase; nucleoside-triphosphatase; nucleoside triphosphate phosphohydrolase; nucleoside-5-triphosphate phosphohydrolase; nucleoside 5-triphosphatase; unspecific diphosphate phosphohydrolase ec:3.6.1.16 CDP-glycerol diphosphatase; CDP-glycerol pyrophosphatase; cytidine diphosphoglycerol pyrophosphatase ec:3.6.1.17 bis(5'-nucleosyl)-tetraphosphatase (asymmetrical); bis(5'-guanosyl)-tetraphosphatase; bis(5'-adenosyl)-tetraphosphatase; diguanosinetetraphosphatase (asymmetrical); dinucleosidetetraphosphatase (asymmetrical); diadenosine P1,P4-tetraphosphatase; dinucleoside tetraphosphatase; 1-P,4-P-bis(5'-nucleosyl)-tetraphosphate nucleotidohydrolase ec:3.6.1.18 FAD diphosphatase; FAD pyrophosphatase; riboflavin adenine dinucleotide pyrophosphatase; flavin adenine dinucleotide pyrophosphatase; riboflavine adenine dinucleotide pyrophosphatase; flavine adenine dinucleotide pyrophosphatase ec:3.6.1.19 Transferred to 3.6.1.9
V1050073	ec:6.3.2.10	 UDP-N-acetylmuramoyl-tripeptide---D-alanyl-D-alanine ligase; MurF synthetase; UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-L-lysyl-D-alanyl-D-alanine synthetase; UDP-N-acetylmuramoylalanyl-D-glutamyl-lysine-D-alanyl-D-alanine ligase; uridine diphosphoacetylmuramoylpentapeptide synthetase; UDPacetylmuramoylpentapeptide synthetase; UDP-MurNAc-L-Ala-D-Glu-L-Lys:D-Ala-D-Ala ligase
V1050135	ec:6.1.1.18	 glutamine---tRNA ligase; glutaminyl-tRNA synthetase; glutaminyl-transfer RNA synthetase; glutaminyl-transfer ribonucleate synthetase; glutamine-tRNA synthetase; glutamine translase; glutamate-tRNA ligase; glutaminyl ribonucleic acid; GlnRS
V1050386	ec:6.3.2.17	 tetrahydrofolate synthase; folylpolyglutamate synthase; folate polyglutamate synthetase; formyltetrahydropteroyldiglutamate synthetase; N10-formyltetrahydropteroyldiglutamate synthetase; folylpoly-gamma-glutamate synthase; folylpolyglutamyl synthetase; folylpoly(gamma-glutamate) synthase; folylpolyglutamate synthetase; FPGS; tetrahydrofolylpolyglutamate synthase; tetrahydrofolate:L-glutamate gamma-ligase (ADP-forming); tetrahydropteroyl-[gamma-Glu]n:L-glutamate gamma-ligase (ADP-forming)
V1050465	ec:3.5.1.18	 succinyl-diaminopimelate desuccinylase; N-succinyl-L-alpha,epsilon-diaminopimelic acid deacylase
V1050562	ec:1.1.1.40	 malate dehydrogenase (oxaloacetate-decarboxylating) (NADP+); 'malic' enzyme (ambiguous); pyruvic-malic carboxylase (ambiguous); malate dehydrogenase (decarboxylating, NADP+); NADP+-linked decarboxylating malic enzyme; NADP+-malic enzyme; NADP+-specific malic enzyme; NADP+-specific malate dehydrogenase; malate dehydrogenase (NADP+, decarboxylating); L-malate:NADP+ oxidoreductase ec:1.1.1.400 2-methyl-1,2-propanediol dehydrogenase; mpdB (gene name) ec:1.1.1.401 2-dehydro-3-deoxy-L-rhamnonate dehydrogenase (NAD+); 2-keto-3-deoxy-L-rhamnonate dehydrogenase ec:1.1.1.402 D-erythritol 1-phosphate dehydrogenase; eryB (gene name) ec:1.1.1.403 D-threitol dehydrogenase (NAD+); dthD (gene name) ec:1.1.1.404 tetrachlorobenzoquinone reductase; pcpD (gene name); TCBQ reductase ec:1.1.1.405 ribitol-5-phosphate 2-dehydrogenase (NADP+); acs1 (gene name); bcs1 (gene name); tarJ (gene name); ribulose-5-phosphate reductase; ribulose-5-P reductase; D-ribulose 5-phosphate reductase ec:1.1.1.406 galactitol 2-dehydrogenase (L-tagatose-forming); GatDH ec:1.1.1.407 D-altritol 5-dehydrogenase ec:1.1.1.408 4-phospho-D-threonate 3-dehydrogenase; pdxA2 (gene name) (ambiguous) ec:1.1.1.409 4-phospho-D-erythronate 3-dehydrogenase; pdxA2 (gene name) (ambiguous)
V1050865	ec:6.1.1.9	 valine---tRNA ligase; valyl-tRNA synthetase; valyl-transfer ribonucleate synthetase; valyl-transfer RNA synthetase; valyl-transfer ribonucleic acid synthetase; valine transfer ribonucleate ligase; valine translase
V1051046	ec:6.3.5.3	 phosphoribosylformylglycinamidine synthase; phosphoribosylformylglycinamidine synthetase; formylglycinamide ribonucleotide amidotransferase; phosphoribosylformylglycineamidine synthetase; FGAM synthetase; FGAR amidotransferase; 5'-phosphoribosylformylglycinamide:L-glutamine amido-ligase (ADP-forming); 2-N-formyl-1-N-(5-phospho-D-ribosyl)glycinamide:L-glutamine amido-ligase (ADP-forming)
V1051416	ec:2.3.1.180	 beta-ketoacyl-[acyl-carrier-protein] synthase III; 3-oxoacyl:ACP synthase III; 3-ketoacyl-acyl carrier protein synthase III; KASIII; KAS III; FabH; beta-ketoacyl-acyl carrier protein synthase III; beta-ketoacyl-ACP synthase III; beta-ketoacyl (acyl carrier protein) synthase III; acetyl-CoA:malonyl-[acyl-carrier-protein] C-acyltransferase
V1051466	ec:2.3.1.57	 diamine N-acetyltransferase; spermidine acetyltransferase; putrescine acetyltransferase; putrescine (diamine)-acetylating enzyme; diamine acetyltransferase; spermidine/spermine N1-acetyltransferase; spermidine N1-acetyltransferase; acetyl-coenzyme A-1,4-diaminobutane N-acetyltransferase; putrescine acetylase; putrescine N-acetyltransferase
V1051615	ec:5.2.1.8	 peptidylprolyl isomerase; PPIase; cyclophilin [misleading, see comments]; peptide bond isomerase; peptidyl-prolyl cis-trans isomerase
V1051910	ec:2.7.1.15	 ribokinase; deoxyribokinase; ribokinase (phosphorylating); D-ribokinase ec:2.7.1.150 1-phosphatidylinositol-3-phosphate 5-kinase; type III PIP kinase; phosphatidylinositol 3-phosphate 5-kinase ec:2.7.1.151 inositol-polyphosphate multikinase; IpK2; IP3/IP4 6-/3-kinase; IP3/IP4 dual-specificity 6-/3-kinase; IpmK; ArgRIII; AtIpk2alpha; AtIpk2beta; inositol polyphosphate 6-/3-/5-kinase ec:2.7.1.152 Transferred to 2.7.4.21 ec:2.7.1.153 phosphatidylinositol-4,5-bisphosphate 3-kinase; type I phosphoinositide 3-kinase ec:2.7.1.154 phosphatidylinositol-4-phosphate 3-kinase; type II phosphoinositide 3-kinase; C2-domain-containing phosphoinositide 3-kinase; phosphoinositide 3-kinase ec:2.7.1.155 Transferred to 2.7.4.24 ec:2.7.1.156 adenosylcobinamide kinase; CobU; adenosylcobinamide kinase/adenosylcobinamide-phosphate guanylyltransferase; AdoCbi kinase/AdoCbi-phosphate guanylyltransferase ec:2.7.1.157 N-acetylgalactosamine kinase; GALK2; GK2; GalNAc kinase; N-acetylgalactosamine (GalNAc)-1-phosphate kinase; ATP:N-acetyl-D-galactosamine 1-phosphotransferase ec:2.7.1.158 inositol-pentakisphosphate 2-kinase; IP5 2-kinase; Gsl1p; Ipk1p; inositol polyphosphate kinase; inositol 1,3,4,5,6-pentakisphosphate 2-kinase; Ins(1,3,4,5,6)P5 2-kinase ec:2.7.1.159 inositol-1,3,4-trisphosphate 5/6-kinase; Ins(1,3,4)P3 5/6-kinase; inositol trisphosphate 5/6-kinase
V1051932	ec:2.1.1.235	 dTDP-3-amino-3,6-dideoxy-alpha-D-glucopyranose N,N-dimethyltransferase; TylM1
V1052272	ec:4.2.1.46	 dTDP-glucose 4,6-dehydratase; thymidine diphosphoglucose oxidoreductase; TDP-glucose oxidoreductase; dTDP-glucose 4,6-hydro-lyase; dTDP-glucose 4,6-hydro-lyase (dTDP-4-dehydro-6-deoxy-alpha-D-glucose-forming)
V1052343	ec:1.12.1.3	 hydrogen dehydrogenase (NADP+); NADP+-linked hydrogenase; NADP+-reducing hydrogenase; hydrogenase (ambiguous); hydrogenase I (ambiguous)
V1052356	ec:4.2.1.17	 enoyl-CoA hydratase; enoyl hydrase; unsaturated acyl-CoA hydratase; beta-hydroxyacyl-CoA dehydrase; beta-hydroxyacid dehydrase; acyl coenzyme A hydrase; crotonase; crotonyl hydrase; 2-octenoyl coenzyme A hydrase; enoyl coenzyme A hydratase; 2-enoyl-CoA hydratase; short-chain enoyl-CoA hydratase; ECH; trans-2-enoyl-CoA hydratase; enoyl coenzyme A hydrase (D); enoyl coenzyme A hydrase (L); short chain enoyl coenzyme A hydratase; D-3-hydroxyacyl-CoA dehydratase; enol-CoA hydratase ec:4.2.1.170 2-(omega-methylthio)alkylmalate dehydratase; IPMI (gene name) ec:4.2.1.171 cis-L-3-hydroxyproline dehydratase; cis-L-3-hydroxyproline hydro-lyase; c3LHypD
V1052359	ec:1.1.1.42	 isocitrate dehydrogenase (NADP+); oxalosuccinate decarboxylase; oxalsuccinic decarboxylase; isocitrate (NADP) dehydrogenase; isocitrate (nicotinamide adenine dinucleotide phosphate) dehydrogenase; NADP-specific isocitrate dehydrogenase; NADP-linked isocitrate dehydrogenase; NADP-dependent isocitrate dehydrogenase; NADP isocitric dehydrogenase; isocitrate dehydrogenase (NADP-dependent); NADP-dependent isocitric dehydrogenase; triphosphopyridine nucleotide-linked isocitrate dehydrogenase-oxalosuccinate carboxylase; NADP+-linked isocitrate dehydrogenase; IDH (ambiguous); dual-cofactor-specific isocitrate dehydrogenase; NADP+-ICDH; NADP+-IDH; IDP; IDP1; IDP2; IDP3
V1052366	ec:1.1.1.244	 methanol dehydrogenase
V1052488	ec:4.1.99.18	 Transferred to 4.1.99.22 and 4.6.1.17
V1052492	ec:3.5.1.88	 peptide deformylase; N-formylmethionylaminoacyl-tRNA deformylase
V1052494	ec:3.1.26.3	 ribonuclease III; RNase III; ribonuclease 3
V1052522	ec:2.8.1.7	 cysteine desulfurase; IscS; NIFS; NifS; SufS; cysteine desulfurylase
V1052528	ec:1.2.99.2	 Transferred to 1.2.7.4
V1052547	ec:3.2.1.10	 oligo-1,6-glucosidase; limit dextrinase (erroneous); isomaltase; sucrase-isomaltase; exo-oligo-1,6-glucosidase; dextrin 6alpha-glucanohydrolase; alpha-limit dextrinase; dextrin 6-glucanohydrolase; oligosaccharide alpha-1,6-glucohydrolase; alpha-methylglucosidase ec:3.2.1.100 mannan 1,4-mannobiosidase; 1,4-beta-D-mannan mannobiohydrolase; exo-beta-mannanase; exo-1,4-beta-mannobiohydrolase ec:3.2.1.101 mannan endo-1,6-alpha-mannosidase; endo-alpha-1->6-D-mannanase; endo-1,6-beta-mannanase; mannan endo-1,6-beta-mannosidase; 1,6-alpha-D-mannan mannanohydrolase ec:3.2.1.102 blood-group-substance endo-1,4-beta-galactosidase; endo-beta-galactosidase (ambiguous); blood-group-substance 1,4-beta-D-galactanohydrolase ec:3.2.1.103 keratan-sulfate endo-1,4-beta-galactosidase; endo-beta-galactosidase (ambiguous); keratan sulfate endogalactosidase; keratanase; keratan-sulfate 1,4-beta-D-galactanohydrolase ec:3.2.1.104 steryl-beta-glucosidase ec:3.2.1.105 3alpha(S)-strictosidine beta-glucosidase ec:3.2.1.106 mannosyl-oligosaccharide glucosidase; Glc3Man9NAc2 oligosaccharide glucosidase; trimming glucosidase I ec:3.2.1.107 protein-glucosylgalactosylhydroxylysine glucosidase; 2-O-alpha-D-glucopyranosyl-5-O-alpha-D-galactopyranosylhydroxy-L-lysine glucohydrolase; protein-alpha-D-glucosyl-1,2-beta-D-galactosyl-L-hydroxylysine glucohydrolase ec:3.2.1.108 lactase; lactase-phlorizin hydrolase ec:3.2.1.109 endogalactosaminidase
V1052848	ec:2.1.1.176	 16S rRNA (cytosine967-C5)-methyltransferase; rsmB (gene name); fmu (gene name); 16S rRNA m5C967 methyltransferase
V1052912	ec:4.4.1.8	 cystathionine beta-lyase; beta-cystathionase; cystine lyase; cystathionine L-homocysteine-lyase (deaminating); L-cystathionine L-homocysteine-lyase (deaminating); CBL
V1052918	ec:5.4.99.22	 23S rRNA pseudouridine2605 synthase; RluB; YciL
V1052979	ec:3.6.4.12	 DNA helicase; 3' to 5' DNA helicase; 3'-5' DNA helicase; 3'-5' PfDH; 5' to 3' DNA helicase; AvDH1; BACH1 helicase; BcMCM; BLM protein; BRCA1-associated C-terminal helicase; CeWRN-1; Dbp9p; DmRECQ5; DNA helicase 120; DNA helicase A; DNA helicase E; DNA helicase II; DNA helicase III; DNA helicase RECQL5beta; DNA helicase VI; dnaB; DnaB helicase E1; helicase HDH IV; Hel E; helicase DnaB; helicase domain of bacteriophage T7 gene 4 protein helicase; PcrA helicase; UvrD; hHcsA; Hmi1p; hPif1; MCM helicase; MCM protein; MER3 helicase; MER3 protein; MPH1; PcrA; PcrA helicase; PDH120; PfDH A; Pfh1p; PIF1
V1053316	ec:2.1.1.33	 tRNA (guanine46-N7)-methyltransferase; Trm8/Trm82; TrmB; tRNA (m7G46) methyltransferase; transfer ribonucleate guanine 7-methyltransferase; 7-methylguanine transfer ribonucleate methylase; tRNA guanine 7-methyltransferase; N7-methylguanine methylase; S-adenosyl-L-methionine:tRNA (guanine-7-N-)-methyltransferase ec:2.1.1.330 5'-demethylyatein 5'-O-methyltransferase; OMT1 (gene name) ec:2.1.1.331 bacteriochlorophyllide d C-121-methyltransferase; bchR (gene name) ec:2.1.1.332 bacteriochlorophyllide d C-82-methyltransferase; bchQ (gene name) ec:2.1.1.333 bacteriochlorophyllide d C-20 methyltransferase; bchU (gene name) ec:2.1.1.334 methanethiol S-methyltransferase; mddA (gene name) ec:2.1.1.335 4-amino-anhydrotetracycline N4-methyltransferase; oxyT (gene name); ctcO (gene name) ec:2.1.1.336 norbelladine O-methyltransferase; N4OMT1 (gene name) ec:2.1.1.337 reticuline N-methyltransferase; RNMT ec:2.1.1.338 desmethylxanthohumol 6'-O-methyltransferase; OMT1 (ambiguous) ec:2.1.1.339 xanthohumol 4'-O-methyltransferase; OMT2 (ambiguous)
V1053321	ec:3.4.11.18	 methionyl aminopeptidase; methionine aminopeptidase; peptidase M; L-methionine aminopeptidase; MAP
V1053756	ec:6.3.2.7	 UDP-N-acetylmuramoyl-L-alanyl-D-glutamate---L-lysine ligase; MurE synthetase; UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-L-lysine synthetase; uridine diphospho-N-acetylmuramoylalanyl-D-glutamyllysine synthetase; UPD-MurNAc-L-Ala-D-Glu:L-Lys ligase; UDP-N-acetylmuramoyl-L-alanyl-D-glutamate:L-lysine gamma-ligase (ADP-forming)
V1053766	ec:2.1.1.198	 16S rRNA (cytidine1402-2'-O)-methyltransferase; RsmI; YraL
V1054126	ec:3.5.4.28	 S-adenosylhomocysteine deaminase; adenosylhomocysteine deaminase
V1054342	ec:2.5.1.10	 (2E,6E)-farnesyl diphosphate synthase; farnesyl-diphosphate synthase; geranyl transferase I; prenyltransferase; farnesyl pyrophosphate synthetase; farnesylpyrophosphate synthetase; geranyltranstransferase ec:2.5.1.100 fumigaclavine A dimethylallyltransferase; FgaPT1 ec:2.5.1.101 N,N'-diacetyllegionaminate synthase; neuB (gene name); legI (gene name) ec:2.5.1.102 geranyl-pyrophosphate---olivetolic acid geranyltransferase; GOT (ambiguous) ec:2.5.1.103 presqualene diphosphate synthase; SSL-1 (gene name); hpnD (gene name) ec:2.5.1.104 N1-aminopropylagmatine synthase; agmatine/cadaverine aminopropyl transferase; ACAPT; PF0127 (gene name); triamine/agmatine aminopropyltransferase; SpeE; agmatine aminopropyltransferase ec:2.5.1.105 7,8-dihydropterin-6-yl-methyl-4-(beta-D-ribofuranosyl)aminobenzene 5'-phosphate synthase; MJ0301 (gene name); dihydropteroate synthase (ambiguous) ec:2.5.1.106 tryprostatin B synthase; ftmPT1 (gene name); brevianamide F prenyltransferase (ambiguous) ec:2.5.1.107 verruculogen prenyltransferase; FtmPT3 ec:2.5.1.108 2-(3-amino-3-carboxypropyl)histidine synthase; Dph2 ec:2.5.1.109 brevianamide F prenyltransferase (deoxybrevianamide E-forming); NotF; BrePT; brevianamide F reverse prenyltransferase
V1054381	ec:2.5.1.78	 6,7-dimethyl-8-ribityllumazine synthase; lumazine synthase; 6,7-dimethyl-8-ribityllumazine synthase 2; 6,7-dimethyl-8-ribityllumazine synthase 1; lumazine synthase 2; lumazine synthase 1; type I lumazine synthase; type II lumazine synthase; RIB4; MJ0303; RibH; Pbls; MbtLS; RibH1 protein; RibH2 protein; RibH1; RibH2
V1054413	ec:3.6.1.23	 dUTP diphosphatase; deoxyuridine-triphosphatase; dUTPase; dUTP pyrophosphatase; desoxyuridine 5'-triphosphate nucleotidohydrolase; desoxyuridine 5'-triphosphatase
V1054485	ec:3.1.21.3	 type I site-specific deoxyribonuclease; type I restriction enzyme; deoxyribonuclease (ATP- and S-adenosyl-L-methionine-dependent); restriction-modification system; deoxyribonuclease (adenosine triphosphate-hydrolyzing); adenosine triphosphate-dependent deoxyribonuclease; ATP-dependent DNase; type 1 site-specific deoxyribonuclease ec:3.1.24.1 Transferred to 3.1.21.3 ec:3.1.24.2 Transferred to 3.1.21.3
V1054488	ec:3.5.1.5	 urease ec:3.5.1.50 pentanamidase; valeramidase ec:3.5.1.51 4-acetamidobutyryl-CoA deacetylase; aminobutyryl-CoA thiolesterase; deacetylase-thiolesterase ec:3.5.1.52 peptide-N4-(N-acetyl-beta-glucosaminyl)asparagine amidase; glycopeptide N-glycosidase; glycopeptidase; N-oligosaccharide glycopeptidase; N-glycanase; Jack-bean glycopeptidase; PNGase A; PNGase F ec:3.5.1.53 N-carbamoylputrescine amidase; carbamoylputrescine hydrolase; NCP ec:3.5.1.54 allophanate hydrolase; allophanate lyase; AtzF; TrzF ec:3.5.1.55 long-chain-fatty-acyl-glutamate deacylase; long-chain aminoacylase; long-chain-fatty-acyl-glutamate deacylase; long-chain acylglutamate amidase; N-acyl-D-glutamate deacylase ec:3.5.1.56 N,N-dimethylformamidase; dimethylformamidase; DMFase ec:3.5.1.57 tryptophanamidase; tryptophan aminopeptidase; L-tryptophan aminopeptidase ec:3.5.1.58 N-benzyloxycarbonylglycine hydrolase; benzyloxycarbonylglycine hydrolase; Nalpha-carbobenzoxyamino acid amidohydrolase; Nalpha-benzyloxycarbonyl amino acid urethane hydrolase; Nalpha-benzyloxycarbonyl amino acid urethane hydrolase I ec:3.5.1.59 N-carbamoylsarcosine amidase; carbamoylsarcosine amidase
V1054505	ec:2.5.1.47	 cysteine synthase; O-acetyl-L-serine sulfhydrylase; O-acetyl-L-serine sulfohydrolase; O-acetylserine (thiol)-lyase; O-acetylserine (thiol)-lyase A; O-acetylserine sulfhydrylase; O3-acetyl-L-serine acetate-lyase (adding hydrogen-sulfide); acetylserine sulfhydrylase; cysteine synthetase; S-sulfocysteine synthase; 3-O-acetyl-L-serine:hydrogen-sulfide 2-amino-2-carboxyethyltransferase; O3-acetyl-L-serine:hydrogen-sulfide 2-amino-2-carboxyethyltransferase ec:4.2.99.8 Transferred to 2.5.1.47
V1054567	ec:2.7.7.41	 phosphatidate cytidylyltransferase; CDP diglyceride pyrophosphorylase; CDP-diacylglycerol synthase; CDP-diacylglyceride synthetase; cytidine diphosphoglyceride pyrophosphorylase; phosphatidate cytidyltransferase; phosphatidic acid cytidylyltransferase; CTP:1,2-diacylglycerophosphate-cytidyl transferase; CTP-diacylglycerol synthetase; DAG synthetase; CDP-DG
V1054685	ec:1.1.1.18	 inositol 2-dehydrogenase; myo-inositol 2-dehydrogenase; myo-inositol:NAD+ oxidoreductase; inositol dehydrogenase; myo-inositol dehydrogenase ec:1.1.1.180 Deleted entry ec:1.1.1.181 cholest-5-ene-3beta,7alpha-diol 3beta-dehydrogenase; 3beta-hydroxy-Delta5-C27-steroid oxidoreductase ec:1.1.1.182 Deleted entry ec:1.1.1.183 geraniol dehydrogenase (NADP+) ec:1.1.1.184 carbonyl reductase (NADPH); aldehyde reductase 1; prostaglandin 9-ketoreductase; xenobiotic ketone reductase; NADPH-dependent carbonyl reductase; ALR3; carbonyl reductase; nonspecific NADPH-dependent carbonyl reductase; carbonyl reductase (NADPH2) ec:1.1.1.185 L-glycol dehydrogenase; glycol (nicotinamide adenine dinucleotide (phosphate)) dehydrogenase; L-(+)-glycol:NAD(P)+ oxidoreductase; L-glycol:NAD(P)+ dehydrogenase ec:1.1.1.186 dTDP-galactose 6-dehydrogenase; thymidine-diphosphate-galactose dehydrogenase ec:1.1.1.187 GDP-4-dehydro-D-rhamnose reductase; GDP-4-keto-6-deoxy-D-mannose reductase; GDP-4-keto-D-rhamnose reductase; guanosine diphosphate-4-keto-D-rhamnose reductase; GDP-6-deoxy-D-mannose:NAD(P)+ 4-oxidoreductase; GDP-6-deoxy-alpha-D-mannose:NAD(P)+ 4-oxidoreductase ec:1.1.1.188 prostaglandin-F synthase; prostaglandin-D2 11-reductase; reductase, 15-hydroxy-11-oxoprostaglandin; PGD2 11-ketoreductase; PGF2alpha synthetase; prostaglandin 11-ketoreductase; prostaglandin D2-ketoreductase; prostaglandin F synthase; prostaglandin F synthetase; synthetase, prostaglandin F2alpha; PGF synthetase; NADPH-dependent prostaglandin D2 11-keto reductase; prostaglandin 11-keto reductase ec:1.1.1.189 prostaglandin-E2 9-reductase; PGE2-9-OR; reductase, 15-hydroxy-9-oxoprostaglandin; 9-keto-prostaglandin E2 reductase; 9-ketoprostaglandin reductase; PGE-9-ketoreductase; PGE2 9-oxoreductase; PGE2-9-ketoreductase; prostaglandin 9-ketoreductase; prostaglandin E 9-ketoreductase; prostaglandin E2-9-oxoreductase
V1055879	ec:2.7.6.5	 GTP diphosphokinase; stringent factor; guanosine 3',5'-polyphosphate synthase; GTP pyrophosphokinase; ATP-GTP 3'-diphosphotransferase; guanosine 5',3'-polyphosphate synthetase; (p)ppGpp synthetase I; (p)ppGpp synthetase II; guanosine pentaphosphate synthetase; GPSI; GPSII
V1057632	ec:3.1.26.8	 ribonuclease M5; RNase M5; 5S ribosomal maturation nuclease; 5S ribosomal RNA maturation endonuclease
V1057668	ec:3.4.16.4	 serine-type D-Ala-D-Ala carboxypeptidase; DD-peptidase; D-alanyl-D-alanine-carboxypeptidase; D-alanyl-D-alanine-cleaving-peptidase; D-alanyl-D-alanine-cleaving peptidase; DD-transpeptidase; D-alanine carboxypeptidase; DD-carboxypeptidase; D-alanyl carboxypeptidase
V1061938	ec:3.4.21.88	 repressor LexA; LexA repressor
V1065325	ec:3.1.1.61	 protein-glutamate methylesterase; chemotaxis-specific methylesterase; methyl-accepting chemotaxis protein methyl-esterase; CheB methylesterase; methylesterase CheB; protein methyl-esterase; protein carboxyl methylesterase; PME; protein methylesterase; protein-L-glutamate-5-O-methyl-ester acylhydrolase
