Gene	EC_number	EC_Annotation
V1799344	ec:3.6.4.13	 RNA helicase; CSFV NS3 helicase; DBP2; DbpA; DDX17; DDX25; DDX3; DDX3X; DDX3Y; DDX4; DDX5; DEAD-box protein DED1; DEAD-box RNA helicase; DEAH-box protein 2; DEAH-box RNA helicase; DED1; Dex(H/D) RNA helicase; EhDEAD1; EhDEAD1 RNA helicase; eIF4A helicase; KOKV helicase; Mtr4p; nonstructural protein 3 helicase; NPH-II; RHA; RNA helicase A; RNA helicase DDX3; RNA helicase Hera; RNA-dependent ATPase; TGBp1 NTPase/helicase domain; VRH1; GRTH/DDX25
V1836815	ec:3.6.3.17	 monosaccharide-transporting ATPase
V1836857	ec:6.1.1.5	 isoleucine---tRNA ligase; isoleucyl-tRNA synthetase; isoleucyl-transfer ribonucleate synthetase; isoleucyl-transfer RNA synthetase; isoleucine-transfer RNA ligase; isoleucine-tRNA synthetase; isoleucine translase
V1840858	ec:6.1.1.7	 alanine---tRNA ligase; alanyl-tRNA synthetase; alanyl-transfer ribonucleate synthetase; alanyl-transfer RNA synthetase; alanyl-transfer ribonucleic acid synthetase; alanine-transfer RNA ligase; alanine transfer RNA synthetase; alanine tRNA synthetase; alanine translase; alanyl-transfer ribonucleate synthase; AlaRS; Ala-tRNA synthetase
V1000057	ec:2.7.6.1	 ribose-phosphate diphosphokinase; ribose-phosphate pyrophosphokinase; PRPP synthetase; phosphoribosylpyrophosphate synthetase; PPRibP synthetase; PP-ribose P synthetase; 5-phosphoribosyl-1-pyrophosphate synthetase; 5-phosphoribose pyrophosphorylase; 5-phosphoribosyl-alpha-1-pyrophosphate synthetase; phosphoribosyl-diphosphate synthetase; phosphoribosylpyrophosphate synthase; pyrophosphoribosylphosphate synthetase; ribophosphate pyrophosphokinase; ribose-5-phosphate pyrophosphokinase
V1000155	ec:2.5.1.10	 (2E,6E)-farnesyl diphosphate synthase; farnesyl-diphosphate synthase; geranyl transferase I; prenyltransferase; farnesyl pyrophosphate synthetase; farnesylpyrophosphate synthetase; geranyltranstransferase ec:2.5.1.100 fumigaclavine A dimethylallyltransferase; FgaPT1 ec:2.5.1.101 N,N'-diacetyllegionaminate synthase; neuB (gene name); legI (gene name) ec:2.5.1.102 geranyl-pyrophosphate---olivetolic acid geranyltransferase; GOT (ambiguous) ec:2.5.1.103 presqualene diphosphate synthase; SSL-1 (gene name); hpnD (gene name) ec:2.5.1.104 N1-aminopropylagmatine synthase; agmatine/cadaverine aminopropyl transferase; ACAPT; PF0127 (gene name); triamine/agmatine aminopropyltransferase; SpeE; agmatine aminopropyltransferase ec:2.5.1.105 7,8-dihydropterin-6-yl-methyl-4-(beta-D-ribofuranosyl)aminobenzene 5'-phosphate synthase; MJ0301 (gene name); dihydropteroate synthase (ambiguous) ec:2.5.1.106 tryprostatin B synthase; ftmPT1 (gene name); brevianamide F prenyltransferase (ambiguous) ec:2.5.1.107 verruculogen prenyltransferase; FtmPT3 ec:2.5.1.108 2-(3-amino-3-carboxypropyl)histidine synthase; Dph2 ec:2.5.1.109 brevianamide F prenyltransferase (deoxybrevianamide E-forming); NotF; BrePT; brevianamide F reverse prenyltransferase
V1000426	ec:2.5.1.78	 6,7-dimethyl-8-ribityllumazine synthase; lumazine synthase; 6,7-dimethyl-8-ribityllumazine synthase 2; 6,7-dimethyl-8-ribityllumazine synthase 1; lumazine synthase 2; lumazine synthase 1; type I lumazine synthase; type II lumazine synthase; RIB4; MJ0303; RibH; Pbls; MbtLS; RibH1 protein; RibH2 protein; RibH1; RibH2
V1000479	ec:6.1.1.20	 phenylalanine---tRNA ligase; phenylalanyl-tRNA synthetase; phenylalanyl-transfer ribonucleate synthetase; phenylalanine-tRNA synthetase; phenylalanyl-transfer RNA synthetase; phenylalanyl-tRNA ligase; phenylalanyl-transfer RNA ligase; L-phenylalanyl-tRNA synthetase; phenylalanine translase
V1000559	ec:2.1.1.176	 16S rRNA (cytosine967-C5)-methyltransferase; rsmB (gene name); fmu (gene name); 16S rRNA m5C967 methyltransferase
V1001012	ec:6.1.1.9	 valine---tRNA ligase; valyl-tRNA synthetase; valyl-transfer ribonucleate synthetase; valyl-transfer RNA synthetase; valyl-transfer ribonucleic acid synthetase; valine transfer ribonucleate ligase; valine translase
V1001276	ec:3.5.3.6	 arginine deiminase; arginine dihydrolase; citrulline iminase; L-arginine deiminase
V1006769	ec:2.7.7.7	 DNA-directed DNA polymerase; DNA polymerase I; DNA polymerase II; DNA polymerase III; DNA polymerase alpha; DNA polymerase beta; DNA polymerase gamma; DNA nucleotidyltransferase (DNA-directed); deoxyribonucleate nucleotidyltransferase; deoxynucleate polymerase; deoxyribonucleic acid duplicase; deoxyribonucleic acid polymerase; deoxyribonucleic duplicase; deoxyribonucleic polymerase; deoxyribonucleic polymerase I; DNA duplicase; DNA nucleotidyltransferase; DNA polymerase; DNA replicase; DNA-dependent DNA polymerase; duplicase; Klenow fragment; sequenase; Taq DNA polymerase; Taq Pol I; Tca DNA polymerase ec:2.7.7.21 Transferred to 2.7.7.72 ec:2.7.7.25 Transferred to 2.7.7.72 ec:2.7.7.70 D-glycero-beta-D-manno-heptose 1-phosphate adenylyltransferase; D-beta-D-heptose 7-phosphate kinase/D-beta-D-heptose 1-phosphate adenylyltransferase; D-glycero-D-manno-heptose-1beta-phosphate adenylyltransferase; hldE (gene name); rfaE (gene name) ec:2.7.7.71 D-glycero-alpha-D-manno-heptose 1-phosphate guanylyltransferase; hddC (gene name); gmhD (gene name) ec:2.7.7.72 CCA tRNA nucleotidyltransferase; CCA-adding enzyme; tRNA adenylyltransferase; tRNA cytidylyltransferase; tRNA CCA-pyrophosphorylase; tRNA-nucleotidyltransferase; transfer-RNA nucleotidyltransferase; transfer ribonucleic acid nucleotidyl transferase; CTP(ATP):tRNA nucleotidyltransferase; transfer ribonucleate adenylyltransferase; transfer ribonucleate adenyltransferase; transfer RNA adenylyltransferase; transfer ribonucleate nucleotidyltransferase; ATP (CTP):tRNA nucleotidyltransferase; ribonucleic cytidylic cytidylic adenylic pyrophosphorylase; transfer ribonucleic adenylyl (cytidylyl) transferase; transfer ribonucleic-terminal trinucleotide nucleotidyltransferase; transfer ribonucleate cytidylyltransferase; ribonucleic cytidylyltransferase; -C-C-A pyrophosphorylase; ATP(CTP)-tRNA nucleotidyltransferase; tRNA adenylyl(cytidylyl)transferase; CTP:tRNA cytidylyltransferase ec:2.7.7.73 sulfur carrier protein ThiS adenylyltransferase; thiF (gene name) ec:2.7.7.74 1L-myo-inositol 1-phosphate cytidylyltransferase; CTP:inositol-1-phosphate cytidylyltransferase (bifunctional CTP:inositol-1-phosphate cytidylyltransferase/CDP-inositol:inositol-1-phosphate transferase (IPCT/DIPPS)); IPCT (bifunctional CTP:inositol-1-phosphate cytidylyltransferase/CDP-inositol:inositol-1-phosphate transferase (IPCT/DIPPS)); L-myo-inositol-1-phosphate cytidylyltransferase ec:2.7.7.75 molybdopterin adenylyltransferase; MogA; Cnx1 (ambiguous) ec:2.7.7.76 molybdenum cofactor cytidylyltransferase; MocA; CTP:molybdopterin cytidylyltransferase; MoCo cytidylyltransferase; Mo-MPT cytidyltransferase ec:2.7.7.77 molybdenum cofactor guanylyltransferase; MobA; MoCo guanylyltransferase ec:2.7.7.78 GDP-D-glucose phosphorylase ec:2.7.7.79 tRNAHis guanylyltransferase; histidine tRNA guanylyltransferase; Thg1p (ambiguous); Thg1 (ambiguous)
V1007114	ec:3.2.1.177	 alpha-D-xyloside xylohydrolase; alpha-xylosidase
V1008496	ec:1.97.1.4	 [formate-C-acetyltransferase]-activating enzyme; PFL activase; PFL-glycine:S-adenosyl-L-methionine H transferase (flavodoxin-oxidizing, S-adenosyl-L-methionine-cleaving); formate acetyltransferase activating enzyme; formate acetyltransferase-glycine dihydroflavodoxin:S-adenosyl-L-methionine oxidoreductase (S-adenosyl-L-methionine cleaving)
V1009498	ec:2.7.1.30	 glycerol kinase; glycerokinase; GK; ATP:glycerol-3-phosphotransferase; glycerol kinase (phosphorylating); glyceric kinase
V1009501	ec:1.4.99.5	 glycine dehydrogenase (cyanide-forming); hydrogen cyanide synthase; HCN synthase
V1013876	ec:4.2.1.85	 dimethylmaleate hydratase; (2R,3S)-2,3-dimethylmalate hydro-lyase
V1017590	ec:2.7.2.4	 aspartate kinase; aspartokinase; AK; beta-aspartokinase; aspartic kinase
V1020484	ec:5.5.1.4	 inositol-3-phosphate synthase; myo-inositol-1-phosphate synthase; D-glucose 6-phosphate cycloaldolase; inositol 1-phosphate synthatase; glucose 6-phosphate cyclase; inositol 1-phosphate synthetase; glucose-6-phosphate inositol monophosphate cycloaldolase; glucocycloaldolase; 1L-myo-inositol-1-phosphate lyase (isomerizing)
V1036221	ec:6.3.5.4	 asparagine synthase (glutamine-hydrolysing); asparagine synthetase (glutamine-hydrolysing); glutamine-dependent asparagine synthetase; asparagine synthetase B; AS; AS-B
V1036483	ec:3.1.3.16	 protein-serine/threonine phosphatase; phosphoprotein phosphatase (ambiguous); protein phosphatase-1; protein phosphatase-2A; protein phosphatase-2B; protein phosphatase-2C; protein D phosphatase; phosphospectrin phosphatase; casein phosphatase; Aspergillus awamori acid protein phosphatase; calcineurin; phosphatase 2A; phosphatase 2B; phosphatase II; phosphatase IB; phosphatase C-II; polycation modulated (PCM-) phosphatase; phosphopyruvate dehydrogenase phosphatase; phosphatase SP; branched-chain alpha-keto acid dehydrogenase phosphatase; BCKDH phosphatase; 3-hydroxy 3-methylglutaryl coenzymeA reductase phosphatase; HMG-CoA reductase phosphatase; phosphatase H-II; phosphatase III; phosphatase I; protein phosphatase; phosphatase IV; phosphoprotein phosphohydrolase
V1037108	ec:2.7.7.73	 sulfur carrier protein ThiS adenylyltransferase; thiF (gene name)
V1039856	ec:1.11.1.15	 peroxiredoxin; thioredoxin peroxidase; tryparedoxin peroxidase; alkyl hydroperoxide reductase C22; AhpC; TrxPx; TXNPx; Prx; PRDX
V1048577	ec:3.4.24.70	 oligopeptidase A; 68000-M signalpeptide hydrolase
V1050264	ec:3.4.21.107	 peptidase Do; DegP; DegP protease; HtrA; high temperature requirement protease A; HrtA heat shock protein; protease Do; Do protease
V1051042	ec:6.2.1.5	 succinate---CoA ligase (ADP-forming); succinyl-CoA synthetase (ADP-forming); succinic thiokinase; succinate thiokinase; succinyl-CoA synthetase; succinyl coenzyme A synthetase (adenosine diphosphate-forming); succinyl coenzyme A synthetase; A-STK (adenin nucleotide-linked succinate thiokinase); STK; A-SCS
V1054828	ec:2.7.7.6	 DNA-directed RNA polymerase; RNA polymerase; RNA nucleotidyltransferase (DNA-directed); RNA polymerase I; RNA polymerase II; RNA polymerase III; C RNA formation factors; deoxyribonucleic acid-dependent ribonucleic acid polymerase; DNA-dependent ribonucleate nucleotidyltransferase; DNA-dependent RNA nucleotidyltransferase; DNA-dependent RNA polymerase; ribonucleate nucleotidyltransferase; ribonucleate polymerase; C ribonucleic acid formation factors; ribonucleic acid nucleotidyltransferase; ribonucleic acid polymerase; ribonucleic acid transcriptase; ribonucleic polymerase; ribonucleic transcriptase; RNA nucleotidyltransferase; RNA transcriptase; transcriptase; RNA nucleotidyltransferase I ec:2.7.7.60 2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase; MEP cytidylyltransferase ec:2.7.7.61 citrate lyase holo-[acyl-carrier protein] synthase; 2'-(5''-phosphoribosyl)-3'-dephospho-CoA transferase; 2'-(5''-triphosphoribosyl)-3'-dephospho-CoA:apo-citrate lyase; CitX; holo-ACP synthase (ambiguous); 2'-(5''-triphosphoribosyl)-3'-dephospho-CoA:apo-citrate lyase adenylyltransferase; 2'-(5''-triphosphoribosyl)-3'-dephospho-CoA:apo-citrate lyase 2'-(5''-triphosphoribosyl)-3'-dephospho-CoA transferase; 2'-(5''-triphosphoribosyl)-3'-dephospho-CoA:apo-citrate-lyase adenylyltransferase; holo-citrate lyase synthase (incorrect) ec:2.7.7.62 adenosylcobinamide-phosphate guanylyltransferase; CobU; adenosylcobinamide kinase/adenosylcobinamide-phosphate guanylyltransferase; AdoCbi kinase/AdoCbi-phosphate guanylyltransferase ec:2.7.7.63 Transferred to 6.3.1.20 ec:2.7.7.64 UTP-monosaccharide-1-phosphate uridylyltransferase; UDP-sugar pyrophosphorylase; PsUSP ec:2.7.7.65 diguanylate cyclase; DGC; PleD ec:2.7.7.66 malonate decarboxylase holo-[acyl-carrier protein] synthase; holo ACP synthase (ambiguous); 2'-(5''-triphosphoribosyl)-3'-dephospho-CoA:apo ACP 2'-(5''-triphosphoribosyl)-3'-dephospho-CoA transferase; MdcG; 2'-(5''-triphosphoribosyl)-3'-dephospho-CoA:apo-malonate-decarboxylase adenylyltransferase; holo-malonate-decarboxylase synthase (incorrect) ec:2.7.7.67 CDP-2,3-bis-(O-geranylgeranyl)-sn-glycerol synthase; carS (gene name); CDP-2,3-di-O-geranylgeranyl-sn-glycerol synthase; CTP:2,3-GG-GP ether cytidylyltransferase; CTP:2,3-di-O-geranylgeranyl-sn-glycero-1-phosphate cytidyltransferase; CDP-2,3-bis-O-(geranylgeranyl)-sn-glycerol synthase; CTP:2,3-bis-O-(geranylgeranyl)-sn-glycero-1-phosphate cytidylyltransferase; CDP-unsaturated archaeol synthase; CDP-archaeol synthase (incorrect) ec:2.7.7.68 2-phospho-L-lactate guanylyltransferase; CofC; MJ0887 ec:2.7.7.69 GDP-L-galactose phosphorylase; VTC2; VTC5
V1056602	ec:2.3.1.8	 phosphate acetyltransferase; phosphotransacetylase; phosphoacylase; PTA ec:2.3.1.80 cysteine-S-conjugate N-acetyltransferase ec:2.3.1.81 aminoglycoside 3-N-acetyltransferase; 3-aminoglycoside acetyltransferase; 3-N-aminoglycoside acetyltransferase; aminoglycoside N3-acetyltransferase; acetyl-CoA:2-deoxystreptamine-antibiotic N3'-acetyltransferase (incorrect); aminoglycoside N3'-acetyltransferase (incorrect) ec:2.3.1.82 aminoglycoside 6'-N-acetyltransferase; aminoglycoside N6'-acetyltransferase; aminoglycoside-6'-acetyltransferase; aminoglycoside-6-N-acetyltransferase; kanamycin acetyltransferase ec:2.3.1.83 phosphatidylcholine---dolichol O-acyltransferase ec:2.3.1.84 alcohol O-acetyltransferase; alcohol acetyltransferase ec:2.3.1.85 fatty-acid synthase; FASN (gene name) ec:2.3.1.86 fatty-acyl-CoA synthase; yeast fatty acid synthase; FAS1 (gene name); FAS2 (gene name) ec:2.3.1.87 aralkylamine N-acetyltransferase; serotonin acetyltransferase; serotonin acetylase; arylalkylamine N-acetyltransferase; serotonin N-acetyltransferase; AANAT; melatonin rhythm enzyme ec:2.3.1.88 Transferred to 2.3.1.254 and 2.3.1.255 and 2.3.1.256 and 2.3.1.257 and 2.3.1.258 and 2.3.1.259 ec:2.3.1.89 tetrahydrodipicolinate N-acetyltransferase; tetrahydrodipicolinate acetylase; tetrahydrodipicolinate:acetyl-CoA acetyltransferase; acetyl-CoA:L-2,3,4,5-tetrahydrodipicolinate N2-acetyltransferase; acetyl-CoA:(S)-2,3,4,5-tetrahydropyridine-2,6-dicarboxylate 2-N-acetyltransferase
V1066720	ec:6.1.1.6	 lysine---tRNA ligase; lysyl-tRNA synthetase; lysyl-transfer ribonucleate synthetase; lysyl-transfer RNA synthetase; L-lysine-transfer RNA ligase; lysine-tRNA synthetase; lysine translase
V1067165	ec:6.1.1.5	 isoleucine---tRNA ligase; isoleucyl-tRNA synthetase; isoleucyl-transfer ribonucleate synthetase; isoleucyl-transfer RNA synthetase; isoleucine-transfer RNA ligase; isoleucine-tRNA synthetase; isoleucine translase
V1067560	ec:5.3.1.1	 triose-phosphate isomerase; phosphotriose isomerase; triose phosphoisomerase; triose phosphate mutase; D-glyceraldehyde-3-phosphate ketol-isomerase ec:5.3.1.10 Transferred to 3.5.99.6 ec:5.3.1.11 Deleted entry ec:5.3.1.12 glucuronate isomerase; uronic isomerase; uronate isomerase; D-glucuronate isomerase; uronic acid isomerase; D-glucuronate ketol-isomerase ec:5.3.1.13 arabinose-5-phosphate isomerase; kdsD (gene name); gutQ (gene name); arabinose phosphate isomerase; phosphoarabinoisomerase; D-arabinose-5-phosphate ketol-isomerase ec:5.3.1.14 L-rhamnose isomerase; rhamnose isomerase; L-rhamnose ketol-isomerase ec:5.3.1.15 D-lyxose ketol-isomerase; D-lyxose isomerase; D-lyxose ketol-isomerase ec:5.3.1.16 1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase; N-(5'-phospho-D-ribosylformimino)-5-amino-1-(5''-phosphoribosyl)-4-imidazolecarboxamide isomerase; phosphoribosylformiminoaminophosphoribosylimidazolecarboxamide isomerase; N-(phosphoribosylformimino) aminophosphoribosylimidazolecarboxamide isomerase; 1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide ketol-isomerase; 1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide aldose-ketose-isomerase ec:5.3.1.17 5-dehydro-4-deoxy-D-glucuronate isomerase; 4-deoxy-L-threo-5-hexulose uronate isomerase; 4-deoxy-L-threo-5-hexosulose-uronate ketol-isomerase; kduI (gene name) ec:5.3.1.18 Deleted entry ec:5.3.1.19 Transferred to 2.6.1.16
V1068297	ec:5.2.1.8	 peptidylprolyl isomerase; PPIase; cyclophilin [misleading, see comments]; peptide bond isomerase; peptidyl-prolyl cis-trans isomerase
V1068537	ec:2.7.9.1	 pyruvate, phosphate dikinase; pyruvate, orthophosphate dikinase; pyruvate-phosphate dikinase (phosphorylating); pyruvate, phosphate dikinase; pyruvate-inorganic phosphate dikinase; pyruvate-phosphate dikinase; pyruvate-phosphate ligase; pyruvic-phosphate dikinase; pyruvic-phosphate ligase; pyruvate, Pi dikinase; PPDK
V1069134	ec:6.1.1.12	 aspartate---tRNA ligase; aspartyl-tRNA synthetase; aspartyl ribonucleic synthetase; aspartyl-transfer RNA synthetase; aspartic acid translase; aspartyl-transfer ribonucleic acid synthetase; aspartyl ribonucleate synthetase
V1070122	ec:3.4.14.12	 Xaa-Xaa-Pro tripeptidyl-peptidase; prolyltripeptidyl amino peptidase; prolyl tripeptidyl peptidase; prolyltripeptidyl aminopeptidase; PTP-A; TPP
V1074972	ec:3.6.4.12	 DNA helicase; 3' to 5' DNA helicase; 3'-5' DNA helicase; 3'-5' PfDH; 5' to 3' DNA helicase; AvDH1; BACH1 helicase; BcMCM; BLM protein; BRCA1-associated C-terminal helicase; CeWRN-1; Dbp9p; DmRECQ5; DNA helicase 120; DNA helicase A; DNA helicase E; DNA helicase II; DNA helicase III; DNA helicase RECQL5beta; DNA helicase VI; dnaB; DnaB helicase E1; helicase HDH IV; Hel E; helicase DnaB; helicase domain of bacteriophage T7 gene 4 protein helicase; PcrA helicase; UvrD; hHcsA; Hmi1p; hPif1; MCM helicase; MCM protein; MER3 helicase; MER3 protein; MPH1; PcrA; PcrA helicase; PDH120; PfDH A; Pfh1p; PIF1
V1079169	ec:5.99.1.2	 DNA topoisomerase; type I DNA topoisomerase; untwisting enzyme; relaxing enzyme; nicking-closing enzyme; swivelase; omega-protein; deoxyribonucleate topoisomerase; topoisomerase; type I DNA topoisomerase
V1079170	ec:3.1.1.72	 acetylxylan esterase
V1080456	ec:6.1.1.14	 glycine---tRNA ligase; glycyl-tRNA synthetase; glycyl-transfer ribonucleate synthetase; glycyl-transfer RNA synthetase; glycyl-transfer ribonucleic acid synthetase; glycyl translase
V1080630	ec:5.2.1.8	 peptidylprolyl isomerase; PPIase; cyclophilin [misleading, see comments]; peptide bond isomerase; peptidyl-prolyl cis-trans isomerase
V1081290	ec:6.1.1.16	 cysteine---tRNA ligase; cysteinyl-tRNA synthetase; cysteinyl-transferRNA synthetase; cysteinyl-transfer ribonucleate synthetase; cysteine translase
V1083391	ec:3.1.3.1	 alkaline phosphatase; alkaline phosphomonoesterase; phosphomonoesterase; glycerophosphatase; alkaline phosphohydrolase; alkaline phenyl phosphatase; orthophosphoric-monoester phosphohydrolase (alkaline optimum) ec:3.1.3.10 glucose-1-phosphatase ec:3.1.3.11 fructose-bisphosphatase; hexose diphosphatase; FBPase; fructose 1,6-diphosphatase; fructose 1,6-diphosphate phosphatase; D-fructose 1,6-diphosphatase; fructose 1,6-bisphosphatase; fructose diphosphatase; fructose diphosphate phosphatase; fructose bisphosphate phosphatase; fructose 1,6-bisphosphate 1-phosphatase; fructose 1,6-bisphosphate phosphatase; hexose bisphosphatase; D-fructose-1,6-bisphosphate phosphatase ec:3.1.3.12 trehalose-phosphatase; trehalose 6-phosphatase; trehalose 6-phosphate phosphatase; trehalose-6-phosphate phosphohydrolase ec:3.1.3.13 Deleted entry ec:3.1.3.14 methylphosphothioglycerate phosphatase; methylthiophosphoglycerate phosphatase ec:3.1.3.15 histidinol-phosphatase; histidinol phosphate phosphatase; L-histidinol phosphate phosphatase; histidinolphosphate phosphatase; HPpase; histidinolphosphatase ec:3.1.3.16 protein-serine/threonine phosphatase; phosphoprotein phosphatase (ambiguous); protein phosphatase-1; protein phosphatase-2A; protein phosphatase-2B; protein phosphatase-2C; protein D phosphatase; phosphospectrin phosphatase; casein phosphatase; Aspergillus awamori acid protein phosphatase; calcineurin; phosphatase 2A; phosphatase 2B; phosphatase II; phosphatase IB; phosphatase C-II; polycation modulated (PCM-) phosphatase; phosphopyruvate dehydrogenase phosphatase; phosphatase SP; branched-chain alpha-keto acid dehydrogenase phosphatase; BCKDH phosphatase; 3-hydroxy 3-methylglutaryl coenzymeA reductase phosphatase; HMG-CoA reductase phosphatase; phosphatase H-II; phosphatase III; phosphatase I; protein phosphatase; phosphatase IV; phosphoprotein phosphohydrolase ec:3.1.3.17 [phosphorylase] phosphatase; PR-enzyme; phosphorylase a phosphatase; glycogen phosphorylase phosphatase; protein phosphatase C; type 1 protein phosphatase ec:3.1.3.18 phosphoglycolate phosphatase; phosphoglycolate hydrolase; 2-phosphoglycolate phosphatase; P-glycolate phosphatase; phosphoglycollate phosphatase ec:3.1.3.19 glycerol-2-phosphatase; beta-glycerophosphatase; beta-glycerophosphate phosphatase; 2-glycerophosphatase ec:3.1.3.100 thiamine phosphate phosphatase ec:3.1.3.101 validoxylamine A 7'-phosphate phosphatase; vldH (gene name) ec:3.1.3.102 FMN hydrolase; FMN phosphatase; AtcpFHy1 ec:3.1.3.103 3-deoxy-D-glycero-D-galacto-nonulopyranosonate 9-phosphatase; 3-deoxy-D-glycero-D-galacto-non-2-ulopyranosonate-9-phosphate phosphatase ec:3.1.3.104 5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase; 5-amino-6-ribitylamino-2,4(1H,3H)-pyrimidinedione 5'-phosphate phosphatase
V1084373	ec:2.7.2.3	 phosphoglycerate kinase; PGK; 3-PGK; ATP-3-phospho-D-glycerate-1-phosphotransferase; ATP:D-3-phosphoglycerate 1-phosphotransferase; 3-phosphoglycerate kinase; 3-phosphoglycerate phosphokinase; 3-phosphoglyceric acid kinase; 3-phosphoglyceric acid phosphokinase; 3-phosphoglyceric kinase; glycerate 3-phosphate kinase; glycerophosphate kinase; phosphoglyceric acid kinase; phosphoglyceric kinase; phosphoglycerokinase
V1084713	ec:3.4.11.18	 methionyl aminopeptidase; methionine aminopeptidase; peptidase M; L-methionine aminopeptidase; MAP
V1108928	ec:3.6.3.15	 Na+-transporting two-sector ATPase
V1136300	ec:2.7.1.113	 deoxyguanosine kinase; deoxyguanosine kinase (phosphorylating); (dihydroxypropoxymethyl)guanine kinase; 2'-deoxyguanosine kinase; NTP-deoxyguanosine 5'-phosphotransferase
V1138311	ec:3.4.22.40	 bleomycin hydrolase; aminopeptidase C (Lactococcus lactis) [4]
V1138351	ec:2.7.4.3	 adenylate kinase; myokinase; 5'-AMP-kinase; adenylic kinase; adenylokinase ec:2.7.4.30 Transferred to 2.7.8.43 ec:2.7.4.31 [5-(aminomethyl)furan-3-yl]methyl phosphate kinase; MfnE ec:2.7.4.32 farnesyl phosphate kinase
V1138581	ec:5.99.1.3	 DNA topoisomerase (ATP-hydrolysing); type II DNA topoisomerase; DNA-gyrase; deoxyribonucleate topoisomerase; deoxyribonucleic topoisomerase; topoisomerase; DNA topoisomerase II
V1138734	ec:6.1.1.18	 glutamine---tRNA ligase; glutaminyl-tRNA synthetase; glutaminyl-transfer RNA synthetase; glutaminyl-transfer ribonucleate synthetase; glutamine-tRNA synthetase; glutamine translase; glutamate-tRNA ligase; glutaminyl ribonucleic acid; GlnRS
V1139423	ec:2.1.1.72	 site-specific DNA-methyltransferase (adenine-specific); modification methylase; restriction-modification system
V1143728	ec:3.1.1.29	 aminoacyl-tRNA hydrolase; aminoacyl-transfer ribonucleate hydrolase; N-substituted aminoacyl transfer RNA hydrolase; peptidyl-tRNA hydrolase
V1152318	ec:6.3.2.4	 D-alanine---D-alanine ligase; MurE synthetase [ambiguous]; alanine:alanine ligase (ADP-forming); alanylalanine synthetase ec:6.3.2.28 Transferred to 6.3.2.49 ec:6.3.2.40 cyclopeptine synthase ec:6.3.2.41 N-acetylaspartylglutamate synthase; N-acetylaspartylglutamate synthetase; NAAG synthetase; NAAGS; RIMKLA (gene name) (ambiguous); RIMKLB (gene name) (ambiguous) ec:6.3.2.42 N-acetylaspartylglutamylglutamate synthase; N-acetylaspartylglutamylglutamate synthetase; NAAG(2) synthase; NAAG synthetase II; NAAGS-II; RIMKLA (gene name) (ambiguous) ec:6.3.2.43 [lysine-biosynthesis-protein LysW]---L-2-aminoadipate ligase; alpha-aminoadipate-lysW ligase lysX (gene name); LysX (ambiguous); AAA---LysW ligase ec:6.3.2.44 pantoate---beta-alanine ligase (ADP-forming); pantothenate synthetase (ambiguous); pantoate---beta-alanine ligase (ambiguous) ec:6.3.2.45 UDP-N-acetylmuramate---L-alanyl-gamma-D-glutamyl-meso-2,6-diaminoheptanedioate ligase; murein peptide ligase; Mpl; yjfG (gene name); UDP-MurNAc:L-Ala-gamma-D-Glu-meso-A2pm ligase; UDP-N-acetylmuramate:L-alanyl-gamma-D-glutamyl-meso-diaminopimelate ligase ec:6.3.2.46 fumarate---(S)-2,3-diaminopropanoate ligase; DdaG; fumarate:(S)-2,3-diaminopropanoate ligase (AMP-forming) ec:6.3.2.47 dapdiamide synthase; DdaF; dapdiamide A synthase ec:6.3.2.48 L-arginine-specific L-amino acid ligase; RizA; L-amino acid ligase RizA ec:6.3.2.49 L-alanine---L-anticapsin ligase; BacD; alanine-anticapsin ligase; L-Ala-L-anticapsin ligase; ywfE (gene name)
V1154707	ec:3.6.3.15	 Na+-transporting two-sector ATPase
V1157552	ec:2.7.6.1	 ribose-phosphate diphosphokinase; ribose-phosphate pyrophosphokinase; PRPP synthetase; phosphoribosylpyrophosphate synthetase; PPRibP synthetase; PP-ribose P synthetase; 5-phosphoribosyl-1-pyrophosphate synthetase; 5-phosphoribose pyrophosphorylase; 5-phosphoribosyl-alpha-1-pyrophosphate synthetase; phosphoribosyl-diphosphate synthetase; phosphoribosylpyrophosphate synthase; pyrophosphoribosylphosphate synthetase; ribophosphate pyrophosphokinase; ribose-5-phosphate pyrophosphokinase
