Gene	category	Annotation	COGID
V1000360	M	Involved in cell wall formation. Catalyzes the final step in the synthesis of UDP-N-acetylmuramoyl-pentapeptide the precursor of murein (By similarity)	COG0770
V1000677	K	Necessary for efficient RNA polymerase transcription elongation past template-encoded arresting sites. The arresting sites in DNA have the property of trapping a certain fraction of elongating RNA polymerases that pass through, resulting in locked ternary complexes. Cleavage of the nascent transcript by cleavage factors such as GreA or GreB allows the resumption of elongation from the new 3'terminus. GreA releases sequences of 2 to 3 nucleotides (By similarity)	COG0782
V1000764	S	Methyl-accepting chemotaxis family protein	COG4768
V1000782	O	Binds to Cpn60 in the presence of Mg-ATP and suppresses the ATPase activity of the latter (By similarity)	COG0234
V1001020	D	Essential cell division protein (By similarity)	COG4839
V1001022	M	Cell wall formation. Catalyzes the addition of glutamate to the nucleotide precursor UDP-N-acetylmuramoyl-L-alanine (UMA) (By similarity)	COG0771
V1001032	F	nudix hydrolase	COG0494
V1001050	S	Membrane	COG1434
V1001108	J	Increases the formation of ribosomal termination complexes and stimulates activities of RF-1 and RF-2. It binds guanine nucleotides and has strong preference for UGA stop codons. It may interact directly with the ribosome. The stimulation of RF- 1 and RF-2 is significantly reduced by GTP and GDP, but not by GMP (By similarity)	COG4108
V1001133	J	Leucyl-tRNA synthetase	COG0495
V1001241	F	uridine monophosphokinase	COG0572
V1001300	G	Major Facilitator	0XRAD
V1001395	K	Peptidase S24-like protein	COG2932
V1001406	C	3-hydroxybutyryl-CoA dehydrogenase	COG1250
V1001417	S	Membrane	COG0670
V1001498	Q	Dithiol-disulfide isomerase	COG2761
V1003948	U	Involved in targeting and insertion of nascent membrane proteins into the cytoplasmic membrane. Acts as a receptor for the complex formed by the signal recognition particle (SRP) and the ribosome-nascent chain (RNC)	COG0552
V1004401	O	ATP-dependent Clp protease ATP-binding subunit	COG0542
V1004963	K	Transcription elongation factor NusA	COG0195
V1006125	G	Catalyzes the reversible conversion of 2- phosphoglycerate into phosphoenolpyruvate. It is essential for the degradation of carbohydrates via glycolysis (By similarity)	COG0148
V1006318	O	Metallo-Beta-Lactamase	COG0595
V1006381	L	DNA polymerase III is a complex, multichain enzyme responsible for most of the replicative synthesis in bacteria. This DNA polymerase also exhibits 3' to 5' exonuclease activity. The beta chain is required for initiation of replication once it is clamped onto DNA, it slides freely (bidirectional and ATP- independent) along duplex DNA (By similarity)	COG0592
V1006550	J	prolyl-tRNA synthetase	COG0442
V1007161	C	Formate acetyltransferase	COG1882
V1007951	J	Associates with the EF-Tu.GDP complex and induces the exchange of GDP to GTP. It remains bound to the aminoacyl-tRNA.EF- Tu.GTP complex up to the GTP hydrolysis stage on the ribosome (By similarity)	COG0264
V1009080	G	May play a role in 30S ribosomal subunit biogenesis. Unusual circulary permuted GTPase that catalyzes rapid hydrolysis of GTP with a slow catalytic turnover (By similarity)	COG1162
V1009575	O	Chaperone protein ClpB	COG0542
V1009697	S	Cbs domain containing membrane protein	11TWY
V1010201	S	NA	11MDB
V1010590	M	type I secretion outer membrane protein	COG1538
V1010660	C	Produces ATP from ADP in the presence of a proton gradient across the membrane. The gamma chain is believed to be important in regulating ATPase activity and the flow of protons through the CF(0) complex (By similarity)	COG0224
V1010901	K	3'-5' exoribonuclease that releases 5'-nucleoside monophosphates and is involved in maturation of structured RNAs (By similarity)	COG0557
V1011015	C	Produces ATP from ADP in the presence of a proton gradient across the membrane. The gamma chain is believed to be important in regulating ATPase activity and the flow of protons through the CF(0) complex (By similarity)	COG0224
V1011483	P	Ferritin, Dps family protein	COG0783
V1011487	J	RNaseP catalyzes the removal of the 5'-leader sequence from pre-tRNA to produce the mature 5'-terminus. It can also cleave other RNA substrates such as 4.5S RNA. The protein component plays an auxiliary but essential role in vivo by binding to the 5'-leader sequence and broadening the substrate specificity of the ribozyme (By similarity)	COG0594
V1011572	P	RND transporter, HAE1 HME family, permease protein	COG0841
V1012333	G	Catalyzes the reversible conversion of 2- phosphoglycerate into phosphoenolpyruvate. It is essential for the degradation of carbohydrates via glycolysis (By similarity)	COG0148
V1012601	S	Haloacid dehalogenase domain protein hydrolase	COG0546
V1012670	O	Chaperone	COG0542
V1012780	J	Binds to the 23S rRNA (By similarity)	COG0359
V1013976	C	Catalyzes a 2-step reaction, involving the ATP-dependent carboxylation of the covalently attached biotin in the first step and the transfer of the carboxyl group to pyruvate in the second (By similarity)	COG1038
V1014590	S	domain protein	COG4717
V1014867	G	pts system	COG3444
V1014933	E, P	ABC transporter	COG0444
V1015188	C	Produces ATP from ADP in the presence of a proton gradient across the membrane. The catalytic sites are hosted primarily by the beta subunits (By similarity)	COG0055
V1015374	O	Binds to Cpn60 in the presence of Mg-ATP and suppresses the ATPase activity of the latter (By similarity)	COG0234
V1015718	S	Membrane	COG2855
V1017589	H	Condenses 4-methyl-5-(beta-hydroxyethyl)thiazole monophosphate (THZ-P) and 2-methyl-4-amino-5-hydroxymethyl pyrimidine pyrophosphate (HMP-PP) to form thiamine monophosphate (TMP) (By similarity)	COG0352
V1017590	E	Aspartokinase	COG0527
V1017894	M	outer membrane chaperone skp	11V68
V1018510	J	amino acids such as threonine, to avoid such errors, it has a posttransfer editing activity that hydrolyzes mischarged Thr-tRNA(Val) in a tRNA-dependent manner (By similarity)	COG0525
V1021334	J	This protein binds to the 23S rRNA, and is important in its secondary structure. It is located near the subunit interface in the base of the L7 L12 stalk, and near the tRNA binding site of the peptidyltransferase center (By similarity)	COG0097
V1021752	L	transposase	COG2801
V1023682	S	NA	11W9N
V1032299	L	DNA ligase that catalyzes the formation of phosphodiester linkages between 5'-phosphoryl and 3'-hydroxyl groups in double-stranded DNA using NAD as a coenzyme and as the energy source for the reaction. It is essential for DNA replication and repair of damaged DNA (By similarity)	COG0272
V1032563	C	phosphoenolpyruvate carboxykinase	0XT66
V1032792	M	Catalyzes the first step in hexosamine metabolism, converting fructose-6P into glucosamine-6P using glutamine as a nitrogen source (By similarity)	COG0449
V1032813	J	The globular domain of the protein is located near the polypeptide exit tunnel on the outside of the subunit, while an extended beta-hairpin is found that lines the wall of the exit tunnel in the center of the 70S ribosome (By similarity)	COG0091
V1033212	J	Hemolysin A	COG1189
V1033213	H	Polyprenyl synthetase	COG0142
V1033216	S	alkaline shock protein	COG1302
V1033340	L	ATP-dependent DNA helicase recG	COG1200
V1034179	G	Glyceraldehyde-3-phosphate dehydrogenase	COG0057
V1034591	T	serine threonine protein kinase	COG0515
V1036186	O	Peptidase s1 and s6 chymotrypsin hap	COG0265
V1036221	E	asparagine synthetase	COG0367
V1036261	P	ABC transporter, permease	COG3833
V1036379	G	Catalyzes the formation of the alpha-1,6-glucosidic linkages in glycogen by scission of a 1,4-alpha-linked oligosaccharide from growing alpha-1,4-glucan chains and the subsequent attachment of the oligosaccharide to the alpha-1,6 position (By similarity)	COG0296
V1036483	T	phosphatase	COG0631
V1037423	C	Produces ATP from ADP in the presence of a proton gradient across the membrane. The alpha chain is a regulatory subunit (By similarity)	COG0056
V1037868	S	NA	120H9
V1038295	J	Catalyzes the attachment of alanine to tRNA(Ala) in a two-step reaction alanine is first activated by ATP to form Ala- AMP and then transferred to the acceptor end of tRNA(Ala). Also edits incorrectly charged Ser-tRNA(Ala) and Gly-tRNA(Ala) via its editing domain (By similarity)	COG0013
V1039342	J	ribosomal protein l10	COG0244
V1040177	G, M	phosphorylase	COG0438
V1040381	P	Cation_ATPase_N	COG0474
V1040525	K	RNA polymerase	COG0568
V1041179	E	Dipeptidase	COG4690
V1041445	O	Binds to Cpn60 in the presence of Mg-ATP and suppresses the ATPase activity of the latter (By similarity)	COG0234
V1042479	G	Glyceraldehyde-3-phosphate dehydrogenase, type I	COG0057
V1047007	J	Glycyl-tRNA synthetase beta subunit	COG0751
V1047060	E	ABC transporter	COG0747
V1052940	J	One of the primary rRNA binding proteins. Required for association of the 30S and 50S subunits to form the 70S ribosome, for tRNA binding and peptide bond formation. It has been suggested to have peptidyltransferase activity	COG0090
V1056007	C	Produces ATP from ADP in the presence of a proton gradient across the membrane. The catalytic sites are hosted primarily by the beta subunits (By similarity)	COG0055
V1061557	P	ATPase, P-type (Transporting), HAD superfamily, subfamily IC	COG0474
V1065285	S	Membrane	COG4485
V1066922	E, P	ABC transporter	COG0444
V1067188	J	thus facilitating recognition of the initiation point. It is needed to translate mRNA with a short Shine-Dalgarno (SD) purine-rich sequence (By similarity)	COG0539
V1068288	C	Dehydrogenase	COG1454
V1068297	O	Involved in protein export. Acts as a chaperone by maintaining the newly synthesized protein in an open conformation	COG0544
V1068939	G	Catalyzes the formation of the alpha-1,6-glucosidic linkages in glycogen by scission of a 1,4-alpha-linked oligosaccharide from growing alpha-1,4-glucan chains and the subsequent attachment of the oligosaccharide to the alpha-1,6 position (By similarity)	COG0296
V1069108	O	Trigger factor	COG0544
V1069350	G	Glyceraldehyde-3-phosphate dehydrogenase, type I	COG0057
V1069524	S	NA	127I3
V1070014	J	This protein promotes the GTP-dependent binding of aminoacyl-tRNA to the A-site of ribosomes during protein biosynthesis (By similarity)	COG0050
V1070082	G	transporter	COG0738
V1070851	C	NQR complex catalyzes the reduction of ubiquinone-1 to ubiquinol by two successive reactions, coupled with the transport of Na( ) ions from the cytoplasm to the periplasm. NqrA to NqrE are probably involved in the second step, the conversion of ubisemiquinone to ubiquinol (By similarity)	COG1805
V1072215	C	Proton-translocating NADH-quinone oxidoreductase, chain L	COG1009
V1072335	J	Pseudouridine synthase	COG1187
V1072836	U	MotA TolQ exbB proton channel	COG0811
V1073063	P	transport protein	COG2985
V1073235	S	domain protein	0ZZY0
V1074066	S	peptidase	0XPBV
V1074700	G	Triose-phosphate isomerase	COG0149
V1074835	G	Glyceraldehyde-3-phosphate dehydrogenase	COG0057
V1074846	C	domain protein	COG0426
V1075332	S	intracellular protease Pfpi family	COG0693
V1079897	S	Membrane	COG0670
V1080328	U, W	Domain-Containing protein	COG5295
V1080465	S	pyruvate phosphate dikinase	0XRDW
V1080687	P	Na Pi-cotransporter	COG1283
V1081087	S	udp-2,3-diacylglucosamine hydrolase	COG2908
V1082630	S	osta family	0XUST
V1083902	F	(Anaerobic) ribonucleoside-triphosphate reductase	COG1328
V1084754	S	Ragb susd domain-containing protein	0ZBJR
V1089092	J	30s ribosomal protein S16	COG0228
V1090535	P	ferritin dps family protein	COG0783
V1099711	C	Produces ATP from ADP in the presence of a proton gradient across the membrane. The catalytic sites are hosted primarily by the beta subunits (By similarity)	COG0055
V1100779	S	NA	0XWWF
V1101372	E	ABC superfamily ATP binding cassette transporter ABC protein	COG4608
V1118666	S	NA	0XWFB
V1119680	S	Myosin-Cross-Reactive Antigen	COG4716
V1120164	J	Catalyzes the GTP-dependent ribosomal translocation step during translation elongation. During this step, the ribosome changes from the pre-translocational (PRE) to the post- translocational (POST) state as the newly formed A-site-bound peptidyl-tRNA and P-site-bound deacylated tRNA move to the P and E sites, respectively. Catalyzes the coordinated movement of the two tRNA molecules, the mRNA and conformational changes in the ribosome (By similarity)	COG0480
V1129893	O	Acts as a chaperone (By similarity)	COG0443
V1136008	S	Phage Portal Protein	0XP33
V1136013	S	NA	0ZD5C
V1136306	S	ABC transporter	COG2984
V1136343	K	Transcriptional regulator	0Y1S3
V1136554	H	nicotinamide mononucleotide transporter	COG3201
V1136564	J	Glutamine amidotransferase	COG2071
V1136660	K	Transcriptional regulator	11YEF
V1137545	G	alpha amylase, catalytic	COG0366
V1138247	C	Glycerophosphodiester phosphodiesterase family protein	COG0584
V1138320	J	Leucyl-tRNA synthetase	COG0495
V1138492	M	Auxiliary transport protein, membrane fusion protein	COG0845
V1138581	L	DNA gyrase negatively supercoils closed circular double- stranded DNA in an ATP-dependent manner and also catalyzes the interconversion of other topological isomers of double-stranded DNA rings, including catenanes and knotted rings (By similarity)	COG0188
V1138601	M	exopolysaccharide biosynthesis	COG0489
V1138618	S	Membrane	COG1033
V1139033	J	lysyL-tRNA synthetase	COG1190
V1141150	G	Catalyzes the reversible conversion of 2- phosphoglycerate into phosphoenolpyruvate. It is essential for the degradation of carbohydrates via glycolysis (By similarity)	COG0148
V1142187	S	(ABC) transporter	COG0488
V1142981	L	Nudix family	COG0494
V1143700	K	Digests double-stranded RNA. Involved in the processing of primary rRNA transcript to yield the immediate precursors to the large and small rRNAs (23S and 16S). Also processes some mRNAs, and tRNAs when they are encoded in the rRNA operon (By similarity)	COG0571
V1143749	K	transcriptional regulator	11X9R
V1145239	J	50s ribosomal protein L10	COG0244
V1145959	C	Formate acetyltransferase	COG1882
V1146847	N	Flagellin	COG1344
V1149408	S	Inherit from firmNOG: reductase	0XNW1
V1149456	C	FMN-dependent alpha-hydroxy acid dehydrogenase	COG1304
V1149470	K	Transcriptional regulator	0Y1S3
V1149564	J	acetyltransferase, (GNAT) family	COG1670
V1149777	E	ornithine carbamoyltransferase	COG0078
V1149778	S	Lpxtg-motif cell wall anchor domain protein	0Y34J
V1150113	J	phenylalanyl-tRNA synthetase (beta subunit)	COG0073
V1150748	G	(ABC) transporter	COG3839
V1151454	O	ATP-dependent chaperone protein ClpB	COG0542
V1152120	O	peptidase, M48	COG0501
V1154221	E	ABC transporter	COG0834
V1155007	S	Involved in initiation control of chromosome replication (By similarity)	COG4467
V1155393	J	Catalyzes the GTP-dependent ribosomal translocation step during translation elongation. During this step, the ribosome changes from the pre-translocational (PRE) to the post- translocational (POST) state as the newly formed A-site-bound peptidyl-tRNA and P-site-bound deacylated tRNA move to the P and E sites, respectively. Catalyzes the coordinated movement of the two tRNA molecules, the mRNA and conformational changes in the ribosome (By similarity)	COG0480
V1155677	E	ABC superfamily ATP binding cassette transporter ABC protein	COG4608
V1158464	F	Catalyzes the conversion of uracil and 5-phospho-alpha- D-ribose 1-diphosphate (PRPP) to UMP and diphosphate (By similarity)	COG0035
V1158567	K	Transcriptional regulator	0Y1S3
V1159881	E	Ornithine Cyclodeaminase	COG2423
V1160868	H	cobalt chelatase	COG4822
V1162946	S	ybbr family	COG4856
V1163026	L	NA	0ZAP4
V1163060	E	Dipeptidase	COG4690
V1163148	O	Activation of anaerobic ribonucleoside-triphosphate reductase under anaerobic conditions by generation of an organic free radical, using S-adenosylmethionine and reduced flavodoxin as cosubstrates to produce 5'-deoxy-adenosine (By similarity)	COG0602
V1163331	L	Adenine-specific	COG0827
V1163362	Q	thioesterase Superfamily protein	COG2050
V1163466	G	Peptidoglycan-binding LysM	COG1388
V1163793	T	Catalyzes the ATP- as well as the pyrophosphate- dependent phosphorylation of a specific serine residue in HPr, a phosphocarrier protein of the phosphoenolpyruvate-dependent sugar phosphotransferase system (PTS). HprK P also catalyzes the pyrophosphate-producing, inorganic phosphate-dependent dephosphorylation (phosphorolysis) of seryl-phosphorylated HPr (P- Ser-HPr). The two antagonistic activities of HprK P are regulated by several intracellular metabolites, which change their concentration in response to the absence or presence of rapidly metabolisable carbon sources (glucose, fructose, etc.) in the growth medium. Therefore, by controlling the phosphorylation state of HPr, HPrK P is a sensor enzyme that plays a major role in the regulation of carbon metabolism and sugar transport it mediates carbon catabolite repression (CCR), and regulates PTS-catalyzed carbohydrate uptake and inducer exclusion (By similarity)	COG1493
V1163919	C	Catalyzes the reduction of the double bond of an array of alpha,beta-unsaturated aldehydes and ketones. It also reduces the nitro group of nitroester and nitroaromatic compounds. It could have a role in detoxification processes (By similarity)	COG1902
V1163936	S	Inherit from COG: ATPase activity	COG0714
V1163980	T	domain protein	COG3887
V1163981	S	MucBP domain	0ZTWE
V1164002	L	it binds specifically double-stranded DNA at a 9 bp consensus (dnaA box) 5'-TTATC CA A CA A-3'. DnaA binds to ATP and to acidic phospholipids (By similarity)	COG0593
V1164009	J	Is required not only for elongation of protein synthesis but also for the initiation of all mRNA translation through initiator tRNA(fMet) aminoacylation (By similarity)	COG0143
V1164059	S	TIGR00159 family	COG1624
V1164121	S	NA	0Y7UD
V1166804	P	TonB-dependent Receptor Plug Domain protein	COG4771
V1168742	S	toxin-antitoxin system, antitoxin component, ribbon-helix-helix	11U5W
V1175121	O	Prevents misfolding and promotes the refolding and proper assembly of unfolded polypeptides generated under stress conditions (By similarity)	COG0459
V1177287	O	Inherit from COG: peptidase (S8 and S53, subtilisin, kexin, sedolisin	COG1404
V1177863	I	malonyl CoA-acyl carrier protein transacylase	COG0331
V1190937	S	DNA-binding protein	COG3943
V1191327	S	Abortive infection protein AbiGI	11WH3
V1203368	L	Inherit from COG: Competence protein	COG1040
V1203416	G	pts system	COG1455
V1203455	J	acetyltransferase, (GNAT) family	COG1670
V1203706	S	SAM-dependent methyltransferase	0YNVR
V1203805	H	5-formyltetrahydrofolate cyclo-ligase	COG0212
V1203960	S	Membrane	11YSX
V1204734	C	Dehydrogenase	COG1454
V1208531	E	Dipeptidase	COG4690
V1208693	S	Cell division protein that is part of the divisome complex and is recruited early to the Z-ring. Probably stimulates Z-ring formation, perhaps through the cross-linking of FtsZ protofilaments. Its function overlaps with FtsA (By similarity)	COG1799
V1209032	K	(GntR family) (Transcriptional regulator	COG2188
V1209078	M	Required for accurate and efficient protein synthesis under certain stress conditions. May act as a fidelity factor of the translation reaction, by catalyzing a one-codon backward translocation of tRNAs on improperly translocated ribosomes. Back- translocation proceeds from a post-translocation (POST) complex to a pre-translocation (PRE) complex, thus giving elongation factor G a second chance to translocate the tRNAs correctly. Binds to ribosomes in a GTP-dependent manner (By similarity)	COG0481
V1209208	S	Frg domain protein	0ZXCB
V1209469	L	ATP-dependent DNA helicase recG	COG1200
V1209799	H	thiamine	COG1564
V1209895	J	One of the essential components for the initiation of protein synthesis. Protects formylmethionyl-tRNA from spontaneous hydrolysis and promotes its binding to the 30S ribosomal subunits. Also involved in the hydrolysis of GTP during the formation of the 70S ribosomal complex (By similarity)	COG0532
V1210105	P	CBS domain protein	COG1253
V1210399	K	DNA-dependent RNA polymerase catalyzes the transcription of DNA into RNA using the four ribonucleoside triphosphates as substrates (By similarity)	COG0085
V1210452	S	Fic/DOC family	0ZXM7
V1211169	K, L	domain protein	COG0553
V1211220	G	pts system, lactose-specific	COG1455
V1211337	G	Major Facilitator	0ZXAG
V1211944	S	NA	11VH8
V1212416	S	NA	11GVV
V1213130	I	Hydroxymethylglutaryl-CoA synthase	COG3425
V1218483	M	Cell wall anchor domain protein	129AF
V1221331	S	Plasmid pRiA4b ORF-3 family protein	1026Y
V1228587	P	Part of the ABC transporter complex PstSACB involved in phosphate import. Responsible for energy coupling to the transport system (By similarity)	COG1117
V1230881	J	One of the primary rRNA binding proteins, it binds directly to 16S rRNA where it nucleates assembly of the head domain of the 30S subunit. Is located at the subunit interface close to the decoding center, probably blocks exit of the E-site tRNA (By similarity)	COG0049
V1235913	C	Produces ATP from ADP in the presence of a proton gradient across the membrane. The alpha chain is a regulatory subunit (By similarity)	COG0056
V1237635	N	Flagellin	COG1344
V1237636	S	Pyridoxamine 5'-phosphate oxidase	11K9A
V1237898	J	s4 domain protein	COG2302
V1238903	S	Xanthine uracil vitamin C permease	COG2252
V1241092	G	endo-beta-N-acetylglucosaminidase	COG4724
V1245033	J	Peptide chain release factor 1 directs the termination of translation in response to the peptide chain termination codons UAG and UAA (By similarity)	COG0216
V1245457	S	Helix-turn-helix	11HER
V1245732	G	Catalyzes the reversible conversion of 2- phosphoglycerate into phosphoenolpyruvate. It is essential for the degradation of carbohydrates via glycolysis (By similarity)	COG0148
V1249122	J	Binds the lower part of the 30S subunit head. Binds mRNA in the 70S ribosome, positioning it for translation (By similarity)	COG0092
V1256199	G	ABC transporter, ATP-binding protein	COG3839
V1256215	F	Catalyzes the ATP-dependent amination of UTP to CTP with either L-glutamine or ammonia as the source of nitrogen (By similarity)	COG0504
V1257394	P	Major Facilitator superfamily	COG0477
V1265052	G	Catalyzes the reversible conversion of 2- phosphoglycerate into phosphoenolpyruvate. It is essential for the degradation of carbohydrates via glycolysis (By similarity)	COG0148
V1265662	S	S-layer domain protein	11R54
V1266337	S	NGG1p interacting factor 3 protein, NIF3	COG3323
V1267384	M	Cell surface-associated protein implicated in virulence by promoting bacterial attachment to both alpha- and beta-chains of human fibrinogen and inducing the formation of bacterial clumps	1215X
V1268218	N	Flagellin	COG1344
V1268572	J	Binds 16S rRNA, required for the assembly of 30S particles and may also be responsible for determining the conformation of the 16S rRNA at the A site (By similarity)	COG0199
V1275464	J	This protein binds to the 23S rRNA, and is important in its secondary structure. It is located near the subunit interface in the base of the L7 L12 stalk, and near the tRNA binding site of the peptidyltransferase center (By similarity)	COG0097
V1277311	K	Participates in transcription elongation, termination and antitermination (By similarity)	COG0250
V1291375	S	toxin-antitoxin system, antitoxin component, ribbon-helix-helix	11U5W
V1295007	J	amino acids such as threonine, to avoid such errors, it has a posttransfer editing activity that hydrolyzes mischarged Thr-tRNA(Val) in a tRNA-dependent manner (By similarity)	COG0525
V1295173	P	ATP-binding (A) component of a common energy-coupling factor (ECF) ABC-transporter complex. Unlike classic ABC transporters this ECF transporter provides the energy necessary to transport a number of different substrates	COG1122
V1297382	N, O, U	peptidase	COG1989
V1298161	S	ribosome biogenesis GTPase YqeH	COG1161
V1298873	E	Catalyzes the reversible interconversion of serine and glycine with tetrahydrofolate (THF) serving as the one-carbon carrier. This reaction serves as the major source of one-carbon groups required for the biosynthesis of purines, thymidylate, methionine, and other important biomolecules. Also exhibits THF- independent aldolase activity toward beta-hydroxyamino acids, producing glycine and aldehydes, via a retro-aldol mechanism (By similarity)	COG0112
V1301169	V	specificity	COG0732
V1301930	J	Seems to be the binding site for several of the factors involved in protein synthesis and appears to be essential for accurate translation (By similarity)	COG0222
V1302081	G	phosphohexose isomerase	COG0166
V1302354	S	acetyltransferase, (GNAT) family	COG3981
V1302575	K	Involved in the transcription termination process (By similarity)	COG0781
V1311722	H	cobalt chelatase	COG4822
V1336302	S	surface protein	11NE4
V1339558	G	PTS system, IIB component	COG3414
V1341023	O	Endothelin-converting enzyme 1	COG3590
V1341065	S	Xanthine uracil vitamin C permease	COG2252
V1341308	O	serine protease	COG0265
V1344846	G	Aamy_C	COG1523
V1345085	M	outer membrane autotransporter barrel domain protein	COG3468
V1347436	G	Aamy_C	COG1523
V1347950	E	ABC transporter	COG0747
V1348510	S	conjugative transposon membrane protein	11PQH
V1355511	S	atpase involved in dna repair	0XNTH
V1356896	J	This protein promotes the GTP-dependent binding of aminoacyl-tRNA to the A-site of ribosomes during protein biosynthesis (By similarity)	COG0050
V1357096	G	NA	10Q7N
V1363755	O	FeS assembly protein SUFB	COG0719
V1365521	J	amino acids such as threonine, to avoid such errors, it has a posttransfer editing activity that hydrolyzes mischarged Thr-tRNA(Val) in a tRNA-dependent manner (By similarity)	COG0525
V1365581	I	esterase	COG0657
V1367500	M	ompA MotB domain-containing protein	COG2885
V1367590	J	Associates with the EF-Tu.GDP complex and induces the exchange of GDP to GTP. It remains bound to the aminoacyl-tRNA.EF- Tu.GTP complex up to the GTP hydrolysis stage on the ribosome (By similarity)	COG0264
V1368546	H	amine oxidase	COG1232
V1374450	F	Phosphoribosylglycinamide synthetase	COG0151
V1374569	L	DNA gyrase negatively supercoils closed circular double- stranded DNA in an ATP-dependent manner and also catalyzes the interconversion of other topological isomers of double-stranded DNA rings, including catenanes and knotted rings (By similarity)	COG0187
V1375474	C	rubredoxin	COG1773
V1375540	M	Dehydrogenase	COG0677
V1383881	M	(sortase) family	COG3764
V1383974	J	thus facilitating recognition of the initiation point. It is needed to translate mRNA with a short Shine-Dalgarno (SD) purine-rich sequence (By similarity)	COG0539
V1389956	L	Adenine-specific	COG0827
V1392036	L	Integrase	COG0582
V1392082	S	NA	0ZX1V
V1398523	P	Ferritin, Dps family protein	COG0783
V1400391	I	Acyl-transferase	COG0204
V1401858	M	outer membrane autotransporter barrel domain protein	COG3468
V1418917	S	MgtC family	COG1285
V1425058	J	Binds directly to 23S ribosomal RNA and is necessary for the in vitro assembly process of the 50S ribosomal subunit. It is not involved in the protein synthesizing functions of that subunit (By similarity)	COG0292
V1425967	G	Pyruvate kinase	COG3848
V1428211	H	dihydropteroate synthase	COG0294
V1428379	J	Catalyzes the GTP-dependent ribosomal translocation step during translation elongation. During this step, the ribosome changes from the pre-translocational (PRE) to the post- translocational (POST) state as the newly formed A-site-bound peptidyl-tRNA and P-site-bound deacylated tRNA move to the P and E sites, respectively. Catalyzes the coordinated movement of the two tRNA molecules, the mRNA and conformational changes in the ribosome (By similarity)	COG0480
V1431601	J	RNA methyltransferase	COG2265
V1433060	S	P-loop domain protein	0XQDB
V1436495	O	Binds to Cpn60 in the presence of Mg-ATP and suppresses the ATPase activity of the latter (By similarity)	COG0234
V1439581	S	ATP GTP-binding protein	0Y0B5
V1447968	L	ATP-dependent RNA helicase	COG0513
V1448120	L	muts2 protein	COG1193
V1448898	S	Predicted membrane-bound metal-dependent hydrolase (DUF457)	0XUJ9
V1458733	U, W	Pfam:YadA	COG5295
V1458783	J	Catalyzes the interconversion of methylthioribose-1- phosphate (MTR-1-P) into methylthioribulose-1-phosphate (MTRu-1-P) (By similarity)	COG0182
V1458905	F	adenylosuccinate lyase	COG0015
V1459040	J	This protein is located at the 30S-50S ribosomal subunit interface and may play a role in the structure and function of the aminoacyl-tRNA binding site (By similarity)	COG0335
V1459158	S	GTPase that associates with the 50S ribosomal subunit and may have a role during protein synthesis or ribosome biogenesis (By similarity)	COG2262
V1459368	L	ATP-dependent DNA helicase recG	COG1200
V1459406	T	Histidine kinase	0XNMH
V1459419	L	May play a role in DNA repair. It seems to be involved in an RecBC-independent recombinational process of DNA repair. It may act with RecF and RecO (By similarity)	COG0353
V1459599	F	Phosphoribosyl pyrophosphate synthase	COG0462
V1459612	L	Involved in base excision repair of DNA damaged by oxidation or by mutagenic agents. Acts as DNA glycosylase that recognizes and removes damaged bases. Has a preference for oxidized purines, such as 7,8-dihydro-8-oxoguanine (8-oxoG). Has AP (apurinic apyrimidinic) lyase activity and introduces nicks in the DNA strand. Cleaves the DNA backbone by beta-delta elimination to generate a single-strand break at the site of the removed base with both 3'- and 5'-phosphates (By similarity)	COG0266
V1459624	S	Membrane	COG4684
V1459749	D	modulates the frequency and position of FtsZ ring formation. Inhibits FtsZ ring formation at polar sites. Interacts either with FtsZ or with one of its binding partners to promote depolymerization (By similarity)	COG4477
V1459750	U	Signal peptidase i	COG0681
V1459886	F	Provides the sole de novo source of dTMP for DNA biosynthesis (By similarity)	COG0207
V1459893	L	Required for replicative DNA synthesis. This DNA polymerase also exhibits 3' to 5' exonuclease activity (By similarity)	COG2176
V1460297	J	Catalyzes the attachment of glutamate to tRNA(Glu) in a two-step reaction glutamate is first activated by ATP to form Glu-AMP and then transferred to the acceptor end of tRNA(Glu) (By similarity)	COG0008
V1460429	L	helicase	COG1199
V1461208	P	pyridine nucleotide-disulfide oxidoreductase	COG0446
V1462158	S	short-chain dehydrogenase reductase	COG0300
V1463738	S	Participates in chromosomal partition during cell division. May act via the formation of a condensin-like complex containing Smc and ScpB that pull DNA away from mid-cell into both cell halves (By similarity)	COG1354
V1463838	K	DNA-dependent RNA polymerase catalyzes the transcription of DNA into RNA using the four ribonucleoside triphosphates as substrates (By similarity)	COG0086
V1464182	U, W	Domain-Containing protein	COG5295
V1481331	C	FAD linked oxidase domain protein	COG0277
V1482972	S	conjugative transposon protein	11UEH
V1492390	S	Protein of unknown function (DUF2785)	123P8
V1512670	G	Transketolase	COG3959
V1524087	M	NlpC/P60 family	COG0791
V1541242	S	NA	0YMVP
V1544390	L	Integrase catalytic subunit	0XPD4
V1547341	V	Type I site-specific deoxyribonuclease	COG0610
V1548048	K	DNA-dependent RNA polymerase catalyzes the transcription of DNA into RNA using the four ribonucleoside triphosphates as substrates (By similarity)	COG0086
V1553698	J	Is required not only for elongation of protein synthesis but also for the initiation of all mRNA translation through initiator tRNA(fMet) aminoacylation (By similarity)	COG0143
V1553865	S	Pfam:YadA	0YNSE
