Gene	category	Annotation	COGID
V1464186	J	Catalyzes the attachment of tyrosine to tRNA(Tyr) in a two-step reaction tyrosine is first activated by ATP to form Tyr- AMP and then transferred to the acceptor end of tRNA(Tyr) (By similarity)	COG0162
V1554380	M	Cell surface-associated protein implicated in virulence by promoting bacterial attachment to both alpha- and beta-chains of human fibrinogen and inducing the formation of bacterial clumps	1215X
V1575952	F	Catalyzes the conversion of dihydroorotate to orotate (By similarity)	COG0167
V1880081	J	Catalyzes the transfer of a dimethylallyl group onto the adenine at position 37 in tRNAs that read codons beginning with uridine, leading to the formation of N6-(dimethylallyl)adenosine (i(6)A) (By similarity)	COG0324
V1886469	V	ABC transporter	COG1131
V1034021	S	Metal Dependent Phosphohydrolase	COG3481
V1092088	S	K01838 beta-phosphoglucomutase EC 5.4.2.6	COG0637
V1295070	P	ABC transporter	COG1129
V1341220	M	UDP-N-acetylglucosamine 2-epimerase	COG0381
V1382203	S	intracellular protease Pfpi family	COG0693
V1578632	L	recombinase (Phage integrase family)	COG0582
V1886012	I	Acyl-transferase	COG1835
V1203716	S	phage tail component domain protein	11VYN
V1381607	M	Cell wall formation (By similarity)	COG0812
V1399887	S	SAM-dependent methyltransferase	COG2384
V1435150	S	NA	0Y0KX
V1553524	F	Single strand-specific metallo-endoribonuclease involved in late-stage 70S ribosome quality control and in maturation of the 3' terminus of the 16S rRNA (By similarity)	COG0319
V1620459	S	pathogenesis	0XR1H
V1852148	L	Methyltransferase	COG4123
V1886588	G	alpha amylase, catalytic region	COG0366
V1037993	M	Cell surface-associated protein implicated in virulence by promoting bacterial attachment to both alpha- and beta-chains of human fibrinogen and inducing the formation of bacterial clumps	1215X
V1158555	P	phosphate ABC transporter (Permease	COG0581
V1200282	L	damaged site, the DNA wraps around one UvrB monomer. DNA wrap is dependent on ATP binding by UvrB and probably causes local melting of the DNA helix, facilitating insertion of UvrB beta-hairpin between the DNA strands. Then UvrB probes one DNA strand for the presence of a lesion. If a lesion is found the UvrA subunits dissociate and the UvrB-DNA preincision complex is formed. This complex is subsequently bound by UvrC and the second UvrB is released. If no lesion is found, the DNA wraps around the other UvrB subunit that will check the other stand for damage (By similarity)	COG0556
V1263283	S	NA	0YMVP
V1580875	K	lactose phosphotransferase system repressor	COG1349
V1886338	L	Integrase	0ZS5X
V1000464	G	Dihydroxyacetone kinase	COG3412
V1000512	P	Part of the ABC transporter complex PstSACB involved in phosphate import. Responsible for energy coupling to the transport system (By similarity)	COG1117
V1009581	S	NA	0XWWF
V1144375	S	NA	0XSPS
V1238828	L	CRISPR (clustered regularly interspaced short palindromic repeat), is an adaptive immune system that provides protection against mobile genetic elements (viruses, transposable elements and conjugative plasmids). CRISPR clusters contain sequences complementary to antecedent mobile elements and target invading nucleic acids. CRISPR clusters are transcribed and processed into CRISPR RNA (crRNA). Acts as a dsDNA endonuclease. May be involved in the integration of spacer DNA into the CRISPR cassette (By similarity)	COG1518
V1339713	L	Integrase catalytic subunit	0XPD4
V1340864	G	pullulanase, type i	COG1523
V1420175	S	SAM-dependent methyltransferase	0YNVR
V1586012	O	Inherit from COG: peptidase (S8 and S53, subtilisin, kexin, sedolisin	COG1404
V1879964	G	trehalose-6-phosphate hydrolase (EC 3.2.1.93)	COG0366
V1886035	H	pantothenic acid kinase	COG1072
V1033802	G	Catalyzes the reversible conversion of 2- phosphoglycerate into phosphoenolpyruvate. It is essential for the degradation of carbohydrates via glycolysis (By similarity)	COG0148
V1034041	G	Pts system	COG1455
V1076950	M	UTP-glucose-1-phosphate uridylyltransferase	COG1210
V1094385	S	NA	0YW7H
V1097365	J	Catalyzes the attachment of tyrosine to tRNA(Tyr) in a two-step reaction tyrosine is first activated by ATP to form Tyr- AMP and then transferred to the acceptor end of tRNA(Tyr) (By similarity)	COG0162
V1100623	O	Metallo-Beta-Lactamase	COG0595
V1202585	L	transposase	COG0675
V1359410	L	crispr-associated protein	0XPA1
V1381478	L	The heterodimer acts as both an ATP-dependent DNA helicase and an ATP-dependent, dual-direction single-stranded exonuclease. Recognizes the chi site generating a DNA molecule suitable for the initiation of homologous recombination	COG3857
V1385735	S	NA	123XQ
V1491684	H	folylpolyglutamate synthase Dihydrofolate synthase	COG0285
V1581377	L	CRISPR-associated protein cas2	11VHR
V1602989	M	Cell surface-associated protein implicated in virulence by promoting bacterial attachment to both alpha- and beta-chains of human fibrinogen and inducing the formation of bacterial clumps	1215X
V1886440	J	One of the primary rRNA binding proteins, it binds directly to 16S rRNA central domain where it helps coordinate assembly of the platform of the 30S subunit (By similarity)	COG0096
V1033691	F	permease	COG2233
V1143929	J	asparaginyl-tRNA synthetase	COG0017
V1296394	J	amino acids such as valine, to avoid such errors it has two additional distinct tRNA(Ile)-dependent editing activities. One activity is designated as 'pretransfer' editing and involves the hydrolysis of activated Val-AMP. The other activity is designated 'posttransfer' editing and involves deacylation of mischarged Val-tRNA(Ile) (By similarity)	COG0060
V1439584	S	single-strand binding family protein	0XS6K
V1581768	P	ABC transporter	COG0395
V1852037	S	integral membrane protein	11QKN
V1879952	E	Aminopeptidase	COG0308
V1879998	D	NAD-binding protein involved in the addition of a carboxymethylaminomethyl (cmnm) group at the wobble position (U34) of certain tRNAs, forming tRNA-cmnm(5)s(2)U34 (By similarity)	COG0445
V1203394	S	Tail tape measure protein, TP901 family	COG5280
V1242688	V	restriction	COG0732
V1339666	S	ABC transporter	COG3845
V1414711	S	Caulimovirus viroplasmin	COG3341
V1430913	E	ABC transporter	COG0687
V1442370	F	Converts the preformed base xanthine, a product of nucleic acid breakdown, to xanthosine 5'-monophosphate (XMP), so it can be reused for RNA or DNA synthesis (By similarity)	COG0503
V1533452	P	E1-E2 ATPase	COG2217
V1034122	I	Transfers the 4'-phosphopantetheine moiety from coenzyme A to a Ser of acyl-carrier-protein (By similarity)	COG0736
V1101906	K	DNA-dependent RNA polymerase catalyzes the transcription of DNA into RNA using the four ribonucleoside triphosphates as substrates (By similarity)	COG0086
V1339571	L	Site-specific tyrosine recombinase, which acts by catalyzing the cutting and rejoining of the recombining DNA molecules. The XerC-XerD complex is essential to convert dimers of the bacterial chromosome into monomers to permit their segregation at cell division. It also contributes to the segregational stability of plasmids (By similarity)	COG4974
V1444272	K	Transcriptional	COG3933
V1462470	S	Collagen triple helix repeat	0YHFV
V1464532	L	Dna topoisomerase	COG0550
V1552912	O	Inherit from COG: peptidase (S8 and S53, subtilisin, kexin, sedolisin	COG1404
V1553306	S	NA	0XSPS
V1569779	G	Catalyzes the conversion of glucosamine-6-phosphate to glucosamine-1-phosphate (By similarity)	COG1109
V1581574	G	Catalyzes the interconversion of 2-phosphoglycerate and 3-phosphoglycerate (By similarity)	COG0588
V1879971	G	aldose 1-epimerase	COG2017
V1886074	K	Modulates transcription in response to changes in cellular NADH NAD( ) redox state (By similarity)	COG2344
V1101764	M	Catalyzes the last two sequential reactions in the de novo biosynthetic pathway for UDP-N-acetylglucosamine (UDP- GlcNAc). The C-terminal domain catalyzes the transfer of acetyl group from acetyl coenzyme A to glucosamine-1-phosphate (GlcN-1-P) to produce N-acetylglucosamine-1-phosphate (GlcNAc-1-P), which is converted into UDP-GlcNAc by the transfer of uridine 5- monophosphate (from uridine 5-triphosphate), a reaction catalyzed by the N-terminal domain (By similarity)	COG1207
V1144212	V	Transporter Permease Protein	COG0842
V1347599	S	NA	0Y0MV
V1383806	L	Methyltransferase	COG4123
V1439945	V	abc transporter permease protein	COG0577
V1458410	M	domain protein	COG4932
V1608735	K	Participates in transcription elongation, termination and antitermination (By similarity)	COG0250
V1045062	M	Glycosyl transferase, wecb taga cpsf family	COG1922
V1100425	K	DNA-dependent RNA polymerase catalyzes the transcription of DNA into RNA using the four ribonucleoside triphosphates as substrates (By similarity)	COG0202
V1144514	P	CBS domain protein	COG1253
V1296906	E	Part of the ABC transporter complex PotABCD involved in spermidine putrescine import. Responsible for energy coupling to the transport system (By similarity)	COG3842
V1390111	L	Single-stranded-DNA-specific exonuclease (RecJ)	COG0608
V1396705	K	parb-like partition protein	COG1475
V1432858	G	tagatose-6-phosphate kinase	COG1105
V1508111	O	Inherit from COG: peptidase (S8 and S53, subtilisin, kexin, sedolisin	COG1404
V1518180	K	Inherit from firmNOG: Transcriptional regulator	COG2865
V1608926	L	dna polymerase iii	COG0847
V1886329	E	Dipeptidase	COG4690
V1033725	J	Methylates the class 1 translation termination release factors RF1 PrfA and RF2 PrfB on the glutamine residue of the universally conserved GGQ motif (By similarity)	COG2890
V1144479	M	glycosyltransferase group 2 family protein	COG0463
V1340888	L	DNA polymerase III, delta subunit	COG1466
V1365462	G	Phosphoketolase	COG3957
V1412263	H	Phosphopantothenoylcysteine decarboxylase	COG0452
V1469313	P	ABC transporter	COG1122
V1886816	E	amino acid	COG0531
V1046437	C	ferredoxin--nadp reductase	COG0492
V1202615	O	Required for the formation of a threonylcarbamoyl group on adenosine at position 37 (t(6)A37) in tRNAs that read codons beginning with adenine (By similarity)	COG0533
V1256589	L	Dna topoisomerase	COG0550
V1334793	S	Bacteriophage peptidoglycan hydrolase 	0ZNE8
V1340423	I	mevalonate kinase	COG1577
V1383033	D	Cell division protein DIVIVA	COG3599
V1481456	M	Inherit from COG: Cell wall binding repeat 2-containing protein	COG2247
V1585293	E	amino acid	COG0531
V1886064	J	This protein binds to the 23S rRNA, and is important in its secondary structure. It is located near the subunit interface in the base of the L7 L12 stalk, and near the tRNA binding site of the peptidyltransferase center (By similarity)	COG0097
V1886185	H	2-Amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase	COG0801
V1886467	S	SAM-dependent methyltransferase	COG2384
V1886637	F	Guanine deaminase	COG0402
V1143728	J	The natural substrate for this enzyme may be peptidyl- tRNAs which drop off the ribosome during protein synthesis (By similarity)	COG0193
V1143975	J	Tryptophanyl-tRNA synthetase	COG0180
V1162540	S	NA	0ZX1V
V1162651	O	Inherit from COG: peptidase (S8 and S53, subtilisin, kexin, sedolisin	COG1404
V1236719	E	asparagine synthetase	COG0367
V1541223	M	Cell surface-associated protein implicated in virulence by promoting bacterial attachment to both alpha- and beta-chains of human fibrinogen and inducing the formation of bacterial clumps	1215X
V1581762	S	NA	11VH8
V1879983	G	ABC transporter	COG1653
V1886457	F	thymidine kinase	COG1435
V1033896	G	resistance protein	0XNN3
V1033999	O	ATP-dependent clp protease, ATP-binding subunit	COG0542
V1340565	S	NA	11S7H
V1364336	S	pathogenesis	0XR1H
V1469288	S	UPF0154 protein	COG3763
V1469426	E	ABC transporter	COG0687
V1491699	K	(GntR family) (Transcriptional regulator	COG2188
V1504216	M	outer membrane autotransporter barrel domain protein	COG3468
V1556850	F	permease	COG2233
V1580960	S	ATPase (AAA	COG1373
V1879962	H	S-adenosyl-L-homocysteine hydrolase	COG0499
V1033364	E	Cleaves the N-terminal amino acid of tripeptides (By similarity)	COG2195
V1144334	F	dihydroorotase	COG0044
V1162541	K	Transcriptional regulator	0Y1S3
V1190480	S	Lipase (class 3)	0ZJUJ
V1267664	O	Inherit from COG: peptidase (S8 and S53, subtilisin, kexin, sedolisin	COG1404
V1342077	S	NA	0Y8RQ
V1355776	P	ABC transporter, ATP-binding protein	COG1122
V1381123	J	One of the essential components for the initiation of protein synthesis. Protects formylmethionyl-tRNA from spontaneous hydrolysis and promotes its binding to the 30S ribosomal subunits. Also involved in the hydrolysis of GTP during the formation of the 70S ribosomal complex (By similarity)	COG0532
V1382621	J	aspartyl-trna synthetase	COG0173
V1425720	V	Type I restriction-modification system, M subunit	COG0286
V1442573	S	UPF0154 protein	COG3763
V1469350	M	penicillin-binding protein	COG0768
V1503360	V	Type I Restriction	COG0610
V1547049	S	Rib/alpha-like repeat	10008
V1566820	V	Abortive infection bacteriophage resistance protein	COG4823
V1851979	S	Lipase (class 3)	0ZJUJ
V1879864	S	Membrane	COG4720
V1879973	S	CAAX amino terminal protease family protein	0XUJM
V1886483	O	Endothelin-converting enzyme 1	COG3590
V1120275	S	Filamentation induced by cAMP protein fic	11MJJ
V1416178	S	NA	0YNCM
V1469319	L	DNA polymerase III, delta subunit	COG1466
V1518211	O	peptidase S8 and S53, subtilisin, kexin, sedolisin	COG1404
V1521131	I	Acetyl-CoA acetyltransferase	COG0183
V1886428	U	(ABC) transporter	COG4473
V1886436	V	Type III restriction enzyme, res subunit	0ZVEA
V1886591	S	ErfK YbiS YcfS YnhG	COG1376
V1033881	S	UPF0052 protein	COG0391
V1043624	H	Polyprenyl synthetase	COG0142
V1090584	E	ABC transporter	COG3842
V1144120	K	parb-like partition protein	COG1475
V1144203	F	aspartate transcarbamylase	COG0540
V1144510	L	The UvrABC repair system catalyzes the recognition and processing of DNA lesions. UvrC both incises the 5' and 3' sides of the lesion. The N-terminal half is responsible for the 3' incision and the C-terminal half is responsible for the 5' incision (By similarity)	COG0322
V1157222	M	UDP-N-acetylglucosamine 2-epimerase	COG0381
V1236444	P	ABC transporter	COG1122
V1239144	O	Inherit from COG: peptidase (S8 and S53, subtilisin, kexin, sedolisin	COG1404
V1341194	D	Required for chromosome condensation and partitioning (By similarity)	COG1196
V1434329	J	An accessory protein needed during the final step in the assembly of 30S ribosomal subunit, possibly for assembly of the head region. Probably interacts with S19. Essential for efficient processing of 16S rRNA. May be needed both before and after RbfA during the maturation of 16S rRNA. It has affinity for free ribosomal 30S subunits but not for 70S ribosomes (By similarity)	COG0806
V1469308	F	aspartate transcarbamylase	COG0540
V1481219	F	Guanine deaminase	COG0402
V1502939	V	Type I restriction-modification system, M subunit	COG0286
V1520137	G	galactose-6-phosphate isomerase subunit LacB	COG0698
V1602681	S	NA	0Y8RQ
V1886449	E	ABC transporter	COG3839
V1886536	J	Is required not only for elongation of protein synthesis but also for the initiation of all mRNA translation through initiator tRNA(fMet) aminoacylation (By similarity)	COG0143
V1197322	L	The UvrABC repair system catalyzes the recognition and processing of DNA lesions. UvrA is an ATPase and a DNA-binding protein. A damage recognition complex composed of 2 UvrA and 2 UvrB subunits scans DNA for abnormalities. When the presence of a lesion has been verified by UvrB, the UvrA molecules dissociate (By similarity)	COG0178
V1269152	S	NA	0ZX1V
V1399199	S	Xanthine uracil vitamin C permease	COG2252
V1492599	S	NA	102VM
V1566826	S	Inherit from NOG: Histidine triad protein	11G35
V1879879	K	Effects nucleoid occlusion by binding relatively nonspecifically to DNA and preventing the assembly of the division machinery in the vicinity of the nucleoid, especially under conditions that disturb the cell cycle. It helps to coordinate cell division and chromosome segregation by preventing the formation of the Z ring through the nucleoid, which would cause chromosome breakage (By similarity)	COG1475
V1886274	L	CRISPR-associated helicase, cas3	COG1203
V1886685	L	ATP-dependent DNA helicase recG	COG1200
V1033579	C, P	ABC transporter, permease	COG1668
V1043570	S	NA	0YBPX
V1144301	J	Specifically dimethylates two adjacent adenosines (A1518 and A1519) in the loop of a conserved hairpin near the 3'-end of 16S rRNA in the 30S particle. May play a critical role in biogenesis of 30S subunits (By similarity)	COG0030
V1203396	S	Single-strand binding protein	11IEM
V1240327	S	Addiction module antitoxin, RelB DinJ family	11X3K
V1341401	J	ribosomal RNA small subunit methyltransferase b	COG0144
V1341418	S	degv family	COG1307
V1430711	J	phenylalanyl-tRNA synthetase (beta subunit)	COG0073
V1432396	L	May be involved in recombinational repair of damaged DNA (By similarity)	COG0497
V1440651	M	Cell surface-associated protein implicated in virulence by promoting bacterial attachment to both alpha- and beta-chains of human fibrinogen and inducing the formation of bacterial clumps	1215X
V1463115	K	parb-like partition protein	COG1475
V1469454	O	peptidase, M16	COG0612
V1499119	H	riboflavin biosynthesis protein ribF	COG0196
V1575414	S	domain protein	COG4717
V1594091	V	Type I Restriction	COG0610
V1883284	S	Addiction module antitoxin, RelB DinJ family	0XUTM
V1058414	S	Addiction module antitoxin, RelB DinJ family	0XUTM
V1144432	V	Abc transporter	COG1132
V1144436	V	ABC transporter	COG1132
V1149292	M	penicillin-binding protein	COG0744
V1289853	O	Inherit from COG: peptidase (S8 and S53, subtilisin, kexin, sedolisin	COG1404
V1300019	K	Sigma factors are initiation factors that promote the attachment of RNA polymerase to specific initiation sites and are then released (By similarity)	COG1508
V1354778	P	ABC transporter	COG1121
V1383883	V	Beta-lactamase	COG2367
V1431018	G	Catalyzes the reversible isomerization-deamination of glucosamine 6-phosphate (GlcN6P) to form fructose 6-phosphate (Fru6P) and ammonium ion (By similarity)	COG0363
V1437932	S	Recombinase	0Y2JQ
V1575969	M	penicillin-binding protein	COG0744
V1592952	S	Rib/alpha-like repeat	0YK85
V1886710	P	ABC transporter, ATP-binding protein	COG1122
V1143995	V	Transporter Permease Protein	COG0842
V1144307	S	dinuclear metal center protein, YbgI family	COG0327
V1203278	S	Lipase (class 3)	0ZJUJ
V1232799	F	cytidine deoxycytidylate deaminase	COG0295
V1442920	S	Phosphotransferase enzyme family	0Y5XC
V1469407	E	ABC transporter	COG0687
V1501997	G	PTS System	COG3715
V1503166	S	pathogenesis	0XR1H
V1517987	G	Catalyzes the dehydration of the S-form of NAD(P)HX at the expense of ADP, which is converted to AMP. Together with NAD(P)HX epimerase, which catalyzes the epimerization of the S- and R-forms, the enzyme allows the repair of both epimers of NAD(P)HX, a damaged form of NAD(P)H that is a result of enzymatic or heat-dependent hydration (By similarity)	COG0063
V1553875	S	NA	18D0T@proNOG
V1581246	S	UPF0210 protein	COG2848
V1886454	M	Cell wall formation. Adds enolpyruvyl to UDP-N- acetylglucosamine (By similarity)	COG0766
V1886914	S	pathogenesis	0XR1H
V1888248	S	Lipase (class 3)	0ZJUJ
V1912439	M	Cell surface-associated protein implicated in virulence by promoting bacterial attachment to both alpha- and beta-chains of human fibrinogen and inducing the formation of bacterial clumps	1215X
V1000148	K	Represses a number of genes involved in the response to DNA damage (SOS response), including recA and lexA. In the presence of single-stranded DNA, RecA interacts with LexA causing an autocatalytic cleavage which disrupts the DNA-binding part of LexA, leading to derepression of the SOS regulon and eventually DNA repair (By similarity)	COG1974
V1064611	S	Metal Dependent Phosphohydrolase	COG1418
V1163449	S	Collagen triple helix repeat	101DM
V1195944	V	ABC transporter	COG1131
V1204229	V	Type I restriction-modification system, M subunit	COG0286
V1303149	S	degv family	COG1307
V1394751	F	deaminase	COG2131
V1431759	Q	Dithiol-disulfide isomerase	COG2761
V1435575	J	phenylalanyl-tRNA synthetase (beta subunit)	COG0073
V1445439	S	Lpxtg-motif cell wall anchor domain protein	0XQBH
V1469283	F	Phosphorylation of dTMP to form dTDP in both de novo and salvage pathways of dTTP synthesis (By similarity)	COG0125
V1555100	F	cytidine deoxycytidylate deaminase	COG0295
V1886641	P	transporter	COG0471
V1357544	G	had-superfamily hydrolase, subfamily iia	COG0647
V1398000	S	NA	11S7H
V1554311	S	pathogenesis	0XR1H
V1886465	J	One of the primary rRNA binding proteins. Required for association of the 30S and 50S subunits to form the 70S ribosome, for tRNA binding and peptide bond formation. It has been suggested to have peptidyltransferase activity	COG0090
V1886590	E	amino acid	COG0531
V1000084	K	Transcriptional regulator	0Y1S3
V1093843	G	glucose-6-phosphate 1-dehydrogenase	COG0364
V1101843	E	ABC transporter	COG0834
V1383154	M	Cell wall formation (By similarity)	COG1181
V1492642	S	alpha beta	COG1073
V1517270	T	Histidine kinase	COG0642
V1581380	V	abc transporter permease protein	COG0577
V1608778	U	Competence protein	COG1459
V1879927	F	Catalyzes the conversion of dihydroorotate to orotate (By similarity)	COG0167
V1886385	S	NA	0ZTYV
V1045247	F	Catalyzes the synthesis of GMP from XMP (By similarity)	COG0519
V1045315	F	Catalyzes the synthesis of GMP from XMP (By similarity)	COG0519
V1144078	L	crispr-associated protein	0XPA1
V1144300	M	Polysaccharide Biosynthesis Protein	COG2244
V1144507	F	carbamoyl-phosphate synthetase glutamine chain	COG0505
V1151249	M	Cell surface-associated protein implicated in virulence by promoting bacterial attachment to both alpha- and beta-chains of human fibrinogen and inducing the formation of bacterial clumps	1215X
V1339661	J	Catalyzes the attachment of serine to tRNA(Ser). Is also able to aminoacylate tRNA(Sec) with serine, to form the misacylated tRNA L-seryl-tRNA(Sec), which will be further converted into selenocysteinyl-tRNA(Sec) (By similarity)	COG0172
V1434039	S	Protein of unknown function (DUF3021)	123B1
V1491701	K	May be required for sporulation (By similarity)	COG1481
V1581195	S	Inherit from NOG: Histidine triad protein	11G35
V1581612	M	penicillin-binding protein	COG0744
V1875148	S	NA	11R20
V1886351	L	transposase	COG2963
V1033760	S	YitT family	COG1284
V1142419	O	Inherit from COG: peptidase (S8 and S53, subtilisin, kexin, sedolisin	COG1404
V1301246	H	Metal Dependent Phosphohydrolase	COG1713
V1302227	L	NA	0YZ4U
V1328367	S	Sex pheromone	COG4851
V1340271	J	rrna methyltransferase	COG0566
V1418514	G	trehalose-6-phosphate hydrolase (EC 3.2.1.93)	COG0366
V1483423	S	NA	121PH
V1491909	O	Inherit from COG: peptidase (S8 and S53, subtilisin, kexin, sedolisin	COG1404
V1580730	S	pathogenesis	0XR1H
V1879913	J	Is required not only for elongation of protein synthesis but also for the initiation of all mRNA translation through initiator tRNA(fMet) aminoacylation (By similarity)	COG0143
V1886567	S	Might take part in the signal recognition particle (SRP) pathway. This is inferred from the conservation of its genetic proximity to ftsY ffh. May be a regulatory protein (By similarity)	COG2739
V1886583	Q	isochorismatase	COG1335
V1035157	L	Transposase	COG2452
V1046802	S	NA	11S7H
V1061932	V	Part of the ABC transporter complex LolCDE involved in the translocation of mature outer membrane-directed lipoproteins, from the inner membrane to the periplasmic chaperone, LolA. Responsible for the formation of the LolA-lipoprotein complex in an ATP-dependent manner (By similarity)	COG1136
V1340308	D	Ligates lysine onto the cytidine present at position 34 of the AUA codon-specific tRNA(Ile) that contains the anticodon CAU, in an ATP-dependent manner. Cytidine is converted to lysidine, thus changing the amino acid specificity of the tRNA from methionine to isoleucine (By similarity)	COG0037
V1433883	G	aldose 1-epimerase	COG2017
V1482949	S	NA	0ZX1V
V1886106	F	adenylosuccinate lyase	COG0015
V1886129	L	This protein is involved in the repair of mismatches in DNA. It is required for dam-dependent methyl-directed DNA mismatch repair. May act as a molecular matchmaker , a protein that promotes the formation of a stable complex between two or more DNA-binding proteins in an ATP-dependent manner without itself being part of a final effector complex (By similarity)	COG0323
V1036069	S	Membrane	COG3601
V1057820	U	relaxase mobilization nuclease domain protein	COG3843
V1061957	P	Part of the ABC transporter complex PstSACB involved in phosphate import. Responsible for energy coupling to the transport system (By similarity)	COG1117
V1064215	S	Metal Dependent Phosphohydrolase	COG1418
V1149902	S	Recombinase	0Y2JQ
V1162546	S	Lipase (class 3)	0ZJUJ
V1310508	K	Transcriptional regulator	0Y1S3
V1330236	V	Type I Restriction	COG0610
V1340487	M	An essential GTPase that binds both GDP and GTP, with rapid nucleotide exchange. Plays a role in 16S rRNA processing and 30S ribosomal subunit biogenesis and possibly also in cell cycle regulation and energy metabolism (By similarity)	COG1159
V1421048	M	Inherit from COG: Cell wall binding repeat 2-containing protein	COG2247
V1492160	J	HAD-superfamily hydrolase subfamily IA variant 3	COG0637
V1493245	L	Site-specific tyrosine recombinase, which acts by catalyzing the cutting and rejoining of the recombining DNA molecules. The XerC-XerD complex is essential to convert dimers of the bacterial chromosome into monomers to permit their segregation at cell division. It also contributes to the segregational stability of plasmids (By similarity)	COG4974
V1553533	E	Dehydrogenase	COG1063
V1581252	P	ABC transporter	COG0803
V1064211	S	NA	11S7H
V1161051	S	C_GCAxxG_C_C family	11P25
V1197718	M	Catalyzes the last two sequential reactions in the de novo biosynthetic pathway for UDP-N-acetylglucosamine (UDP- GlcNAc). The C-terminal domain catalyzes the transfer of acetyl group from acetyl coenzyme A to glucosamine-1-phosphate (GlcN-1-P) to produce N-acetylglucosamine-1-phosphate (GlcNAc-1-P), which is converted into UDP-GlcNAc by the transfer of uridine 5- monophosphate (from uridine 5-triphosphate), a reaction catalyzed by the N-terminal domain (By similarity)	COG1207
V1263219	S	NA	11S7H
V1326975	G	pullulanase, type i	COG1523
V1366364	S	ABC transporter (Permease	COG4603
V1469439	E	Dehydrogenase	COG1063
V1483524	V	Abortive infection bacteriophage resistance protein	COG4823
V1879843	G	PTS System	COG1264
V1879905	M	D-alanyl-lipoteichoic acid biosynthesis protein DltD	COG3966
V1879909	F, G	histidine triad (HIT) protein	COG0537
V1886025	K	Transcriptional regulator	COG1349
V1033835	L	Hydrolase, tatD family	COG0084
V1042408	J	Binds to the 23S rRNA (By similarity)	COG0200
V1101963	C	Produces ATP from ADP in the presence of a proton gradient across the membrane. The gamma chain is believed to be important in regulating ATPase activity and the flow of protons through the CF(0) complex (By similarity)	COG0224
V1162608	L	methylase	COG0863
V1168878	H	Phosphopantothenoylcysteine decarboxylase	COG0452
V1197532	K	Sigma factors are initiation factors that promote the attachment of RNA polymerase to specific initiation sites and are then released (By similarity)	COG0568
V1237835	P	ABC transporter (Permease	COG0601
V1237840	S	6-pyruvoyl-tetrahydropterin synthase related domain; membrane protein	COG5617
V1467832	L	methyltransferase	COG0742
V1492777	V	Eco57I restriction-modification methylase	COG1002
V1552768	L	Single-stranded-DNA-specific exonuclease (RecJ)	COG0608
V1886150	T	domain protein	COG3887
V1034008	S	Membrane	COG3601
V1144445	F	carbamoyl-phosphate synthetase ammonia chain	COG0458
V1168680	O	Inherit from COG: peptidase (S8 and S53, subtilisin, kexin, sedolisin	COG1404
V1191743	L	Replication initiator protein A	0Y2JJ
V1294208	S	NA	0YW7H
V1301718	S	NA	0XSPS
V1302207	L	This protein is involved in the repair of mismatches in DNA. It is required for dam-dependent methyl-directed DNA mismatch repair. May act as a molecular matchmaker , a protein that promotes the formation of a stable complex between two or more DNA-binding proteins in an ATP-dependent manner without itself being part of a final effector complex (By similarity)	COG0323
V1334973	O	Inherit from COG: peptidase (S8 and S53, subtilisin, kexin, sedolisin	COG1404
V1339875	S	integral membrane protein	0XS1S
V1340177	I	hydroxymethylglutaryL-CoA reductase	COG1257
V1481466	S	NA	11S7H
V1550208	S	pathogenesis	0XR1H
V1575800	M	Sulfatase	COG1368
V1613837	J	pseudouridine synthase	COG0564
V1886529	G	pts system, lactose-specific	COG1455
V1035165	O	Inherit from COG: peptidase (S8 and S53, subtilisin, kexin, sedolisin	COG1404
V1094150	V	Type I site-specific deoxyribonuclease	COG0610
V1100780	M	Cell wall formation (By similarity)	COG1181
V1335689	J	pseudouridine synthase	COG0564
V1341278	E	ABC transporter	COG3839
V1364316	F	carbamoyl-phosphate synthetase ammonia chain	COG0458
V1400275	S	NA	0Y32E
V1499896	L	DNA polymerase III, delta subunit	COG1466
V1518787	E	amino acid	COG0531
V1550757	S	appr-1-p processing domain protein	COG2110
V1584419	S	appr-1-p processing domain protein	COG2110
V1596764	L	crispr-associated protein	0XPA1
V1602627	S	surface protein	11NE4
V1607586	L	Inherit from COG: transposase	COG5444
V1886182	G	PTS System	COG3715
V1035265	S	reductase	121UC
V1265886	S	NA	0Y0MV
V1298009	U	TraG family	COG3505
V1301134	S	Lipase (class 3)	0ZJUJ
V1338855	S	Lipase (class 3)	0ZJUJ
V1339723	V	ABC transporter	COG1132
V1339956	F	permease	COG2233
V1420616	S	pathogenesis	0XR1H
V1463127	T	domain protein	COG3480
V1469275	L	DNA replication protein DnaD	COG3935
V1548773	G	PTS System	COG3715
V1580840	E, P	ABC transporter	COG0444
V1581545	L	DNA gyrase negatively supercoils closed circular double- stranded DNA in an ATP-dependent manner and also catalyzes the interconversion of other topological isomers of double-stranded DNA rings, including catenanes and knotted rings (By similarity)	COG0187
V1592960	O	Peptidase M22 Glycoprotease	COG1214
V1852087	G	IIa component	COG2893
V1879867	E	Releases the N-terminal proline from various substrates (By similarity)	0ZVHU
V1035515	S	Bacteriophage peptidoglycan hydrolase 	0ZNE8
