Gene	category	Annotation	COGID
V1008397	G	PTS system ascorbate-specific transporter subunit IIC	COG3037
V1009583	P	cobalt transport	COG0619
V1010929	G	PTS system ascorbate-specific transporter subunit IIC	COG3037
V1010956	J	Removes the formyl group from the N-terminal Met of newly synthesized proteins. Requires at least a dipeptide for an efficient rate of reaction. N-terminal L-methionine is a prerequisite for activity but the enzyme has broad specificity at other positions (By similarity)	COG0242
V1011148	O	Required for the formation of a threonylcarbamoyl group on adenosine at position 37 (t(6)A37) in tRNAs that read codons beginning with adenine (By similarity)	COG0533
V1011528	M	penicillin-binding protein	COG0744
V1011664	S	Pfam:DUF1994	0XRWZ
V1012417	J	Binds 23S rRNA and is also seen to make contacts with the A and possibly P site tRNAs (By similarity)	COG0197
V1012670	O	Chaperone	COG0542
V1012958	S	decarboxylase family	COG1611
V1013242	S	NA	11K9E
V1013660	M	licD family	COG3475
V1013940	E	Dipeptidase	COG4690
V1013966	S	5'-phosphate oxidase	COG3576
V1015319	S	ABC transporter, ATP-binding protein	COG0488
V1015690	C	C4-dicarboxylate transporter	COG3069
V1015756	K, T	In eubacteria ppGpp (guanosine 3'-diphosphate 5-' diphosphate) is a mediator of the stringent response that coordinates a variety of cellular activities in response to changes in nutritional abundance (By similarity)	COG0317
V1016188	J	Catalyzes the methylthiolation of N6- (dimethylallyl)adenosine (i(6)A), leading to the formation of 2- methylthio-N6-(dimethylallyl)adenosine (ms(2)i(6)A) at position 37 in tRNAs that read codons beginning with uridine (By similarity)	COG0621
V1016242	J	Interacts with and stabilizes bases of the 16S rRNA that are involved in tRNA selection in the A site and with the mRNA backbone. Located at the interface of the 30S and 50S subunits, it traverses the body of the 30S subunit contacting proteins on the other side and probably holding the rRNA structure together. The combined cluster of proteins S8, S12 and S17 appears to hold together the shoulder and platform of the 30S subunit (By similarity)	COG0048
V1016288	O	Peptidase, M16	COG0612
V1016343	S	ATP-grasp	COG3919
V1017254	G	Catalyzes the formation of the alpha-1,6-glucosidic linkages in glycogen by scission of a 1,4-alpha-linked oligosaccharide from growing alpha-1,4-glucan chains and the subsequent attachment of the oligosaccharide to the alpha-1,6 position (By similarity)	COG0296
V1017403	I	Catalyzes the reversible formation of acyl-phosphate (acyl-PO(4)) from acyl- acyl-carrier-protein (acyl-ACP). This enzyme utilizes acyl-ACP as fatty acyl donor, but not acyl-CoA (By similarity)	COG0416
V1018019	G	Catalyzes the reversible isomerization-deamination of glucosamine 6-phosphate (GlcN6P) to form fructose 6-phosphate (Fru6P) and ammonium ion (By similarity)	COG0363
V1018094	L	Releases the supercoiling and torsional tension of DNA, which is introduced during the DNA replication and transcription, by transiently cleaving and rejoining one strand of the DNA duplex. Introduces a single-strand break via transesterification at a target site in duplex DNA. The scissile phosphodiester is attacked by the catalytic tyrosine of the enzyme, resulting in the formation of a DNA-(5'-phosphotyrosyl)-enzyme intermediate and the expulsion of a 3'-OH DNA strand. The free DNA strand then undergoes passage around the unbroken strand, thus removing DNA supercoils. Finally, in the religation step, the DNA 3'-OH attacks the covalent intermediate to expel the active-site tyrosine and restore the DNA phosphodiester backbone (By similarity)	COG0551
V1018180	J	One of the early assembly proteins it binds 23S rRNA. One of the proteins that surrounds the polypeptide exit tunnel on the outside of the ribosome. Forms the main docking site for trigger factor binding to the ribosome (By similarity)	COG0089
V1018649	C	it plays a direct role in the translocation of protons across the membrane (By similarity)	COG0356
V1018652	C	F(1)F(0) ATP synthase produces ATP from ADP in the presence of a proton or sodium gradient. F-type ATPases consist of two structural domains, F(1) containing the extramembraneous catalytic core and F(0) containing the membrane proton channel, linked together by a central stalk and a peripheral stalk. During catalysis, ATP synthesis in the catalytic domain of F(1) is coupled via a rotary mechanism of the central stalk subunits to proton translocation (By similarity)	128T3
V1019109	P	Ferritin-like domain	COG0783
V1019413	V	ABC, transporter	COG1131
V1020208	J	Seems to be the binding site for several of the factors involved in protein synthesis and appears to be essential for accurate translation (By similarity)	COG0222
V1020820	M	penicillin-binding protein	COG0768
V1024607	S	NA	0ZWJI
V1024870	S	reductase	0XPPI
V1031975	C	Catalyzes the formation of acetyl phosphate from acetate and ATP. Can also catalyze the reverse reaction (By similarity)	COG0282
V1032128	P	transporter	COG0471
V1032253	J	IF-3 binds to the 30S ribosomal subunit and shifts the equilibrum between 70S ribosomes and their 50S and 30S subunits in favor of the free subunits, thus enhancing the availability of 30S subunits on which protein synthesis initiation begins (By similarity)	COG0290
V1032873	K	DNA-dependent RNA polymerase catalyzes the transcription of DNA into RNA using the four ribonucleoside triphosphates as substrates (By similarity)	COG0086
V1033896	G	resistance protein	0XNN3
V1033984	J	50S ribosomal protein l28	COG0227
V1035684	S	NA	0ZHU9
V1035794	M	licD family	COG3475
V1035895	L	DNA polymerase III subunit alpha	COG0587
V1035996	M	UTP-glucose-1-phosphate uridylyltransferase	COG1210
V1036097	T	Two component transcriptional regulator (Winged helix family	COG0745
V1036118	M	glycosyl transferase, family 51	COG0744
V1036151	P	Na( ) H( ) antiporter that extrudes sodium in exchange for external protons (By similarity)	COG3004
V1036162	L	Excises uracil residues from the DNA which can arise as a result of misincorporation of dUMP residues by DNA polymerase or due to deamination of cytosine (By similarity)	COG0692
V1036172	S	acetyltransferase, (GNAT) family	11ITU
V1036194	V	abc transporter	COG1136
V1036208	G	pts system	COG1455
V1036239	S	Int_alpha	0ZYU3
V1036243	F	deoxyguanosinetriphosphate triphosphohydrolase-like protein	COG0232
V1036255	G	phosphoglycerate mutase	COG0406
V1036257	K	Transcriptional regulator	COG1609
V1036266	M	Cell wall formation. Catalyzes the transfer of a GlcNAc subunit on undecaprenyl-pyrophosphoryl-MurNAc-pentapeptide (lipid intermediate I) to form undecaprenyl-pyrophosphoryl-MurNAc- (pentapeptide)GlcNAc (lipid intermediate II) (By similarity)	COG0707
V1036332	E, P	ABC transporter	COG0444
V1036333	E	Bacterial extracellular solute-binding proteins, family 5 Middle	COG0747
V1036354	F	Catalyzes the synthesis of GMP from XMP (By similarity)	COG0519
V1036366	G	UTP-glucose-1-phosphate uridylyltransferase	COG4284
V1036407	P	ABC transporter substrate-binding protein	COG0715
V1036410	S	Conserved hypothetical protein 698	COG2855
V1036494	F	bifunctional purine biosynthesis protein purh	COG0138
V1036542	S	lipolytic protein G-D-S-L family	0XT5K
V1036578	O	ATP-dependent CLP protease ATP-binding subunit	COG0542
V1036632	G	ribokinase	COG0524
V1036678	Q	domain protein	COG0491
V1036729	G	ribokinase	COG0524
V1036737	V	abc transporter	COG1132
V1036741	S	NA	0XV1E
V1036750	E	Involved in the import of serine and threonine into the cell, with the concomitant import of sodium (symport system) (By similarity)	COG3633
V1036813	D	ATP-binding protein	COG0489
V1036867	O, T	Adenylation and deadenylation of glutamate--ammonia ligase (By similarity)	COG1391
V1037002	S	Ser Thr phosphatase family protein	COG1409
V1037003	T	Protein tyrosine kinase	COG0515
V1037043	C	Catalyzes the 1,3-allylic rearrangement of the homoallylic substrate isopentenyl (IPP) to its allylic isomer, dimethylallyl diphosphate (DMAPP) (By similarity)	COG1577
V1037065	S	Leucine rich repeat variant	11WCW
V1037109	F	Allantoinase (EC 3.5.2.5)	COG0044
V1037124	S	protein family UPF0029, Impact, N-terminal protein	COG1739
V1037139	J	Catalyzes the synthesis of dihydrouridine a modified base found in the D-loop of most tRNAs (By similarity)	COG0042
V1037209	G	General (non sugar-specific) component of the phosphoenolpyruvate-dependent sugar phosphotransferase system (sugar PTS). This major carbohydrate active-transport system catalyzes the phosphorylation of incoming sugar substrates concomitantly with their translocation across the cell membrane. Enzyme I transfers the phosphoryl group from phosphoenolpyruvate (PEP) to the phosphoryl carrier protein (HPr) (By similarity)	COG1080
V1037342	S	Exhibits a very high intrinsic GTPase hydrolysis rate. Involved in the addition of a carboxymethylaminomethyl (cmnm) group at the wobble position (U34) of certain tRNAs, forming tRNA- cmnm(5)s(2)U34 (By similarity)	COG0486
V1037410	M	lrgb family	COG1346
V1037444	P	Chloride channel	COG0038
V1037530	S	NA	11YD9
V1037592	M	glycosyltransferase	COG0463
V1037740	K	Transcriptional regulator	COG1476
V1037769	H	Reversibly transfers an adenylyl group from ATP to 4'- phosphopantetheine, yielding dephospho-CoA (dPCoA) and pyrophosphate (By similarity)	COG0669
V1037770	K	pur operon repressor	COG0503
V1037859	J	(ribosomal) protein	COG2868
V1038140	H	Catalyzes the ferrous insertion into protoporphyrin IX (By similarity)	COG0276
V1038249	H	Involved in the hydrolysis of glutamine to glutamate and ammonia. Channels an ammonia molecule to PdxS (By similarity)	COG0311
V1038269	S	ABC transporter, ATP-binding protein	COG0488
V1038325	J	tRNA rRNA methyltransferase	COG0566
V1039744	O	ATP-dependent chaperone ClpB	COG0542
V1040054	S	ABC transporter, ATP-binding protein	COG0488
V1040197	O	Binds to Cpn60 in the presence of Mg-ATP and suppresses the ATPase activity of the latter (By similarity)	COG0234
V1040547	S	NA	11IEN
V1040784	M	Sortase family	COG3764
V1041094	T	Catalyzes the ATP- as well as the pyrophosphate- dependent phosphorylation of a specific serine residue in HPr, a phosphocarrier protein of the phosphoenolpyruvate-dependent sugar phosphotransferase system (PTS). HprK P also catalyzes the pyrophosphate-producing, inorganic phosphate-dependent dephosphorylation (phosphorolysis) of seryl-phosphorylated HPr (P- Ser-HPr). The two antagonistic activities of HprK P are regulated by several intracellular metabolites, which change their concentration in response to the absence or presence of rapidly metabolisable carbon sources (glucose, fructose, etc.) in the growth medium. Therefore, by controlling the phosphorylation state of HPr, HPrK P is a sensor enzyme that plays a major role in the regulation of carbon metabolism and sugar transport it mediates carbon catabolite repression (CCR), and regulates PTS-catalyzed carbohydrate uptake and inducer exclusion (By similarity)	COG1493
V1041243	M	penicillin-binding protein	COG0768
V1042225	Q	amidohydrolase	COG1228
V1042250	I	Amp-dependent synthetase and ligase	COG1022
V1043072	S	NA	102WG
V1043120	I	phospholipase d	COG1502
V1043361	G	inositol monophosphatase	COG0483
V1043536	S	bioY protein	COG1268
V1043880	C	Low-potential electron donor to a number of redox enzymes (By similarity)	COG0716
V1043886	S	Auxin Efflux Carrier	COG0679
V1043987	M	Catalyzes the first step in hexosamine metabolism, converting fructose-6P into glucosamine-6P using glutamine as a nitrogen source (By similarity)	COG0449
V1044133	F	Catalyzes the reversible transfer of the terminal phosphate group between ATP and AMP. Plays an important role in cellular energy homeostasis and in adenine nucleotide metabolism (By similarity)	COG0563
V1044154	P	Part of the ABC transporter complex PstSACB involved in phosphate import. Responsible for energy coupling to the transport system (By similarity)	COG1117
V1044170	D	DivIVA protein	0ZRXJ
V1044182	P	Part of the ABC transporter complex PstSACB involved in phosphate import (By similarity)	COG0226
V1044359	S	kila-n, DNA-binding domain	0XPNQ
V1044469	G	PTS System	COG3715
V1044647	K	Necessary for efficient RNA polymerase transcription elongation past template-encoded arresting sites. The arresting sites in DNA have the property of trapping a certain fraction of elongating RNA polymerases that pass through, resulting in locked ternary complexes. Cleavage of the nascent transcript by cleavage factors such as GreA or GreB allows the resumption of elongation from the new 3'terminus. GreA releases sequences of 2 to 3 nucleotides (By similarity)	COG0782
V1044856	G	hydrolase	COG0647
V1045281	J	Associates with free 30S ribosomal subunits (but not with 30S subunits that are part of 70S ribosomes or polysomes). Essential for efficient processing of 16S rRNA. May interact with the 5'-terminal helix region of 16S rRNA (By similarity)	COG0858
V1045599	O	Involved in protein export. Acts as a chaperone by maintaining the newly synthesized protein in an open conformation	COG0544
V1045675	G	(ABC) transporter	COG3839
V1048456	F	Catalyzes the reversible transfer of the terminal phosphate group between ATP and AMP. Plays an important role in cellular energy homeostasis and in adenine nucleotide metabolism (By similarity)	COG0563
V1048739	C	Forms oxaloacetate, a four-carbon dicarboxylic acid source for the tricarboxylic acid cycle (By similarity)	COG2352
V1048753	T	Histidine kinase	COG3275
V1048782	S	Veg protein	COG4466
V1048796	G	Aldolase	COG0191
V1048996	F	Essential for recycling GMP and indirectly, cGMP (By similarity)	COG0194
V1049000	L	damaged site, the DNA wraps around one UvrB monomer. DNA wrap is dependent on ATP binding by UvrB and probably causes local melting of the DNA helix, facilitating insertion of UvrB beta-hairpin between the DNA strands. Then UvrB probes one DNA strand for the presence of a lesion. If a lesion is found the UvrA subunits dissociate and the UvrB-DNA preincision complex is formed. This complex is subsequently bound by UvrC and the second UvrB is released. If no lesion is found, the DNA wraps around the other UvrB subunit that will check the other stand for damage (By similarity)	COG0556
V1049004	T	gtp-binding protein typa	COG1217
V1049023	H	Catalyzes the formation of S-adenosylmethionine from methionine and ATP	COG0192
V1049077	P	pyridine nucleotide-disulfide oxidoreductase	COG0446
V1049079	M	Cell wall formation. Catalyzes the transfer of a GlcNAc subunit on undecaprenyl-pyrophosphoryl-MurNAc-pentapeptide (lipid intermediate I) to form undecaprenyl-pyrophosphoryl-MurNAc- (pentapeptide)GlcNAc (lipid intermediate II) (By similarity)	COG0707
V1049226	P	(CBS) domain	COG1253
V1049307	J	Catalyzes the attachment of proline to tRNA(Pro) in a two-step reaction proline is first activated by ATP to form Pro- AMP and then transferred to the acceptor end of tRNA(Pro). As ProRS can inadvertently accommodate and process non-cognate amino acids such as alanine and cysteine, to avoid such errors it has two additional distinct editing activities against alanine. One activity is designated as 'pretransfer' editing and involves the tRNA(Pro)-independent hydrolysis of activated Ala-AMP. The other activity is designated 'posttransfer' editing and involves deacylation of mischarged Ala-tRNA(Pro). The misacylated Cys- tRNA(Pro) is not edited by ProRS (By similarity)	COG0442
V1049335	L	DNA ligase that catalyzes the formation of phosphodiester linkages between 5'-phosphoryl and 3'-hydroxyl groups in double-stranded DNA using NAD as a coenzyme and as the energy source for the reaction. It is essential for DNA replication and repair of damaged DNA (By similarity)	COG0272
V1049443	O	Molecular chaperone. Has ATPase activity (By similarity)	COG0326
V1049539	S	UPF0052 protein	COG0391
V1049542	E	branched-chain amino acid transport system II carrier protein	COG1114
V1049584	M	Cell wall formation (By similarity)	COG1181
V1049585	I	Transfers the 4'-phosphopantetheine moiety from coenzyme A to a Ser of acyl-carrier-protein (By similarity)	COG0736
V1049646	J	One of the essential components for the initiation of protein synthesis. Protects formylmethionyl-tRNA from spontaneous hydrolysis and promotes its binding to the 30S ribosomal subunits. Also involved in the hydrolysis of GTP during the formation of the 70S ribosomal complex (By similarity)	COG0532
V1049916	Q	methyltransferase, type 11	COG0500
V1049932	L	SNF2 family	COG0553
V1049952	S	Archaeal vacuolar-type H -ATPase subunit E	11PBW
V1050198	J	Seems to be the binding site for several of the factors involved in protein synthesis and appears to be essential for accurate translation (By similarity)	COG0222
V1050625	K	TRANSCRIPTIONal	COG1316
V1050704	J	Catalyzes the attachment of proline to tRNA(Pro) in a two-step reaction proline is first activated by ATP to form Pro- AMP and then transferred to the acceptor end of tRNA(Pro) (By similarity)	COG0442
V1050716	J	Catalyzes the GTP-dependent ribosomal translocation step during translation elongation. During this step, the ribosome changes from the pre-translocational (PRE) to the post- translocational (POST) state as the newly formed A-site-bound peptidyl-tRNA and P-site-bound deacylated tRNA move to the P and E sites, respectively. Catalyzes the coordinated movement of the two tRNA molecules, the mRNA and conformational changes in the ribosome (By similarity)	COG0480
V1050735	J	This is one of the proteins that binds and probably mediates the attachment of the 5S RNA into the large ribosomal subunit, where it forms part of the central protuberance (By similarity)	COG0256
V1050993	S	rdd domain containing protein	COG1714
V1051066	M	Polysaccharide biosynthesis protein	COG0399
V1051391	J	phenylalanyl-tRNA synthetase (beta subunit)	COG0073
V1051395	G	4-alpha-glucanotransferase (EC 2.4.1.25)	COG1640
V1051496	L	Releases the supercoiling and torsional tension of DNA, which is introduced during the DNA replication and transcription, by transiently cleaving and rejoining one strand of the DNA duplex. Introduces a single-strand break via transesterification at a target site in duplex DNA. The scissile phosphodiester is attacked by the catalytic tyrosine of the enzyme, resulting in the formation of a DNA-(5'-phosphotyrosyl)-enzyme intermediate and the expulsion of a 3'-OH DNA strand. The free DNA strand then undergoes passage around the unbroken strand, thus removing DNA supercoils. Finally, in the religation step, the DNA 3'-OH attacks the covalent intermediate to expel the active-site tyrosine and restore the DNA phosphodiester backbone (By similarity)	COG0551
V1051549	H	phosphomethylpyrimidine kinase	COG0351
V1051748	P	permease	COG0628
V1051749	M	mur ligase	COG0769
V1051754	U	Required for the insertion and or proper folding and or complex formation of integral membrane proteins into the membrane. Involved in integration of membrane proteins that insert both dependently and independently of the Sec translocase complex, as well as at least some lipoproteins (By similarity)	COG0706
V1051859	U	Part of the Sec protein translocase complex. Interacts with the SecYEG preprotein conducting channel. Has a central role in coupling the hydrolysis of ATP to the transfer of proteins into and across the cell membrane, serving	COG0653
V1052021	K	sigma-54 specific transcriptional regulator	COG3829
V1052025	C	Catalyzes a 2-step reaction, involving the ATP-dependent carboxylation of the covalently attached biotin in the first step and the transfer of the carboxyl group to pyruvate in the second (By similarity)	COG1038
V1052075	O	alkyl hydroperoxide reductase Thiol specific antioxidant Mal allergen	COG1225
V1052291	P	periplasmic solute binding protein	COG0803
V1052466	F	Catalyzes the reversible transfer of the terminal phosphate group between ATP and AMP. Plays an important role in cellular energy homeostasis and in adenine nucleotide metabolism (By similarity)	COG0563
V1052561	E	Cysteine desulfurase	COG0520
V1052834	C	L-carnitine dehydratase bile acid-inducible protein F	COG1804
V1052837	E	dehydratase	COG1775
V1053229	E	abc transporter atp-binding protein	COG1126
V1053290	E	ABC transporter substrate-binding protein	COG0834
V1053549	L	DNA polymerase III (alpha subunit)	COG0587
V1053571	S	acyl protein synthase acyl-CoA reductase-like protein	17EXG@proNOG
V1053606	O	Required for the formation of a threonylcarbamoyl group on adenosine at position 37 (t(6)A37) in tRNAs that read codons beginning with adenine (By similarity)	COG0533
V1053717	O	Participates actively in the response to hyperosmotic and heat shock by preventing the aggregation of stress-denatured proteins, in association with DnaK and GrpE. It is the nucleotide exchange factor for DnaK and may function as a thermosensor. Unfolded proteins bind initially to DnaJ	COG0576
V1053817	S	Conserved Protein	COG4866
V1054244	D	Essential cell division protein that forms a contractile ring structure (Z ring) at the future cell division site. The regulation of the ring assembly controls the timing and the location of cell division. One of the functions of the FtsZ ring is to recruit other cell division proteins to the septum to produce a new cell wall between the dividing cells. Binds GTP and shows GTPase activity (By similarity)	COG0206
V1054432	G	fructose-bisphosphate aldolase	COG0191
V1054471	H	Thiamine biosynthesis	COG1477
V1054809	K	DNA-dependent RNA polymerase catalyzes the transcription of DNA into RNA using the four ribonucleoside triphosphates as substrates (By similarity)	COG0086
V1054979	S	NA	0YBG5
V1054997	S	corrinoid protein	11G0X
V1055009	K	Participates in transcription elongation, termination and antitermination (By similarity)	COG0250
V1055027	S	integral membrane protein	COG2261
V1055183	V	ABC transporter, permease	COG0577
V1055552	F	ATP cone domain	COG1328
V1055668	S	NA	0XUI9
V1055877	S	NA	0Y8RQ
V1056001	F	Catalyzes the reversible phosphorylation of UMP to UDP (By similarity)	COG0528
V1057159	C	Involved in acetate metabolism (By similarity)	COG0280
V1057807	K	catabolite control protein a	COG1609
V1057820	U	relaxase mobilization nuclease domain protein	COG3843
V1059531	L	Integrase core domain protein	COG2801
V1060706	J	One of the primary rRNA binding proteins. Required for association of the 30S and 50S subunits to form the 70S ribosome, for tRNA binding and peptide bond formation. It has been suggested to have peptidyltransferase activity	COG0090
V1070010	M	Catalyzes the interconversion of L-alanine and D- alanine. May also act on other amino acids (By similarity)	COG0787
V1070021	F	nucleoside hydrolase	COG1957
V1070026	O	Chaperone	COG0542
V1070407	G	solute-binding protein	COG1653
V1071071	K, T	In eubacteria ppGpp (guanosine 3'-diphosphate 5-' diphosphate) is a mediator of the stringent response that coordinates a variety of cellular activities in response to changes in nutritional abundance (By similarity)	COG0317
V1071190	S	NA	11K9E
V1071557	S	UPF0210 protein	COG2848
V1074069	O	Prevents misfolding and promotes the refolding and proper assembly of unfolded polypeptides generated under stress conditions (By similarity)	COG0459
V1075504	S	NA	0ZHU9
V1075873	S	NA	11U2D
V1078024	S	Inherit from COG: Aminoglycoside phosphotransferase	COG3173
V1079750	S	Rubrerythrin	12845
V1079813	J	Selenocysteine-specific translation elongation factor	COG3276
V1080812	O	Molecular chaperone. Has ATPase activity (By similarity)	COG0326
V1081451	J	Allows the formation of correctly charged Asn-tRNA(Asn) or Gln-tRNA(Gln) through the transamidation of misacylated Asp- tRNA(Asn) or Glu-tRNA(Gln) in organisms which lack either or both of asparaginyl-tRNA or glutaminyl-tRNA synthetases. The reaction takes place in the presence of glutamine and ATP through an activated phospho-Asp-tRNA(Asn) or phospho-Glu-tRNA(Gln) (By similarity)	COG0064
V1081864	E	Hydrolase	COG0637
V1082584	E	Catalyzes the ATP-dependent phosphorylation of L- homoserine to L-homoserine phosphate (By similarity)	COG0083
V1083628	V	permease	0YATZ
V1083759	S	Membrane	12424
V1084321	V	Type I Restriction	COG0610
V1084751	H	Reversibly transfers an adenylyl group from ATP to 4'- phosphopantetheine, yielding dephospho-CoA (dPCoA) and pyrophosphate (By similarity)	COG0669
V1086162	F	carbamoyl-phosphate synthetase ammonia chain	COG0458
V1087096	J	This protein promotes the GTP-dependent binding of aminoacyl-tRNA to the A-site of ribosomes during protein biosynthesis (By similarity)	COG0050
V1087345	S	NA	103ZR
V1087725	S	kila-n, DNA-binding domain	0XPNQ
V1088020	E	Aminotransferase class I and II	COG0436
V1088903	J	One of the primary rRNA binding proteins, this protein initially binds near the 5'-end of the 23S rRNA. It is important during the early stages of 50S assembly. It makes multiple contacts with different domains of the 23S rRNA in the assembled 50S subunit and ribosome (By similarity)	COG0088
V1090378	D	Part of the ABC transporter FtsEX involved in	COG2177
V1093623	G	pts system	COG3444
V1094619	F	Converts the preformed base xanthine, a product of nucleic acid breakdown, to xanthosine 5'-monophosphate (XMP), so it can be reused for RNA or DNA synthesis (By similarity)	COG0503
V1096935	P	pyridine nucleotide-disulfide oxidoreductase	COG0446
V1099690	P	abc transporter	COG1134
V1099962	G	Glycogen debranching enzyme	COG1523
V1100083	M	Cell wall formation. Catalyzes the transfer of a GlcNAc subunit on undecaprenyl-pyrophosphoryl-MurNAc-pentapeptide (lipid intermediate I) to form undecaprenyl-pyrophosphoryl-MurNAc- (pentapeptide)GlcNAc (lipid intermediate II) (By similarity)	COG0707
V1100165	M	penicillin-binding protein	COG0768
V1100241	D	Essential cell division protein that forms a contractile ring structure (Z ring) at the future cell division site. The regulation of the ring assembly controls the timing and the location of cell division. One of the functions of the FtsZ ring is to recruit other cell division proteins to the septum to produce a new cell wall between the dividing cells. Binds GTP and shows GTPase activity (By similarity)	COG0206
V1100243	P	Atpase, p-type (Transporting), had superfamily, subfamily ic	COG0474
V1100320	G	Transketolase (EC 2.2.1.1)	COG0021
V1100330	M	penicillin-binding protein	COG0744
V1100440	J	Located at the top of the head of the 30S subunit, it contacts several helices of the 16S rRNA. In the 70S ribosome it contacts the 23S rRNA (bridge B1a) and protein L5 of the 50S subunit (bridge B1b), connecting the 2 subunits	COG0099
V1101906	K	DNA-dependent RNA polymerase catalyzes the transcription of DNA into RNA using the four ribonucleoside triphosphates as substrates (By similarity)	COG0086
V1102771	G	Transaldolase is important for the balance of metabolites in the pentose-phosphate pathway (By similarity)	COG0176
V1103660	C	Formate acetyltransferase	COG1882
V1103826	J	thus facilitating recognition of the initiation point. It is needed to translate mRNA with a short Shine-Dalgarno (SD) purine-rich sequence (By similarity)	COG0539
V1103859	M	Glycosyl transferase, family 4	COG0472
V1104704	T	Involved in the synthesis of autoinducer 2 (AI-2) which is secreted by bacteria and is used to communicate both the cell density and the metabolic potential of the environment. The regulation of gene expression in response to changes in cell density is called quorum sensing. Catalyzes the transformation of S-ribosylhomocysteine (RHC) to homocysteine (HC) and 4,5- dihydroxy-2,3-pentadione (DPD) (By similarity)	COG1854
V1110421	S	Cna protein B-type domain protein	0XTRZ
V1110844	M	Inherit from COG: domain protein	COG4932
V1111027	M	Putative cell wall binding repeat 2	COG2247
V1114990	M	NA	11FBZ
V1115499	F	Provides the precursors necessary for DNA synthesis. Catalyzes the biosynthesis of deoxyribonucleotides from the corresponding ribonucleotides (By similarity)	COG0209
V1116308	L	Releases the supercoiling and torsional tension of DNA, which is introduced during the DNA replication and transcription, by transiently cleaving and rejoining one strand of the DNA duplex. Introduces a single-strand break via transesterification at a target site in duplex DNA. The scissile phosphodiester is attacked by the catalytic tyrosine of the enzyme, resulting in the formation of a DNA-(5'-phosphotyrosyl)-enzyme intermediate and the expulsion of a 3'-OH DNA strand. The free DNA strand then undergoes passage around the unbroken strand, thus removing DNA supercoils. Finally, in the religation step, the DNA 3'-OH attacks the covalent intermediate to expel the active-site tyrosine and restore the DNA phosphodiester backbone (By similarity)	COG1754
V1116730	K	Negative regulator of class I heat shock genes (grpE- dnaK-dnaJ and groELS operons). Prevents heat-shock induction of these operons (By similarity)	COG1420
V1118169	J	Binds the lower part of the 30S subunit head. Binds mRNA in the 70S ribosome, positioning it for translation (By similarity)	COG0092
V1118170	J	Binds 23S rRNA and is also seen to make contacts with the A and possibly P site tRNAs (By similarity)	COG0197
V1118712	C	pyridine nucleotide-disulfide oxidoreductase	COG1249
V1119721	J	Located on the platform of the 30S subunit, it bridges several disparate RNA helices of the 16S rRNA. Forms part of the Shine-Dalgarno cleft in the 70S ribosome (By similarity)	COG0100
V1120952	S	iron-sulfur cluster binding	100DI
V1121772	O	Involved in protein export. Acts as a chaperone by maintaining the newly synthesized protein in an open conformation	COG0544
V1121924	J	ribosomal subunit Interface protein	COG1544
V1122642	C	Manganese-dependent inorganic pyrophosphatase	COG1227
V1122790	G	Catalyzes the conversion of glucosamine-6-phosphate to glucosamine-1-phosphate (By similarity)	COG1109
V1124745	K	GntR Family Transcriptional Regulator	COG2188
V1127357	O	Heat shock protein	11Y7C
V1134240	O	Inherit from COG: peptidase (S8 and S53, subtilisin, kexin, sedolisin	COG1404
V1136133	O	Prevents misfolding and promotes the refolding and proper assembly of unfolded polypeptides generated under stress conditions (By similarity)	COG0459
V1136510	J	One of the primary rRNA binding proteins. Required for association of the 30S and 50S subunits to form the 70S ribosome, for tRNA binding and peptide bond formation. It has been suggested to have peptidyltransferase activity	COG0090
V1136606	J	50S ribosomal protein l27	COG0211
V1136667	S	Domain of unknown function (DUF1827)	0XV2U
V1137107	I	Acyl-transferase	COG1835
V1137157	O	Band 7 protein	COG0330
V1137314	S	NA	11IEF
V1137401	G	Aamy_C	COG1523
V1137532	S	Inherit from COG: Alpha beta hydrolase	COG0596
V1137829	G, M	ABC-2 type transporter	COG1682
V1139490	J	amino acids such as threonine, to avoid such errors, it has a posttransfer editing activity that hydrolyzes mischarged Thr-tRNA(Val) in a tRNA-dependent manner (By similarity)	COG0525
V1142046	G	decarboxylase	COG0269
V1142187	S	(ABC) transporter	COG0488
V1144377	E	Dipeptidase	COG4690
V1144617	S	NA	0YG6V
V1144847	J	ribonuclease	COG1530
V1145184	P	ABC transporter	COG1122
V1149822	S	division initiation protein	COG3879
V1151549	G	PTS system ascorbate-specific transporter subunit IIC	COG3037
V1151663	M	Required for accurate and efficient protein synthesis under certain stress conditions. May act as a fidelity factor of the translation reaction, by catalyzing a one-codon backward translocation of tRNAs on improperly translocated ribosomes. Back- translocation proceeds from a post-translocation (POST) complex to a pre-translocation (PRE) complex, thus giving elongation factor G a second chance to translocate the tRNAs correctly. Binds to ribosomes in a GTP-dependent manner (By similarity)	COG0481
V1151814	S	Inherit from NOG: Methyltransferase	0XSGP
V1152163	S	Lysm domain protein	11U6T
V1155228	J	This protein promotes the GTP-dependent binding of aminoacyl-tRNA to the A-site of ribosomes during protein biosynthesis (By similarity)	COG0050
V1155816	K	transcriptional regulator, lysr family	COG0583
