Gene	CDD	GO	Gene3D	Hamap	Interpro	MobiDBLite	PIRSF	PRINTS	Pfam	ProDom	ProSitePatterns	ProSiteProfiles	SFLD	SMART	SUPERFAMILY	TIGRFAM
V1237277						; consensus disorder prediction										
V1547357		; Bacteriophage phiX174, GpK			; Bacteriophage phiX174, GpK				; Bacteriophage protein K							
V1808027		; Major facilitator superfamily domain	; MFS general substrate transporter like domains		; Major facilitator superfamily domain										; MFS general substrate transporter	
V1808053		; Cation/H+ exchanger			; Cation/H+ exchanger				; Sodium/hydrogen exchanger family							
V1884488		; Pyridoxamine kinase/Phosphomethylpyrimidine kinase; Ribokinase-like			; Pyridoxamine kinase/Phosphomethylpyrimidine kinase; Ribokinase-like				; Phosphomethylpyrimidine kinase						; Ribokinase-like	
V1101373		; Solute-binding protein family 5 domain	; Dipeptide-binding Protein; Domain 1		; Solute-binding protein family 5 domain				; Bacterial extracellular solute-binding proteins, family 5 Middle			; Prokaryotic membrane lipoprotein lipid attachment site profile.			; Periplasmic binding protein-like II	
V1101548		; Alpha/Beta hydrolase fold; Alpha/beta hydrolase fold-1			; Alpha/Beta hydrolase fold; Alpha/beta hydrolase fold-1				; Alpha/beta hydrolase family						; alpha/beta-Hydrolases	
V1148975		; Sortase domain; Sortase family	; Sortase		; Sortase domain; Sortase family				; Sortase family						; Sortase	;  sortase
V1203441						; consensus disorder prediction						; Gram-positive cocci surface proteins LPxTG motif profile.				;  LPXTG cell wall anchor domain
V1424383		; Glu-tRNAGln amidotransferase C subunit		; Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit C [gatC].	; Glu-tRNAGln amidotransferase C subunit				; Glu-tRNAGln amidotransferase C subunit						; Glu-tRNAGln amidotransferase C subunit	;  aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase, C subunit
V1884604		; Transposase, mutator type			; Transposase, mutator type				; Transposase, Mutator family							
V1885964	; MFS	; Major facilitator superfamily; Major facilitator superfamily domain	; MFS general substrate transporter like domains; MFS general substrate transporter like domains		; Major facilitator superfamily; Major facilitator superfamily domain				; Major Facilitator Superfamily			; Major facilitator superfamily (MFS) profile.			; MFS general substrate transporter	
V1886107		; Metallo-dependent phosphatase-like			; Metallo-dependent phosphatase-like										; Metallo-dependent phosphatases	
V1032484	; Pep_deformylase	; Peptide deformylase	; Peptide Deformylase		; Peptide deformylase		; (Full) peptide deformylase	; Peptide deformylase signature	; Polypeptide deformylase						; Peptide deformylase	
V1047216		; ABC transporter type 1, transmembrane domain	; Putative multidrug export ATP-binding/permease protein like domains		; ABC transporter type 1, transmembrane domain				; ABC transporter transmembrane region			; ABC transporter integral membrane type-1 fused domain profile.			; ABC transporter transmembrane region	
V1101484		; NAD(P)-binding domain; Short-chain dehydrogenase/reductase SDR	; NAD(P)-binding Rossmann-like Domain		; NAD(P)-binding domain; Short-chain dehydrogenase/reductase SDR			; Glucose/ribitol dehydrogenase family signature; Short-chain dehydrogenase/reductase (SDR) superfamily signature	; short chain dehydrogenase						; NAD(P)-binding Rossmann-fold domains	
V1755677	; RNAP_beta'_C; RNAP_beta'_N	; DNA-directed RNA polymerase, subunit beta-prime; RNA polymerase Rpb1, domain 1; RNA polymerase Rpb1, domain 3; RNA polymerase Rpb1, domain 4; RNA polymerase Rpb1, domain 5; RNA polymerase, N-terminal; RNA polymerase, alpha subunit		; DNA-directed RNA polymerase subunit beta' [rpoC].	; DNA-directed RNA polymerase, subunit beta-prime; RNA polymerase Rpb1, domain 1; RNA polymerase Rpb1, domain 3; RNA polymerase Rpb1, domain 4; RNA polymerase Rpb1, domain 5; RNA polymerase, N-terminal; RNA polymerase, alpha subunit				; RNA polymerase Rpb1, domain 1; RNA polymerase Rpb1, domain 2; RNA polymerase Rpb1, domain 3; RNA polymerase Rpb1, domain 4; RNA polymerase Rpb1, domain 5					; RNA polymerase I subunit A N-terminus	; beta and beta-prime subunits of DNA dependent RNA-polymerase	;  DNA-directed RNA polymerase, beta' subunit
V1872767	; TM_PBP2	; ABC transporter type 1, transmembrane domain MetI-like; Amino acid ABC transporter, permease protein, 3-TM domain	; MetI-like		; ABC transporter type 1, transmembrane domain MetI-like; Amino acid ABC transporter, permease protein, 3-TM domain				; Binding-protein-dependent transport system inner membrane component			; ABC transporter integral membrane type-1 domain profile.			; MetI-like	;  amino ABC transporter, permease protein, 3-TM region, His/Glu/Gln/Arg/opine family
V1883128						; consensus disorder prediction										
V1884657	; REC; trans_reg_C	; CheY-like superfamily; OmpR/PhoB-type DNA-binding domain; Signal transduction response regulator, C-terminal effector; Signal transduction response regulator, receiver domain; Winged helix-turn-helix DNA-binding domain	; winged helix repressor DNA binding domain		; CheY-like superfamily; OmpR/PhoB-type DNA-binding domain; Signal transduction response regulator, C-terminal effector; Signal transduction response regulator, receiver domain; Winged helix-turn-helix DNA-binding domain				; Response regulator receiver domain; Transcriptional regulatory protein, C terminal			; OmpR/PhoB-type DNA-binding domain profile.; Response regulatory domain profile.		; cheY-homologous receiver domain; Transcriptional regulatory protein, C terminal	; C-terminal effector domain of the bipartite response regulators; CheY-like	
V1047024		; IrrE N-terminal-like domain			; IrrE N-terminal-like domain				; Domain of unknown function (DUF955)							
V1163645		; Transposase DDE domain			; Transposase DDE domain				; Transposase DDE domain							
V1163838		; SGNH hydrolase-type esterase domain			; SGNH hydrolase-type esterase domain										; SGNH hydrolase	
V1297356	; EF_Tu	; P-loop containing nucleoside triphosphate hydrolase; Tr-type G domain, conserved site; Transcription factor, GTP-binding domain	; Translation factors; P-loop containing nucleotide triphosphate hydrolases		; P-loop containing nucleoside triphosphate hydrolase; Tr-type G domain, conserved site; Transcription factor, GTP-binding domain			; GTP-binding elongation factor signature	; Elongation factor Tu GTP binding domain		; Translational (tr)-type guanine nucleotide-binding (G) domain signature.	; Translational (tr)-type guanine nucleotide-binding (G) domain profile.			; P-loop containing nucleoside triphosphate hydrolases	
V1497210		; Gram-positive LPXTG cell wall anchor			; Gram-positive LPXTG cell wall anchor	; consensus disorder prediction			; Gram positive anchor			; Gram-positive cocci surface proteins LPxTG motif profile.				;  LPXTG cell wall anchor domain
V1882215		; Integrase, catalytic core; Ribonuclease H-like domain			; Integrase, catalytic core; Ribonuclease H-like domain				; Integrase core domain			; Integrase catalytic domain profile.			; Ribonuclease H-like	
V1884578		; DNA-directed RNA polymerase, subunit 2, domain 6			; DNA-directed RNA polymerase, subunit 2, domain 6				; RNA polymerase Rpb2, domain 6						; beta and beta-prime subunits of DNA dependent RNA-polymerase	
V1886048		; Glycosyltransferase family 28, N-terminal domain	; Glycogen Phosphorylase B;		; Glycosyltransferase family 28, N-terminal domain				; Glycosyltransferase family 28 N-terminal domain						; UDP-Glycosyltransferase/glycogen phosphorylase	
V1887211	; HTH_XRE	; Cro/C1-type helix-turn-helix domain; Lambda repressor-like, DNA-binding domain	; lambda repressor-like DNA-binding domains		; Cro/C1-type helix-turn-helix domain; Lambda repressor-like, DNA-binding domain				; Helix-turn-helix			; Cro/C1-type HTH domain profile.		; Helix-turn-helix XRE-family like proteins 	; lambda repressor-like DNA-binding domains	
V1890909	; CESA_like	; Nucleotide-diphospho-sugar transferases	; Spore Coat Polysaccharide Biosynthesis Protein SpsA; Chain A		; Nucleotide-diphospho-sugar transferases				; Glycosyltransferase like family 2						; Nucleotide-diphospho-sugar transferases	
V1891120	; Met_dep_hydrolase_A	; Amidohydrolase-related; Metal-dependent hydrolase; Metal-dependent hydrolase, composite domain	; Urease; Urease; Metal-dependent hydrolases; Metal-dependent hydrolases		; Amidohydrolase-related; Metal-dependent hydrolase; Metal-dependent hydrolase, composite domain				; Amidohydrolase family						; Composite domain of metallo-dependent hydrolases; Metallo-dependent hydrolases; Metallo-dependent hydrolases	
V1032350						; consensus disorder prediction										
V1034322		; Transposase IS204/IS1001/IS1096/IS1165, DDE domain			; Transposase IS204/IS1001/IS1096/IS1165, DDE domain				; Transposase							
V1047138	; HTH_XRE	; Cro/C1-type helix-turn-helix domain; Lambda repressor-like, DNA-binding domain	; lambda repressor-like DNA-binding domains		; Cro/C1-type helix-turn-helix domain; Lambda repressor-like, DNA-binding domain							; Cro/C1-type HTH domain profile.			; lambda repressor-like DNA-binding domains	
V1047269	; PAP2_like_2	; Phosphatidic acid phosphatase type 2/haloperoxidase	; Vanadium-containing Chloroperoxidase		; Phosphatidic acid phosphatase type 2/haloperoxidase				; PAP2 superfamily					; Acid phosphatase homologues	; Acid phosphatase/Vanadium-dependent haloperoxidase	
V1034988	; recA	; AAA+ ATPase domain; DNA recombination and repair protein RecA; DNA recombination and repair protein RecA, C-terminal; DNA recombination and repair protein RecA, monomer-monomer interface; DNA recombination and repair protein RecA-like, ATP-binding domain; DNA recombination/repair protein RecA, conserved site; P-loop containing nucleoside triphosphate hydrolase	; P-loop containing nucleotide triphosphate hydrolases; RecA protein	; Protein RecA [recA].	; AAA+ ATPase domain; DNA recombination and repair protein RecA; DNA recombination and repair protein RecA, C-terminal; DNA recombination and repair protein RecA, monomer-monomer interface; DNA recombination and repair protein RecA-like, ATP-binding domain; DNA recombination/repair protein RecA, conserved site; P-loop containing nucleoside triphosphate hydrolase	; consensus disorder prediction		; RecA protein signature	; recA bacterial DNA recombination protein		; recA signature.	; RecA family profile 1.; RecA family profile 2.		; ATPases associated with a variety of cellular activities	; RecA protein, C-terminal domain; P-loop containing nucleoside triphosphate hydrolases	;  protein RecA
V1047035		; P-loop containing nucleoside triphosphate hydrolase	; P-loop containing nucleotide triphosphate hydrolases; P-loop containing nucleotide triphosphate hydrolases		; P-loop containing nucleoside triphosphate hydrolase										; P-loop containing nucleoside triphosphate hydrolases; P-loop containing nucleoside triphosphate hydrolases	
V1339026		; Periplasmic binding protein-like I			; Periplasmic binding protein-like I				; Periplasmic binding protein-like domain						; Periplasmic binding protein-like I	
V1806642		; Coenzyme A transferase family I	; Glutaconate Coenzyme A-transferase		; Coenzyme A transferase family I				; Coenzyme A transferase						; NagB/RpiA/CoA transferase-like; NagB/RpiA/CoA transferase-like	
V1883302		; Ribonuclease H-like domain; Transposase, IS4-like; Transposase, Tn5-like, core	; Transposase Inhibitor Protein From Tn5; Chain A		; Ribonuclease H-like domain; Transposase, IS4-like; Transposase, Tn5-like, core				; Transposase DDE domain						; Ribonuclease H-like	
V1033536	; PBP2_LTTR_substrate	; LysR, substrate-binding	; Periplasmic binding protein-like II; Periplasmic binding protein-like II		; LysR, substrate-binding				; LysR substrate binding domain						; Periplasmic binding protein-like II	
V1101417	; PseudoU_synth_RluCD_like	; Pseudouridine synthase, RsuA/RluB/C/D/E/F; Pseudouridine synthase, catalytic domain			; Pseudouridine synthase, RsuA/RluB/C/D/E/F; Pseudouridine synthase, catalytic domain				; RNA pseudouridylate synthase						; Pseudouridine synthase	
V1164008		; Hydroxymethylglutaryl-CoA reductase, class I/II; Hydroxymethylglutaryl-CoA reductase, class I/II, catalytic domain; Hydroxymethylglutaryl-CoA reductase, class I/II, substrate-binding domain	; 3-hydroxy-3-methylglutaryl-coenzyme A Reductase; Chain A		; Hydroxymethylglutaryl-CoA reductase, class I/II; Hydroxymethylglutaryl-CoA reductase, class I/II, catalytic domain; Hydroxymethylglutaryl-CoA reductase, class I/II, substrate-binding domain				; Hydroxymethylglutaryl-coenzyme A reductase			; Hydroxymethylglutaryl-coenzyme A reductases family profile.			; Substrate-binding domain of HMG-CoA reductase	
V1684150	; INT_ICEBs1_C_like	; DNA breaking-rejoining enzyme, catalytic core; Integrase, catalytic domain; Integrase-like, catalytic domain; Integrase/recombinase, N-terminal	; Intergrase catalytic core		; DNA breaking-rejoining enzyme, catalytic core; Integrase, catalytic domain; Integrase-like, catalytic domain; Integrase/recombinase, N-terminal				; Phage integrase family						; DNA breaking-rejoining enzymes	
V1884527		; Protein of unknown function DUF3278			; Protein of unknown function DUF3278				; Protein of unknown function (DUF3278)							
V1886262		; Transmembrane protein TauE-like			; Transmembrane protein TauE-like				; Sulfite exporter TauE/SafE							
V1891156		; ABC transporter permease protein domain			; ABC transporter permease protein domain				; FtsX-like permease family							
V1163011		; Citrate transporter-like domain			; Citrate transporter-like domain				; Citrate transporter							
V1204645		; Type II toxin-antitoxin system, antitoxin Phd/YefM			; Type II toxin-antitoxin system, antitoxin Phd/YefM	; consensus disorder prediction			; Antitoxin Phd_YefM, type II toxin-antitoxin system						; YefM-like	;  prevent-host-death family protein
V1684218		; EF-hand domain pair	; EF-hand		; EF-hand domain pair											
V1886264	; RPI_A	; Ribose 5-phosphate isomerase, type A			; Ribose 5-phosphate isomerase, type A				; Ribose 5-phosphate isomerase A (phosphoriboisomerase A)						; NagB/RpiA/CoA transferase-like; D-ribose-5-phosphate isomerase (RpiA), lid domain	
V1886340		; Histone-like DNA-binding protein; Integration host factor (IHF)-like DNA-binding domain	; IHF-like DNA-binding proteins		; Histone-like DNA-binding protein; Integration host factor (IHF)-like DNA-binding domain				; Bacterial DNA-binding protein						; IHF-like DNA-binding proteins	
V1891140		; Carbohydrate kinase, FGGY, N-terminal; Carbohydrate kinase, FGGY, conserved site			; Carbohydrate kinase, FGGY, N-terminal; Carbohydrate kinase, FGGY, conserved site				; FGGY family of carbohydrate kinases, N-terminal domain		; FGGY family of carbohydrate kinases signature 1.				; Actin-like ATPase domain	
V1808692		; Gram-positive LPXTG cell wall anchor			; Gram-positive LPXTG cell wall anchor	; consensus disorder prediction			; Gram positive anchor							;  LPXTG cell wall anchor domain
V1882964	; PLDc_CLS_1; PLDc_CLS_2	; Cardiolipin synthase; Cardiolipin synthase N-terminal; Cardiolipin synthase, Firmicutes-type; Phospholipase D-like domain; Phospholipase D/Transphosphatidylase	; Endonuclease Chain A; Endonuclease Chain A	; Cardiolipin synthase.	; Cardiolipin synthase; Cardiolipin synthase N-terminal; Cardiolipin synthase, Firmicutes-type; Phospholipase D-like domain; Phospholipase D/Transphosphatidylase				; PLD-like domain; Phospholipase_D-nuclease N-terminal			; Phospholipase D phosphodiesterase active site profile.		; Phospholipase D. Active site motifs.; Phospholipase D. Active site motifs.	; Phospholipase D/nuclease; Phospholipase D/nuclease	;  cardiolipin synthase
V1033432		; Phage-associated protein HI1409; Protein of unknown function DUF1073			; Phage-associated protein HI1409; Protein of unknown function DUF1073				; Protein of unknown function (DUF1073)							;  phage-associated protein, HI1409 family
V1034248	; GH25_Cpl1-like	; Glycoside hydrolase superfamily; Glycoside hydrolase, catalytic domain; Glycoside hydrolase, family 25; Glycoside hydrolase, family 25 subgroup	; Glycosidases		; Glycoside hydrolase superfamily; Glycoside hydrolase, catalytic domain; Glycoside hydrolase, family 25; Glycoside hydrolase, family 25 subgroup				; Glycosyl hydrolases family 25					; Glycosyl hydrolases family 25; Glycosyl hydrolases family 25	; (Trans)glycosidases	
V1101461	; HTH_XRE	; Cro/C1-type helix-turn-helix domain; Lambda repressor-like, DNA-binding domain	; lambda repressor-like DNA-binding domains; lambda repressor-like DNA-binding domains		; Cro/C1-type helix-turn-helix domain; Lambda repressor-like, DNA-binding domain				; Helix-turn-helix			; Cro/C1-type HTH domain profile.		; Helix-turn-helix XRE-family like proteins ; Helix-turn-helix XRE-family like proteins 	; lambda repressor-like DNA-binding domains; lambda repressor-like DNA-binding domains	
V1143184		; Protein of unknown function DUF4811			; Protein of unknown function DUF4811				; Domain of unknown function (DUF4811)							
V1204277	; TRX_family	; Thioredoxin domain; Thioredoxin-like fold	; Glutaredoxin		; Thioredoxin domain; Thioredoxin-like fold				; Thioredoxin						; Thioredoxin-like	
V1755540			; Translation factors						; tRNA methyl transferase							
V1828846		; NTF2-like domain; Polyketide cyclase SnoaL-like domain			; NTF2-like domain; Polyketide cyclase SnoaL-like domain				; SnoaL-like domain						; NTF2-like	
V1885120		; Phage minor structural protein, N-terminal domain			; Phage minor structural protein, N-terminal domain	; consensus disorder prediction										;  phage minor structural protein, N-terminal region
V1886225	; PIN_53EXO	; 5'-3' exonuclease, alpha-helical arch, N-terminal; PIN domain-like	; 5'-nuclease		; 5'-3' exonuclease, alpha-helical arch, N-terminal; PIN domain-like				; 5'-3' exonuclease, N-terminal resolvase-like domain						; PIN domain-like	
V1032327		; GtrA-like protein			; GtrA-like protein				; GtrA-like protein							
V1033062		; VRR-NUC domain			; VRR-NUC domain				; VRR-NUC domain					; 		
V1033303	; PBP2_LTTR_substrate	; LysR, substrate-binding; Transcription regulator HTH, LysR; Winged helix-turn-helix DNA-binding domain	; Periplasmic binding protein-like II; Periplasmic binding protein-like II; winged helix repressor DNA binding domain		; LysR, substrate-binding; Transcription regulator HTH, LysR; Winged helix-turn-helix DNA-binding domain			; LysR bacterial regulatory protein HTH signature	; Bacterial regulatory helix-turn-helix protein, lysR family; LysR substrate binding domain			; LysR-type HTH domain profile.			; Periplasmic binding protein-like II; Winged helix DNA-binding domain	
V1047248	; PTS_IIA_fru	; PTS EIIA type-2 domain; Phosphotransferase/anion transporter	; Mannitol-specific EII; Chain A		; PTS EIIA type-2 domain; Phosphotransferase/anion transporter				; Phosphoenolpyruvate-dependent sugar phosphotransferase system, EIIA 2			; PTS_EIIA type-2 domain profile.			; Phoshotransferase/anion transport protein	
V1101372	; ABC_NikE_OppD_transporters	; AAA+ ATPase domain; ABC transporter, conserved site; ABC transporter-like; Oligopeptide/dipeptide ABC transporter, C-terminal; P-loop containing nucleoside triphosphate hydrolase	; P-loop containing nucleotide triphosphate hydrolases		; AAA+ ATPase domain; ABC transporter, conserved site; ABC transporter-like; Oligopeptide/dipeptide ABC transporter, C-terminal; P-loop containing nucleoside triphosphate hydrolase				; ABC transporter; Oligopeptide/dipeptide transporter, C-terminal region		; ABC transporters family signature.	; ATP-binding cassette, ABC transporter-type domain profile.		; ATPases associated with a variety of cellular activities	; P-loop containing nucleoside triphosphate hydrolases	
V1163126		; HAD-like domain; P-type ATPase; P-type ATPase,  transmembrane domain; P-type ATPase, cytoplasmic domain N; P-type ATPase, phosphorylation site	; Calcium-transporting ATPase; Calcium-transporting ATPase; Calcium-transporting ATPase		; HAD-like domain; P-type ATPase; P-type ATPase,  transmembrane domain; P-type ATPase, cytoplasmic domain N; P-type ATPase, phosphorylation site			; P-type cation-transporting ATPase superfamily signature	; haloacid dehalogenase-like hydrolase		; E1-E2 ATPases phosphorylation site.				; Metal cation-transporting ATPase, ATP-binding domain N; HAD-like; HAD-like; Calcium ATPase, transmembrane domain M	;  HAD ATPase, P-type, family IC
V1164155	; THUMP_AdoMetMT	; THUMP domain			; THUMP domain				; THUMP domain			; THUMP domain profile.				
V1481299	; ABC_cobalt_CbiO_domain1	; AAA+ ATPase domain; ABC transporter, CbiO/EcfA subunit; ABC transporter, conserved site; ABC transporter-like; Energy-coupling factor transporter ATP-binding protein EcfA1; P-loop containing nucleoside triphosphate hydrolase	; P-loop containing nucleotide triphosphate hydrolases		; AAA+ ATPase domain; ABC transporter, CbiO/EcfA subunit; ABC transporter, conserved site; ABC transporter-like; Energy-coupling factor transporter ATP-binding protein EcfA1; P-loop containing nucleoside triphosphate hydrolase				; ABC transporter		; ABC transporters family signature.	; ATP-binding cassette, ABC transporter-type domain profile.; Cobalt import ATP-binding protein cbiO.		; ATPases associated with a variety of cellular activities	; P-loop containing nucleoside triphosphate hydrolases	;  energy-coupling factor transporter ATPase
V1828802		; YSIRK Gram-positive signal peptide			; YSIRK Gram-positive signal peptide	; consensus disorder prediction			; YSIRK type signal peptide							;  gram-positive signal peptide, YSIRK family
V1032725		; Protein of unknown function DUF3021			; Protein of unknown function DUF3021				; Protein of unknown function (DUF3021)							
V1033357		; Antirepressor protein, C-terminal; BRO N-terminal domain			; Antirepressor protein, C-terminal; BRO N-terminal domain				; BRO family, N-terminal domain; Phage antirepressor protein KilAC domain			; Bro-N domain profile.		; BRO family, N-terminal domain		
V1064519	; DEDDh; PHP_PolIIIA_POLC; polC_OBF	; Bacterial DNA polymerase III, alpha subunit; DNA polymerase III epsilon subunit, exonuclease domain; DNA polymerase III polC-like, N-terminal domain II; DNA polymerase III polC-type, N-terminal domain I; DNA polymerase III, alpha subunit, Gram-positive type; DNA polymerase, helix-hairpin-helix motif; Exonuclease, RNase T/DNA polymerase III; PHP domain; Polymerase/histidinol phosphatase, N-terminal; Ribonuclease H-like domain	; AF1531-like domain; Metal-dependent hydrolases; Metal-dependent hydrolases	; DNA polymerase III PolC-type [polC].	; Bacterial DNA polymerase III, alpha subunit; DNA polymerase III epsilon subunit, exonuclease domain; DNA polymerase III polC-like, N-terminal domain II; DNA polymerase III polC-type, N-terminal domain I; DNA polymerase III, alpha subunit, Gram-positive type; DNA polymerase, helix-hairpin-helix motif; Exonuclease, RNase T/DNA polymerase III; PHP domain; Polymerase/histidinol phosphatase, N-terminal; Ribonuclease H-like domain				; Bacterial DNA polymerase III alpha subunit; DNA polymerase III polC-type N-terminus I; DNA polymerase III polC-type N-terminus II; Exonuclease; Helix-hairpin-helix motif; PHP domain					; ; DNA polymerase alpha chain like domain	; Ribonuclease H-like	;  exonuclease, DNA polymerase III, epsilon subunit family;  DNA polymerase III, alpha subunit, Gram-positive type
V1204781	; MFS	; Major facilitator superfamily domain; Major facilitator,  sugar transporter-like	; MFS general substrate transporter like domains; MFS general substrate transporter like domains		; Major facilitator superfamily domain; Major facilitator,  sugar transporter-like				; Sugar (and other) transporter			; Major facilitator superfamily (MFS) profile.			; MFS general substrate transporter	
V1206064		; SLAP domain, Lactobacillus			; SLAP domain, Lactobacillus	; consensus disorder prediction			; Bacterial surface layer protein							
V1799419	; NAT_SF	; Acyl-CoA N-acyltransferase; GNAT domain; Gcp-like domain; Ribosomal-protein-alanine acetyltransferase; tRNA threonylcarbamoyl adenosine modification protein YeaZ			; Acyl-CoA N-acyltransferase; GNAT domain; Gcp-like domain; Ribosomal-protein-alanine acetyltransferase; tRNA threonylcarbamoyl adenosine modification protein YeaZ				; Acetyltransferase (GNAT) family; Glycoprotease family			; Gcn5-related N-acetyltransferase (GNAT) domain profile.			; Actin-like ATPase domain; Actin-like ATPase domain; Acyl-CoA N-acyltransferases (Nat)	;  tRNA threonylcarbamoyl adenosine modification protein YeaZ;  ribosomal-protein-alanine acetyltransferase
V1163038		; Helix-turn-helix, HxlR type; Winged helix-turn-helix DNA-binding domain	; winged helix repressor DNA binding domain		; Helix-turn-helix, HxlR type; Winged helix-turn-helix DNA-binding domain				; HxlR-like helix-turn-helix			; HxlR-type HTH domain profile.			; Winged helix DNA-binding domain	
V1339799		; YSIRK Gram-positive signal peptide			; YSIRK Gram-positive signal peptide				; YSIRK type signal peptide							;  gram-positive signal peptide, YSIRK family
V1424071	; Ribosomal_L7_L12	; Ribosomal protein L7/L12; Ribosomal protein L7/L12, C-terminal; Ribosomal protein L7/L12, C-terminal/adaptor protein ClpS-like; Ribosomal protein L7/L12, oligomerisation	; Single helix bin	; 50S ribosomal protein L7/L12 [rplL].	; Ribosomal protein L7/L12; Ribosomal protein L7/L12, C-terminal; Ribosomal protein L7/L12, C-terminal/adaptor protein ClpS-like; Ribosomal protein L7/L12, oligomerisation				; Ribosomal protein L7/L12 C-terminal domain; Ribosomal protein L7/L12 dimerisation domain	; RIBOSOMAL L7/L12 50S RIBONUCLEOPROTEIN CHLOROPLAST L12 PLASTID DIRECT SEQUENCING PEPTIDE					; Ribosomal protein L7/12, oligomerisation (N-terminal) domain; ClpS-like	;  ribosomal protein bL12
V1684107		; Domain of unknown function DUF2479			; Domain of unknown function DUF2479				; Domain of unknown function (DUF2479)							
V1807923	; Aldo_ket_red	; Aldo/keto reductase; Aldo/keto reductase, conserved site; NADP-dependent oxidoreductase domain	; NADP-dependent oxidoreductase		; Aldo/keto reductase; Aldo/keto reductase, conserved site; NADP-dependent oxidoreductase domain		; (Full) aldo-keto reductase	; Aldo-keto reductase signature	; Aldo/keto reductase family		; Aldo/keto reductase family signature 1.; Aldo/keto reductase family signature 2.				; NAD(P)-linked oxidoreductase	
V1887311		; Protein of unknown function DUF1304			; Protein of unknown function DUF1304				; Protein of unknown function (DUF1304)							
V1033519	; MIP	; Aquaporin-like; Major intrinsic protein; Major intrinsic protein, conserved site	; Glycerol uptake facilitator protein.		; Aquaporin-like; Major intrinsic protein; Major intrinsic protein, conserved site			; Major intrinsic protein family signature	; Major intrinsic protein		; MIP family signature.				; Aquaporin-like	;  MIP family channel proteins
V1034788		; Citrate carrier CitT-related; Sodium/sulphate symporter			; Citrate carrier CitT-related; Sodium/sulphate symporter		; (Full) divalent anion sodium symporter		; Sodium:sulfate symporter transmembrane region							; Na+ symporter (DASS) family
V1806604		; LytTR DNA-binding domain			; LytTR DNA-binding domain				; LytTr DNA-binding domain			; LytTR-type HTH domain profile.		; LytTr DNA-binding domain		
V1807973	; 4HBT	; Acyl-ACP thioesterase; HotDog domain			; Acyl-ACP thioesterase; HotDog domain				; Acyl-ACP thioesterase						; Thioesterase/thiol ester dehydrase-isomerase; Thioesterase/thiol ester dehydrase-isomerase	
V1880860		; Transposase IS605, OrfB, C-terminal			; Transposase IS605, OrfB, C-terminal				; Putative transposase DNA-binding domain							;  transposase, IS605 OrfB family
V1891366		; Ribonuclease H-like domain; Transposase, IS30, conserved site			; Ribonuclease H-like domain; Transposase, IS30, conserved site						; Transposases, IS30 family, signature.				; Ribonuclease H-like	
V1033755	; THUMP_AdoMetMT	; THUMP domain			; THUMP domain				; THUMP domain			; THUMP domain profile.				
V1034351		; SGNH hydrolase-type esterase domain; xxxLxxG heptad repeat			; SGNH hydrolase-type esterase domain; xxxLxxG heptad repeat				; GDSL-like Lipase/Acylhydrolase family						; SGNH hydrolase	;  X-X-X-Leu-X-X-Gly heptad repeats
V1162911		; Rossmann-like alpha/beta/alpha sandwich fold; Uncharacterised protein family UPF0348	; HUPs	; UPF0348 protein <locus_tag>.	; Rossmann-like alpha/beta/alpha sandwich fold; Uncharacterised protein family UPF0348				; HIGH Nucleotidyl Transferase						; Nucleotidylyl transferase; Nucleotidylyl transferase	
V1163920		; Amidase signature domain	; Amidase signature (AS) enzymes		; Amidase signature domain				; Amidase						; Amidase signature (AS) enzymes	
V1199404		; OmpR/PhoB-type DNA-binding domain; Signal transduction response regulator, C-terminal effector; Winged helix-turn-helix DNA-binding domain	; winged helix repressor DNA binding domain		; OmpR/PhoB-type DNA-binding domain; Signal transduction response regulator, C-terminal effector; Winged helix-turn-helix DNA-binding domain				; Transcriptional regulatory protein, C terminal						; C-terminal effector domain of the bipartite response regulators	
V1423314		; Endopeptidase, NLPC/P60 domain; SLAP domain, Lactobacillus	; endopeptidase domain like (from Nostoc punctiforme)		; Endopeptidase, NLPC/P60 domain; SLAP domain, Lactobacillus				; Bacterial surface layer protein; NlpC/P60 family						; Cysteine proteinases	
V1596798		; Gram-positive LPXTG cell wall anchor; Rib/alpha/Esp surface antigen; YSIRK Gram-positive signal peptide			; Gram-positive LPXTG cell wall anchor; Rib/alpha/Esp surface antigen; YSIRK Gram-positive signal peptide	; consensus disorder prediction			; Gram positive anchor; Rib/alpha-like repeat; YSIRK type signal peptide			; Gram-positive cocci surface proteins LPxTG motif profile.				;  LPXTG cell wall anchor domain;  gram-positive signal peptide, YSIRK family;  Rib/alpha/Esp surface antigen repeat
V1684091	; MFS	; Major facilitator superfamily; Major facilitator superfamily domain	; MFS general substrate transporter like domains; MFS general substrate transporter like domains		; Major facilitator superfamily; Major facilitator superfamily domain				; Major Facilitator Superfamily			; Major facilitator superfamily (MFS) profile.			; MFS general substrate transporter	
V1883113		; Homeodomain-like; Protein of unknown function DUF669	; Homeodomain-like		; Homeodomain-like; Protein of unknown function DUF669				; Protein of unknown function (DUF669)							
V1033370		; Cell wall-active antibiotics response 4TMS YvqF			; Cell wall-active antibiotics response 4TMS YvqF				; Cell wall-active antibiotics response 4TMS YvqF							
