Gene	category	Annotation	COGID
V1209581	H	Involved in the biosynthesis of D-alanyl-lipoteichoic acid (LTA). Catalyzes an ATP-dependent two-step reaction where it forms a high energy D-alanyl AMP intermediate and transfers the alanyl residues from AMP to Dcp (By similarity)	COG1020
V1209691	K	transcriptional regulator	COG0583
V1209698	G	pts system	COG2190
V1209728	C	Citrate transporter	COG2851
V1209729	J	Pseudouridine synthase	COG1187
V1209751	S	NA	102VM
V1209758	M	glycosyl transferase, family 39	COG1807
V1209877	J	Responsible for synthesis of pseudouridine from uracil- 55 in the psi GC loop of transfer RNAs (By similarity)	COG0130
V1209971	F	nucleoside hydrolase	COG1957
V1209980	E	ABC transporter	COG0687
V1210007	K	Transcriptional regulator	COG2865
V1210025	C	ferredoxin--nadp reductase	COG0492
V1210054	M	penicillin-binding protein	COG0768
V1210056	F	permease	COG2233
V1210066	F	Provides the precursors necessary for DNA synthesis. Catalyzes the biosynthesis of deoxyribonucleotides from the corresponding ribonucleotides (By similarity)	COG0209
V1210126	O	May play a role in the repair of endogenous alkylation damage (By similarity)	COG1066
V1210142	S	Membrane	COG4485
V1210178	L	Bidirectionally degrades single-stranded DNA into large acid-insoluble oligonucleotides, which are then degraded further into small acid-soluble oligonucleotides (By similarity)	COG1722
V1210270	P	Catalyzes the reversible transfer of the terminal phosphate of ATP to form a long-chain polyphosphate (polyP) (By similarity)	COG0855
V1210382	M	mur ligase	COG0769
V1210493	E	Peptidase family M20/M25/M40	COG2195
V1210548	S	tpr repeat-containing protein	11U03
V1210592	L	muts2 protein	COG1193
V1210631	S	NA	0ZHU9
V1210978	E	branched-chain amino acid transport system II carrier protein	COG1114
V1211151	S	NA	0Y8RQ
V1211203	L	Releases the supercoiling and torsional tension of DNA, which is introduced during the DNA replication and transcription, by transiently cleaving and rejoining one strand of the DNA duplex. Introduces a single-strand break via transesterification at a target site in duplex DNA. The scissile phosphodiester is attacked by the catalytic tyrosine of the enzyme, resulting in the formation of a DNA-(5'-phosphotyrosyl)-enzyme intermediate and the expulsion of a 3'-OH DNA strand. The free DNA strand then undergoes passage around the unbroken strand, thus removing DNA supercoils. Finally, in the religation step, the DNA 3'-OH attacks the covalent intermediate to expel the active-site tyrosine and restore the DNA phosphodiester backbone (By similarity)	COG0551
V1211257	M	glycosyltransferase group 2 family protein	COG0463
V1211268	P	CBS domain protein	COG1253
V1211473	S	NA	0ZHU9
V1212427	F	Catalyzes the reversible transfer of the terminal phosphate group between ATP and AMP. Plays an important role in cellular energy homeostasis and in adenine nucleotide metabolism (By similarity)	COG0563
V1212795	K	HTH_XRE	0ZH40
V1215404	S	NA	0ZHU9
V1216508	P	Transmembrane (T) component of an energy-coupling factor (ECF) ABC-transporter complex. Unlike classic ABC transporters this ECF transporter provides the energy necessary to transport a number of different substrates (By similarity)	COG0619
V1216509	J	Formation of pseudouridine at positions 38, 39 and 40 in the anticodon stem and loop of transfer RNAs (By similarity)	COG0101
V1216583	E	ABC, transporter	COG4166
V1216680	S	Membrane	COG3819
V1216697	L	DNA gyrase negatively supercoils closed circular double- stranded DNA in an ATP-dependent manner and also catalyzes the interconversion of other topological isomers of double-stranded DNA rings, including catenanes and knotted rings (By similarity)	COG0187
V1216832	G	Phosphoglycerate kinase	COG0126
V1216833	G	Triose-phosphate isomerase	COG0149
V1217151	D	Cell division ATP-binding protein ftsE	COG2884
V1217255	H	Reversibly transfers an adenylyl group from ATP to 4'- phosphopantetheine, yielding dephospho-CoA (dPCoA) and pyrophosphate (By similarity)	COG0669
V1217297	F	SAICAR synthetase	COG0152
V1217484	G	endo-beta-N-acetylglucosaminidase	COG4193
V1217639	J	HAD-superfamily hydrolase subfamily IA variant 3	COG0637
V1217688	J	Modifies the free amino group of the aminoacyl moiety of methionyl-tRNA(fMet). The formyl group appears to play a dual role in the initiator identity of N-formylmethionyl-tRNA by (I) promoting its recognition by IF2 and (II) impairing its binding to EFTu-GTP (By similarity)	COG0223
V1217689	J	ribosomal RNA small subunit methyltransferase	COG0144
V1217737	C	oxidoreductase	COG3383
V1217801	S	Catalyzes the transfer of an acyl group from acyl- phosphate (acyl-PO(4)) to glycerol-3-phosphate (G3P) to form lysophosphatidic acid (LPA). This enzyme utilizes acyl-phosphate as fatty acyl donor, but not acyl-CoA or acyl-ACP (By similarity)	COG0344
V1217921	F	thymidine kinase	COG1435
V1217994	L	DNA replication protein	COG1484
V1218051	F	Catalyzes a reversible aldol reaction between acetaldehyde and D-glyceraldehyde 3-phosphate to generate 2-deoxy- D-ribose 5-phosphate (By similarity)	COG0274
V1218111	L	Single-stranded-DNA-specific exonuclease (RecJ)	COG0608
V1218170	C	Catalyzes a 2-step reaction, involving the ATP-dependent carboxylation of the covalently attached biotin in the first step and the transfer of the carboxyl group to pyruvate in the second (By similarity)	COG1038
V1218368	T	domain protein	COG3887
V1218370	E	Catalyzes the reversible interconversion of serine and glycine with tetrahydrofolate (THF) serving as the one-carbon carrier. This reaction serves as the major source of one-carbon groups required for the biosynthesis of purines, thymidylate, methionine, and other important biomolecules. Also exhibits THF- independent aldolase activity toward beta-hydroxyamino acids, producing glycine and aldehydes, via a retro-aldol mechanism (By similarity)	COG0112
V1218377	U	Involved in targeting and insertion of nascent membrane proteins into the cytoplasmic membrane. Acts as a receptor for the complex formed by the signal recognition particle (SRP) and the ribosome-nascent chain (RNC)	COG0552
V1218631	S	Transferase hexapeptide repeat containing protein	COG0110
V1218695	S	Inherit from NOG: Leucine rich repeat protein, bspa family protein	0Y4NF
V1218753	J	One of the essential components for the initiation of protein synthesis. Protects formylmethionyl-tRNA from spontaneous hydrolysis and promotes its binding to the 30S ribosomal subunits. Also involved in the hydrolysis of GTP during the formation of the 70S ribosomal complex (By similarity)	COG0532
V1218911	M	Cell wall formation (By similarity)	COG0773
V1218955	O	peptidase, U32	COG0826
V1219038	S	s-layer domain-containing protein	122G9
V1219053	K	NAD-dependent protein deacetylase which modulates the activities of several enzymes which are inactive in their acetylated form. May also have NAD-dependent lysine demalonylase and desuccinylase activity (By similarity)	COG0846
V1219263	M	Inherit from COG: Cell wall binding repeat 2-containing protein	COG2247
V1219436	E	serine acetyltransferase	COG1045
V1219506	S	psp1 domain protein	COG1774
V1220046	L	uracil-dna glycosylase	COG1573
V1220191	Q	Isochorismatase, hydrolase	11I3F
V1220224	M	domain protein	COG4932
V1220401	O	peptidase S8 and S53, subtilisin, kexin, sedolisin	COG1404
V1220593	K	Transcriptional regulator	11TPH
V1221259	S	Membrane	COG1033
V1222158	C	Nitroreductase	COG0778
V1222685	I	Carrier of the growing fatty acid chain in fatty acid biosynthesis (By similarity)	COG0236
V1224985	C	Malic enzyme	COG0281
V1225899	J	Binds directly to 23S rRNA. The L1 stalk is quite mobile in the ribosome, and is involved in E site tRNA release (By similarity)	COG0081
V1228332	M	epimerase dehydratase	COG1086
V1230285	L	DNA polymerase iii	COG2812
V1232542	S	abortive phage infection	0XQE9
V1236225	L	NUDIX domain	11W54
V1239015	L	Transposase	COG3464
V1239646	J	thus facilitating recognition of the initiation point. It is needed to translate mRNA with a short Shine-Dalgarno (SD) purine-rich sequence (By similarity)	COG0539
V1240655	S	YycH protein	0ZZRJ
V1240718	S	ABC-2 type transporter	11HPT
V1240719	S	Protein of unknown function (DUF541)	0YM36
V1240724	E	Methionine synthase	COG0620
V1240796	J	Peptide chain release factor 2 directs the termination of translation in response to the peptide chain termination codons UGA and UAA (By similarity)	COG1186
V1241087	C	radical SAM domain protein	COG1032
V1241126	C	symporter	COG1301
V1241129	H	Transporter	COG2978
V1241152	E	amidohydrolase	COG1473
V1241368	S	Membrane	COG3817
V1241481	S	Protein of unknown function (DUF1292)	0ZYX4
V1241566	E	amino acid carrier protein	COG1115
V1241758	S	Protein of unknown function (DUF1638)	11HVD
V1241764	C	decarboxylase (Beta subunit)	COG1883
V1241766	I	Glutaconate CoA-transferase	COG2057
V1242032	S	Nitrogen regulatory protein P-II	11PAT
V1242139	S	NA	0Y7YG
V1242150	T	stage II sporulation protein	COG1366
V1242153	H	Lipoate-protein, ligase	COG0095
V1242188	E	Allophanate hydrolase subunit 2	COG1984
V1242295	C	Binding Domain protein	COG0348
V1242343	P	iron permease, FTR1	COG0672
V1242626	S	SNARE associated Golgi protein-related protein	COG0398
V1242649	K	TRANSCRIPTIONal	COG1316
V1242651	O	Activation of anaerobic ribonucleoside-triphosphate reductase under anaerobic conditions by generation of an organic free radical, using S-adenosylmethionine and reduced flavodoxin as cosubstrates to produce 5'-deoxy-adenosine (By similarity)	COG0602
V1242884	T	Phosphatase	COG0631
V1242911	T	gtp-binding protein typa	COG1217
V1242944	V	Mate efflux family protein	COG0534
V1242960	G	Pyruvate kinase	COG0574
V1242965	C	citrate lyase, alpha	COG3051
V1243036	T	Two component transcriptional regulator, winged helix family	COG0745
V1243045	F	phosphoribosylaminoimidazole synthetase	COG0150
V1243219	S	ABC transporter	COG1277
V1243227	O	Acts as a processive, ATP-dependent zinc metallopeptidase for both cytoplasmic and membrane proteins. Plays a role in the quality control of integral membrane proteins (By similarity)	COG0465
V1243248	C	Electron transfer flavoprotein	COG2025
V1243447	O	peptidase S8 and S53, subtilisin, kexin, sedolisin	COG4412
V1243566	H	Multifunctional enzyme that catalyzes the SAM-dependent methylation of uroporphyrinogen III at position C-2 and C-7 to form precorrin-2 and then position C-12 or C-18 to form trimethylpyrrocorphin 2. It also catalyzes the conversion of precorrin-2 into siroheme. This reaction consists of the NAD- dependent oxidation of precorrin-2 into sirohydrochlorin and its subsequent ferrochelation into siroheme (By similarity)	COG1587
V1243601	M	Cell wall formation. Catalyzes the transfer of a GlcNAc subunit on undecaprenyl-pyrophosphoryl-MurNAc-pentapeptide (lipid intermediate I) to form undecaprenyl-pyrophosphoryl-MurNAc- (pentapeptide)GlcNAc (lipid intermediate II) (By similarity)	COG0707
V1243730	S	zinc metallopeptidase	COG2738
V1243773	E	glutamine synthetase	COG3968
V1243799	M	Catalyzes the last two sequential reactions in the de novo biosynthetic pathway for UDP-N-acetylglucosamine (UDP- GlcNAc). The C-terminal domain catalyzes the transfer of acetyl group from acetyl coenzyme A to glucosamine-1-phosphate (GlcN-1-P) to produce N-acetylglucosamine-1-phosphate (GlcNAc-1-P), which is converted into UDP-GlcNAc by the transfer of uridine 5- monophosphate (from uridine 5-triphosphate), a reaction catalyzed by the N-terminal domain (By similarity)	COG1207
V1243839	M	UDP-N-acetylglucosamine 2-epimerase	COG0381
V1243944	S	Functions as a ribosomal silencing factor. Interacts with ribosomal protein L14 (rplN), blocking formation of intersubunit bridge B8. Prevents association of the 30S and 50S ribosomal subunits and the formation of functional ribosomes, thus repressing translation (By similarity)	COG0799
V1244010	C	domain protein	COG0426
V1244029	M	glycosyl transferase group 1	0ZVDW
V1244253	E	M18 family aminopeptidase	COG1362
V1244276	S	Bifunctional serine threonine kinase and phosphorylase involved in the regulation of the pyruvate, phosphate dikinase (PPDK) by catalyzing its phosphorylation dephosphorylation (By similarity)	COG1806
V1244353	F	Catalyzes the conversion of dihydroorotate to orotate (By similarity)	COG0167
V1244387	L	endonuclease III	COG0177
V1244397	P	domain protein	COG0569
V1244500	C	Produces ATP from ADP in the presence of a proton gradient across the membrane. The V-type beta chain is a regulatory subunit (By similarity)	COG1156
V1244504	F	cytidine deaminase	COG0295
V1244539	K	parb-like partition protein	COG1475
V1244540	D	Chromosome Partitioning Protein	COG1192
V1244801	P	ABC transporter substrate-binding protein	0XTCH
V1244907	H	Catalyzes the conversion of dethiobiotin (DTB) to biotin by the insertion of a sulfur atom into dethiobiotin via a radical- based mechanism (By similarity)	COG0502
V1244939	S	glutamate mutase, mutL	0XRSI
V1245031	E	tryptophanase EC 4.1.99.1	COG3033
V1245135	S	NA	0ZTGB
V1245229	M	Glycosyl transferase, wecb taga cpsf family	COG1922
V1245279	S	Prophage pi2 protein 37	11UE0
V1245395	F	Phosphorylation of dTMP to form dTDP in both de novo and salvage pathways of dTTP synthesis (By similarity)	COG0125
V1245447	L	Required for replicative DNA synthesis. This DNA polymerase also exhibits 3' to 5' exonuclease activity (By similarity)	COG2176
V1245531	J	Elongation factor Tu GTP binding domain	COG0050
V1245648	M	(sortase) family	COG3764
V1245652	J	Catalyzes the GTP-dependent ribosomal translocation step during translation elongation. During this step, the ribosome changes from the pre-translocational (PRE) to the post- translocational (POST) state as the newly formed A-site-bound peptidyl-tRNA and P-site-bound deacylated tRNA move to the P and E sites, respectively. Catalyzes the coordinated movement of the two tRNA molecules, the mRNA and conformational changes in the ribosome (By similarity)	COG0480
V1245669	F, P	ppx gppa phosphatase	COG0248
V1245701	S	O-methyltransferase	COG4122
V1245711	S	copper amine	121X1
V1245717	J	30s ribosomal protein S16	COG0228
V1245785	M	Catalyzes the interconversion of L-alanine and D- alanine. May also act on other amino acids (By similarity)	COG0787
V1245879	J	acetyltransferase, (GNAT) family	COG1670
V1245884	L	it binds specifically double-stranded DNA at a 9 bp consensus (dnaA box) 5'-TTATC CA A CA A-3'. DnaA binds to ATP and to acidic phospholipids (By similarity)	COG0593
V1246142	M	Specifically methylates the N7 position of a guanine in 16S rRNA (By similarity)	COG0357
V1246225	T	gaf domain protein	COG1956
V1246243	T	Carbon starvation protein CstA	COG1966
V1246270	U	Signal peptidase i	COG0681
V1246340	F	The enzymes which catalyze the reversible phosphorolysis of pyrimidine nucleosides are involved in the degradation of these compounds and in their utilization as carbon and energy sources, or in the rescue of pyrimidine bases for nucleotide synthesis (By similarity)	COG0213
V1246344	O	Glutathione peroxidase	COG0386
V1246354	P	abc transporter, permease	COG1173
V1246544	E	Glutamate formiminotransferase	COG3643
V1246681	O	Fn3-like domain (DUF1034)	COG1404
V1246825	C	Catalyzes the formation of acetyl phosphate from acetate and ATP. Can also catalyze the reverse reaction (By similarity)	COG0282
V1247167	K	domain protein	COG2183
V1247345	K	MarR family Transcriptional regulator	COG1846
V1247682	P	heavy metal translocating P-type ATPase	COG2217
V1247981	J	Binds as a heterodimer with protein S6 to the central domain of the 16S rRNA, where it helps stabilize the platform of the 30S subunit (By similarity)	COG0238
V1248242	C	alcohol dehydrogenase	COG1454
V1248505	C	Produces ATP from ADP in the presence of a proton gradient across the membrane. The V-type alpha chain is a catalytic subunit (By similarity)	COG1155
V1248551	V	abc transporter permease protein	COG0577
V1248834	S	UPF0365 protein	COG4864
V1248905	G	Aldolase	COG3684
V1249275	P	transporter substrate-binding protein	COG0803
V1249513	S	dinuclear metal center protein, YbgI family	COG0327
V1249525	H	Cob-I-yrinic acid a,c-diamide adenosyltransferase	COG2109
V1250467	M	Could be involved in septation (By similarity)	COG2088
V1250810	C	reductase complex component C	0XQ4S
V1250830	E, P	ABC transporter, ATP-binding protein	COG4608
V1251372	J	This protein promotes the GTP-dependent binding of aminoacyl-tRNA to the A-site of ribosomes during protein biosynthesis (By similarity)	COG0050
V1253203	F	dihydroorotase	COG0044
V1254343	S	s-layer domain-containing protein	11ZJU
V1255414	C	Flavodoxin	COG0716
V1256398	U	Required for the insertion and or proper folding and or complex formation of integral membrane proteins into the membrane. Involved in integration of membrane proteins that insert both dependently and independently of the Sec translocase complex, as well as at least some lipoproteins	COG0706
V1258606	S	NA	0ZHU9
V1264422	S	NA	0ZHU9
V1264565	K	Fibronectin-binding protein	COG1293
V1267278	L	Integrase	COG2801
V1267647	K	parb-like partition protein	COG1475
V1267822	G	Major Facilitator	12APV
V1268006	L	dna polymerase iii	COG2812
V1268061	F	deoxynucleoside kinase	COG1428
V1268841	E	Dehydrogenase	COG1063
V1269496	E	ABC transporter	COG1125
V1269739	S	NA	0ZZ7Z
V1269921	K	cell envelope-related transcriptional attenuator	COG1316
V1270043	M	Catalyzes the first step in hexosamine metabolism, converting fructose-6P into glucosamine-6P using glutamine as a nitrogen source (By similarity)	COG0449
V1270233	C	NADPH-dependent glycerol-3-phosphate dehydrogenase	COG0240
V1270241	U	Involved in targeting and insertion of nascent membrane proteins into the cytoplasmic membrane. Acts as a receptor for the complex formed by the signal recognition particle (SRP) and the ribosome-nascent chain (RNC)	COG0552
V1270242	S	Might take part in the signal recognition particle (SRP) pathway. This is inferred from the conservation of its genetic proximity to ftsY ffh. May be a regulatory protein (By similarity)	COG2739
V1270279	S	NA	11G8Y
V1270331	O	Cleaves peptides in various proteins in a process that requires ATP hydrolysis. Has a chymotrypsin-like activity. Plays a major role in the degradation of misfolded proteins (By similarity)	COG0740
V1270465	S	Domain of unknown function (DUF955)	0ZI1U
V1270590	S	Phage-Associated Protein	COG3600
V1270638	V	ABC transporter	0XPIZ
V1270804	S	NA	123IR
V1270808	S	S-layer domain protein	0XS72
V1270928	S	dinuclear metal center protein, YbgI family	COG0327
V1270985	S	NA	121S9
V1270987	S	Protein of unknown function (DUF1292)	1248N
V1271000	P	ABC transporter, ATP-binding protein	COG1122
V1271050	J	Leucyl-tRNA synthetase	COG0495
V1271258	M	glycosyl transferase group 1	COG0438
V1271431	S	Inherit from NOG: Leucine rich repeat protein, bspa family protein	0Y4NF
V1271478	L	The UvrABC repair system catalyzes the recognition and processing of DNA lesions. UvrC both incises the 5' and 3' sides of the lesion. The N-terminal half is responsible for the 3' incision and the C-terminal half is responsible for the 5' incision (By similarity)	COG0322
V1271491	M	protease	COG0793
V1271580	J	One of the essential components for the initiation of protein synthesis. Protects formylmethionyl-tRNA from spontaneous hydrolysis and promotes its binding to the 30S ribosomal subunits. Also involved in the hydrolysis of GTP during the formation of the 70S ribosomal complex (By similarity)	COG0532
V1271581	J	phosphoesterase RecJ domain protein	COG0618
V1271635	L	DNA primase is the polymerase that synthesizes small RNA primers for the Okazaki fragments on both template strands at replication forks during chromosomal DNA synthesis (By similarity)	COG0358
V1271741	V	ABC transporter, ATP-binding protein	COG1131
V1271806	H	Responsible for the amidation of carboxylic groups at position A and C of either cobyrinic acid or hydrogenobrynic acid. NH(2) groups are provided by glutamine, and one molecule of ATP is hydrogenolyzed for each amidation (By similarity)	COG1797
V1272130	J	Catalyzes the methylthiolation of N6- (dimethylallyl)adenosine (i(6)A), leading to the formation of 2- methylthio-N6-(dimethylallyl)adenosine (ms(2)i(6)A) at position 37 in tRNAs that read codons beginning with uridine (By similarity)	COG0621
V1272209	J	Binds the lower part of the 30S subunit head. Binds mRNA in the 70S ribosome, positioning it for translation (By similarity)	COG0092
V1272220	J	Catalyzes the attachment of alanine to tRNA(Ala) in a two-step reaction alanine is first activated by ATP to form Ala- AMP and then transferred to the acceptor end of tRNA(Ala). Also edits incorrectly charged Ser-tRNA(Ala) and Gly-tRNA(Ala) via its editing domain (By similarity)	COG0013
V1272314	I	Acyl-ACP thioesterase	COG3884
V1272319	S	NA	0YH7P
V1272391	D	domain protein	0XTIC
V1272440	E	l-asparaginase (EC 3.5.1.1)	COG0252
V1272456	L	damaged site, the DNA wraps around one UvrB monomer. DNA wrap is dependent on ATP binding by UvrB and probably causes local melting of the DNA helix, facilitating insertion of UvrB beta-hairpin between the DNA strands. Then UvrB probes one DNA strand for the presence of a lesion. If a lesion is found the UvrA subunits dissociate and the UvrB-DNA preincision complex is formed. This complex is subsequently bound by UvrC and the second UvrB is released. If no lesion is found, the DNA wraps around the other UvrB subunit that will check the other stand for damage (By similarity)	COG0556
V1272470	S	copper amine	121X1
V1272507	S	Necessary for normal cell division and for the maintenance of normal septation (By similarity)	COG0218
V1272552	S	protein family UPF0029, Impact, N-terminal protein	COG1739
V1272575	J	histidyl-tRNA synthetase	COG0124
V1272584	M	Transglycosylase	COG0741
V1272608	S	zinc metallopeptidase	COG2321
V1272742	S	F420-0:Gamma-glutamyl ligase	0Y085
V1272927	S	Radical SAM-linked protein	COG5011
V1272992	O	Has antioxidant activity. Could remove peroxides or H(2)O(2) (By similarity)	COG2077
V1273005	S	Transglycosylase-associated protein	125P9
V1273019	L	May play a role in DNA repair. It seems to be involved in an RecBC-independent recombinational process of DNA repair. It may act with RecF and RecO (By similarity)	COG0353
V1273054	C	Electron transport complex	COG4657
V1273121	E	Methylaspartate ammonia-lyase	COG3799
V1273143	D	Essential cell division protein that forms a contractile ring structure (Z ring) at the future cell division site. The regulation of the ring assembly controls the timing and the location of cell division. One of the functions of the FtsZ ring is to recruit other cell division proteins to the septum to produce a new cell wall between the dividing cells. Binds GTP and shows GTPase activity (By similarity)	COG0206
V1273149	J	Catalyzes the GTP-dependent ribosomal translocation step during translation elongation. During this step, the ribosome changes from the pre-translocational (PRE) to the post- translocational (POST) state as the newly formed A-site-bound peptidyl-tRNA and P-site-bound deacylated tRNA move to the P and E sites, respectively. Catalyzes the coordinated movement of the two tRNA molecules, the mRNA and conformational changes in the ribosome (By similarity)	COG0480
V1273171	G	major facilitator superfamily	COG2270
V1273185	C	ATP synthase alpha/beta chain, C terminal domain	COG1155
V1273223	P	transporter substrate-binding protein	COG0803
V1273248	E	shikimate dehydrogenase	COG0169
V1273284	S	degv family	COG1307
V1273297	J	RNA methyltransferase TrmH family group 3	COG0566
V1273376	G	glyceraldehyde-3-phosphate dehydrogenase	COG0057
V1273438	S	NA	12378
V1273445	E	Cysteine desulfurase	COG1104
V1273477	M	Involved in formation and maintenance of cell shape (By similarity)	COG1792
V1273610	P	uptake regulation protein	COG0735
V1273611	P	periplasmic solute binding protein	COG0803
V1273618	F	alanine racemase domain protein	COG0325
V1273641	C	malate dehydrogenase (Oxaloacetate-decarboxylating)	COG0281
V1273673	I	Catalyzes the condensation reaction of fatty acid synthesis by the addition to an acyl acceptor of two carbons from malonyl-ACP. Catalyzes the first condensation reaction which initiates fatty acid synthesis and may therefore play a role in governing the total rate of fatty acid production. Possesses both acetoacetyl-ACP synthase and acetyl transacylase activities. Its substrate specificity determines the biosynthesis of branched- chain and or straight-chain of fatty acids (By similarity)	COG0332
V1273703	T	Carbon starvation protein CstA	COG1966
V1273744	S	copper amine	121X1
V1273786	S	ATP-grasp	COG3919
V1273791	T	DJ-1 family	COG0693
V1273865	L	This protein is involved in the repair of mismatches in DNA. It is required for dam-dependent methyl-directed DNA mismatch repair. May act as a molecular matchmaker , a protein that promotes the formation of a stable complex between two or more DNA-binding proteins in an ATP-dependent manner without itself being part of a final effector complex (By similarity)	COG0323
V1273902	U	Involved in targeting and insertion of nascent membrane proteins into the cytoplasmic membrane. Binds to the hydrophobic signal sequence of the ribosome-nascent chain (RNC) as it emerges from the ribosomes. The SRP-RNC complex is then targeted to the cytoplasmic membrane where it interacts with the SRP receptor FtsY	COG0541
V1273903	S	Might take part in the signal recognition particle (SRP) pathway. This is inferred from the conservation of its genetic proximity to ftsY ffh. May be a regulatory protein (By similarity)	COG2739
V1273977	S	NA	0ZHU9
V1273985	J	50S ribosomal protein L30	0ZI6N
V1274000	L	Required for replicative DNA synthesis. This DNA polymerase also exhibits 3' to 5' exonuclease activity (By similarity)	COG2176
V1274393	E	branched-chain amino acid transport system II carrier protein	COG1114
V1274740	S	iron-sulfur cluster binding	100DI
V1274812	S	MgtC SapB transporter	COG1285
V1275468	O	Peptidyl-prolyl cis-trans isomerase	0XT59
V1275850	S	F420-0:Gamma-glutamyl ligase	0Y085
V1275939	E, P	ABC transporter, ATP-binding protein	COG4608
V1275984	S	methyltransferase, type 11	0XSKB
V1276308	J	emap domain	COG0073
V1276328	C	symporter	COG1301
V1276351	M	carboxypeptidase	COG1686
V1276439	I, Q	short-chain dehydrogenase reductase	COG1028
V1277130	M	Cell wall anchor domain protein	129AF
V1277164	U	The central subunit of the protein translocation channel SecYEG. Consists of two halves formed by TMs 1-5 and 6-10. These two domains form a lateral gate at the front which open onto the bilayer between TMs 2 and 7, and are clamped together by SecE at the back. The channel is closed by both a pore ring composed of hydrophobic SecY resides and a short helix (helix 2A) on the extracellular side of the membrane which forms a plug. The plug probably moves laterally to allow the channel to open. The ring and the pore may move independently (By similarity)	COG0201
V1277276	C	Catalyzes the formation of acetyl phosphate from acetate and ATP. Can also catalyze the reverse reaction (By similarity)	COG0282
V1277719	J	Involved in mRNA degradation. Hydrolyzes single-stranded polyribonucleotides processively in the 3'- to 5'-direction (By similarity)	COG1185
V1277980	O	peptidase S8 and S53, subtilisin, kexin, sedolisin	COG1404
V1278610	K	Transcriptional regulator, LacI family	COG1609
V1278892	G	Transketolase (EC 2.2.1.1)	COG0021
V1278930	J	Catalyzes the attachment of alanine to tRNA(Ala) in a two-step reaction alanine is first activated by ATP to form Ala- AMP and then transferred to the acceptor end of tRNA(Ala). Also edits incorrectly charged Ser-tRNA(Ala) and Gly-tRNA(Ala) via its editing domain (By similarity)	COG0013
V1279305	S	Endoribonuclease that initiates mRNA decay (By similarity)	COG1418
V1279811	I	CoA-substrate-specific enzyme activase	COG1924
V1280403	S	Endoribonuclease that initiates mRNA decay (By similarity)	COG1418
V1280445	S	Single-stranded nucleic acid binding R3H domain-containing protein	COG1847
V1280895	J	One of the primary rRNA binding proteins, it binds directly to 16S rRNA where it nucleates assembly of the body of the 30S subunit (By similarity)	COG0522
V1281134	C	Superoxide reductase	COG2033
V1283495	M	Lpxtg-motif cell wall anchor domain protein	0XSEP
V1283758	I	Catalyzes the condensation reaction of fatty acid synthesis by the addition to an acyl acceptor of two carbons from malonyl-ACP (By similarity)	COG0304
V1287731	J	This is one of the proteins that binds to the 5S RNA in the ribosome where it forms part of the central protuberance (By similarity)	COG1825
V1287883	S	copper amine	0XP8R
V1288186	O	Anaerobic c4-dicarboxylate transporter	COG2704
V1291380	O	Acts as a processive, ATP-dependent zinc metallopeptidase for both cytoplasmic and membrane proteins. Plays a role in the quality control of integral membrane proteins (By similarity)	COG0465
V1292175	P	Periplasmic Protein	COG3470
V1295785	S	Acyl-transferase	COG3274
V1296015	P	Lipoprotein	COG1464
V1296467	J	Catalyzes the attachment of proline to tRNA(Pro) in a two-step reaction proline is first activated by ATP to form Pro- AMP and then transferred to the acceptor end of tRNA(Pro). As ProRS can inadvertently accommodate and process non-cognate amino acids such as alanine and cysteine, to avoid such errors it has two additional distinct editing activities against alanine. One activity is designated as 'pretransfer' editing and involves the tRNA(Pro)-independent hydrolysis of activated Ala-AMP. The other activity is designated 'posttransfer' editing and involves deacylation of mischarged Ala-tRNA(Pro). The misacylated Cys- tRNA(Pro) is not edited by ProRS (By similarity)	COG0442
V1296535	S	NA	0ZHU9
V1297323	K	Nucleic-acid-binding protein implicated in transcription termination	COG2740
V1297330	S	secreted protein containing plastocyanin domain	COG4633
V1297359	F	Converts the preformed base xanthine, a product of nucleic acid breakdown, to xanthosine 5'-monophosphate (XMP), so it can be reused for RNA or DNA synthesis (By similarity)	COG0503
V1297364	E	ABC transporter	COG0834
V1297410	V	specificity	COG0732
V1297414	V	Restriction modification system DNA specificity	COG0732
V1298303	L	Releases the supercoiling and torsional tension of DNA, which is introduced during the DNA replication and transcription, by transiently cleaving and rejoining one strand of the DNA duplex. Introduces a single-strand break via transesterification at a target site in duplex DNA. The scissile phosphodiester is attacked by the catalytic tyrosine of the enzyme, resulting in the formation of a DNA-(5'-phosphotyrosyl)-enzyme intermediate and the expulsion of a 3'-OH DNA strand. The free DNA strand then undergoes passage around the unbroken strand, thus removing DNA supercoils. Finally, in the religation step, the DNA 3'-OH attacks the covalent intermediate to expel the active-site tyrosine and restore the DNA phosphodiester backbone (By similarity)	COG0551
V1298429	S	NA	11HZH
V1298450	T	response regulator	COG0745
V1298798	C	Pyridine nucleotide-disulphide oxidoreductase	COG0446
V1298860	S	Lpxtg-motif cell wall anchor domain protein	0Y34J
V1301183	E	ABC transporter	COG0747
V1301487	L	Terminase, large subunit	COG4626
V1302506	S	Protein of unknown function (DUF669)	0XX26
V1302577	J	Catalyzes the 2-thiolation of uridine at the wobble position (U34) of tRNA, leading to the formation of s(2)U34 (By similarity)	COG0482
V1302585	S	Xanthine uracil vitamin C permease	COG2252
V1305825	C	ATP synthase delta (OSCP) subunit	COG0712
