Gene	CDD	GO	Gene3D	Hamap	Interpro	MobiDBLite	PIRSF	PRINTS	Pfam	ProDom	ProSitePatterns	ProSiteProfiles	SFLD	SMART	SUPERFAMILY	TIGRFAM
V1879878		; K homology domain, prokaryotic type; K homology domain-like, alpha/beta; KH domain, NusA-like			; K homology domain, prokaryotic type; K homology domain-like, alpha/beta; KH domain, NusA-like				; NusA-like KH domain						; Prokaryotic type KH domain (KH-domain type II)	
V1886583		; Isochorismatase-like			; Isochorismatase-like										; Isochorismatase-like hydrolases	
V1886590		; Cationic amino acid transporter, C-terminal			; Cationic amino acid transporter, C-terminal				; C-terminus of AA_permease							
V1191670		; Gram-positive LPXTG cell wall anchor			; Gram-positive LPXTG cell wall anchor	; consensus disorder prediction			; Gram positive anchor			; Gram-positive cocci surface proteins LPxTG motif profile.				;  LPXTG cell wall anchor domain
V1242688		; Restriction endonuclease, type I, HsdS			; Restriction endonuclease, type I, HsdS				; Type I restriction modification DNA specificity domain						; DNA methylase specificity domain; DNA methylase specificity domain	
V1295230		; Protein of unknown function DUF4417			; Protein of unknown function DUF4417				; Domain of unknown function (DUF4417)							
V1342775		; Domain of unknown function DUF2179			; Domain of unknown function DUF2179				; Uncharacterized protein conserved in bacteria (DUF2179)							
V1431856		; AAA+ ATPase domain; ABC transporter-like; P-loop containing nucleoside triphosphate hydrolase	; P-loop containing nucleotide triphosphate hydrolases		; AAA+ ATPase domain; ABC transporter-like; P-loop containing nucleoside triphosphate hydrolase				; ABC transporter					; ATPases associated with a variety of cellular activities	; P-loop containing nucleoside triphosphate hydrolases	
V1469428		; Metallo-beta-lactamase	; Metallo-beta-lactamase		; Metallo-beta-lactamase										; Metallo-hydrolase/oxidoreductase	
V1485188		; Gram-positive LPXTG cell wall anchor			; Gram-positive LPXTG cell wall anchor	; consensus disorder prediction			; Gram positive anchor			; Gram-positive cocci surface proteins LPxTG motif profile.				;  LPXTG cell wall anchor domain
V1491909						; consensus disorder prediction										
V1886708	; WHTH_GntR	; Transcription regulator HTH, GntR; Winged helix-turn-helix DNA-binding domain	; winged helix repressor DNA binding domain		; Transcription regulator HTH, GntR; Winged helix-turn-helix DNA-binding domain				; Bacterial regulatory proteins, gntR family			; GntR-type HTH domain profile.		; helix_turn_helix gluconate operon transcriptional repressor	; Winged helix DNA-binding domain	
V1033986		; Uncharacterised protein family UPF0210			; Uncharacterised protein family UPF0210				; Uncharacterised ACR (DUF711)						; PFL-like glycyl radical enzymes	
V1101963		; ATP synthase, F1 complex, gamma subunit			; ATP synthase, F1 complex, gamma subunit				; ATP synthase						; ATP synthase (F1-ATPase), gamma subunit	
V1118028		; HIT-like domain	; HIT family		; HIT-like domain										; HIT-like	
V1301241		; ECF transporter, Riboflavin transporter RibU; ECF transporter, substrate-specific component			; ECF transporter, Riboflavin transporter RibU; ECF transporter, substrate-specific component		; (Full) membrane transporter, RibU/YfgL type		; ECF transporter, substrate-specific component							
V1340960		; ABC-2 type transporter			; ABC-2 type transporter				; ABC-2 type transporter							
V1365271		; RNA polymerase sigma factor, region 2; RNA polymerase sigma-70; RNA polymerase sigma-70 like domain; RNA polymerase sigma-70 region 2; Winged helix-turn-helix DNA-binding domain	; winged helix repressor DNA binding domain; RNA Polymerase Primary Sigma Factor		; RNA polymerase sigma factor, region 2; RNA polymerase sigma-70; RNA polymerase sigma-70 like domain; RNA polymerase sigma-70 region 2; Winged helix-turn-helix DNA-binding domain			; Major sigma-70 factor signature	; Sigma-70 region 2		; Sigma-70 factors family signature 1.				; Sigma2 domain of RNA polymerase sigma factors	;  RNA polymerase sigma factor, sigma-70 family
V1395279		; Immunoglobulin/albumin-binding domain; YSIRK Gram-positive signal peptide	; Albumin-binding domain		; Immunoglobulin/albumin-binding domain; YSIRK Gram-positive signal peptide				; YSIRK type signal peptide						; Bacterial immunoglobulin/albumin-binding domains	;  gram-positive signal peptide, YSIRK family
V1425720		; DNA methylase, adenine-specific; N6 adenine-specific DNA methyltransferase, N-terminal domain; S-adenosyl-L-methionine-dependent methyltransferase			; DNA methylase, adenine-specific; N6 adenine-specific DNA methyltransferase, N-terminal domain; S-adenosyl-L-methionine-dependent methyltransferase				; HsdM N-terminal domain; N-6 DNA Methylase						; S-adenosyl-L-methionine-dependent methyltransferases	
V1518727		; RNA polymerase sigma factor, region 2; RNA polymerase sigma factor, region 3/4; RNA polymerase sigma-70; RNA polymerase sigma-70 like domain; RNA polymerase sigma-70 region 2; RNA polymerase sigma-70 region 3; RNA polymerase sigma-70 region 4; Winged helix-turn-helix DNA-binding domain	; winged helix repressor DNA binding domain; RNA Polymerase Primary Sigma Factor; winged helix repressor DNA binding domain		; RNA polymerase sigma factor, region 2; RNA polymerase sigma factor, region 3/4; RNA polymerase sigma-70; RNA polymerase sigma-70 like domain; RNA polymerase sigma-70 region 2; RNA polymerase sigma-70 region 3; RNA polymerase sigma-70 region 4; Winged helix-turn-helix DNA-binding domain			; Major sigma-70 factor signature	; Sigma-70 region 2; Sigma-70 region 3; Sigma-70, region 4						; Sigma3 and sigma4 domains of RNA polymerase sigma factors; Sigma2 domain of RNA polymerase sigma factors; Sigma3 and sigma4 domains of RNA polymerase sigma factors	;  RNA polymerase sigma factor, sigma-70 family
V1570070		; Aldolase-type TIM barrel	; Aldolase class I		; Aldolase-type TIM barrel											
V1608737		; Serine-tRNA synthetase, type1, N-terminal; tRNA-binding arm	; Bira Bifunctional Protein; Domain 2		; Serine-tRNA synthetase, type1, N-terminal; tRNA-binding arm				; Seryl-tRNA synthetase N-terminal domain						; Class II aaRS and biotin synthetases; tRNA-binding arm	
V1886479		; HAD-like domain; Phosphoglycolate phosphatase, domain 2	; Putative phosphatase; domain 2		; HAD-like domain; Phosphoglycolate phosphatase, domain 2										; HAD-like	
V1886607		; ABC transporter type 1, transmembrane domain	; Putative multidrug export ATP-binding/permease protein like domains		; ABC transporter type 1, transmembrane domain				; ABC transporter transmembrane region			; ABC transporter integral membrane type-1 fused domain profile.			; ABC transporter transmembrane region	
V1064195		; Alpha/Beta hydrolase fold; EF-Hand 1, calcium-binding site; Fungal lipase-like domain; TSP type-3 repeat; YSIRK Gram-positive signal peptide	; TSP type-3 repeat		; Alpha/Beta hydrolase fold; EF-Hand 1, calcium-binding site; Fungal lipase-like domain; TSP type-3 repeat; YSIRK Gram-positive signal peptide				; Lipase (class 3)		; EF-hand calcium-binding domain.				; alpha/beta-Hydrolases	;  gram-positive signal peptide, YSIRK family
V1101923		; Peptidase C1B, bleomycin hydrolase	; Cysteine proteinases		; Peptidase C1B, bleomycin hydrolase				; Peptidase C1-like family						; Cysteine proteinases	
V1149606	; GT_WecA_like	; Glycosyl transferase, family 4			; Glycosyl transferase, family 4				; Glycosyl transferase family 4							
V1338855		; Alpha/Beta hydrolase fold; EF-Hand 1, calcium-binding site; Fungal lipase-like domain; YSIRK Gram-positive signal peptide			; Alpha/Beta hydrolase fold; EF-Hand 1, calcium-binding site; Fungal lipase-like domain; YSIRK Gram-positive signal peptide				; Lipase (class 3)		; EF-hand calcium-binding domain.				; alpha/beta-Hydrolases	;  gram-positive signal peptide, YSIRK family
V1366673		; MnmG-related, conserved site; tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG-related			; MnmG-related, conserved site; tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG-related				; Glucose inhibited division protein A		; Glucose inhibited division protein A family signature 1.					
V1399191		; AMP-binding; AMP-binding, conserved site; AMP-dependent synthetase/ligase			; AMP-binding; AMP-binding, conserved site; AMP-dependent synthetase/ligase			; AMP-binding signature	; AMP-binding enzyme		; Putative AMP-binding domain signature.				; Acetyl-CoA synthetase-like	
V1418514		; Glycoside hydrolase superfamily; Glycoside hydrolase, catalytic domain; Glycosyl hydrolase, family 13, catalytic domain	; Glycosidases		; Glycoside hydrolase superfamily; Glycoside hydrolase, catalytic domain; Glycosyl hydrolase, family 13, catalytic domain				; Alpha amylase, catalytic domain						; (Trans)glycosidases	
V1420635		; MucBP domain	; Putative peptidoglycan bound protein (lpxtg motif)		; MucBP domain	; consensus disorder prediction			; MucBP domain							
V1423289												; Gram-positive cocci surface proteins LPxTG motif profile.				;  LPXTG cell wall anchor domain
V1430616		; P-loop containing nucleoside triphosphate hydrolase	; P-loop containing nucleotide triphosphate hydrolases		; P-loop containing nucleoside triphosphate hydrolase				; AAA domain						; P-loop containing nucleoside triphosphate hydrolases	
V1431430	; IMPDH	; Aldolase-type TIM barrel; Guanosine monophosphate reductase, type2; IMP dehydrogenase / GMP reductase, conserved site; IMP dehydrogenase/GMP reductase	; Aldolase class I	; GMP reductase [guaC].	; Aldolase-type TIM barrel; Guanosine monophosphate reductase, type2; IMP dehydrogenase / GMP reductase, conserved site; IMP dehydrogenase/GMP reductase		; (Full/Desc.) GMP reductase, Firmicutes type		; IMP dehydrogenase / GMP reductase domain		; IMP dehydrogenase / GMP reductase signature.			; IMP dehydrogenase / GMP reductase domain	; Inosine monophosphate dehydrogenase (IMPDH)	;  guanosine monophosphate reductase
V1458256		; Conserved hypothetical protein CHP01784			; Conserved hypothetical protein CHP01784				; PD-(D/E)XK nuclease family transposase							;  conserved hypothetical protein
V1491811		; Lipoprotein NlpA family	; Periplasmic binding protein-like II		; Lipoprotein NlpA family				; NLPA lipoprotein						; Periplasmic binding protein-like II	
V1552905		; P-loop containing nucleoside triphosphate hydrolase	; P-loop containing nucleotide triphosphate hydrolases		; P-loop containing nucleoside triphosphate hydrolase											
V1592733		; RNA polymerase Rpb2, domain 2; RNA polymerase, beta subunit, protrusion			; RNA polymerase Rpb2, domain 2; RNA polymerase, beta subunit, protrusion				; RNA polymerase Rpb2, domain 2; RNA polymerase beta subunit						; beta and beta-prime subunits of DNA dependent RNA-polymerase	
V1618025		; Cadherin-like; Gram-positive LPXTG cell wall anchor; Immunoglobulin-like fold	; Immunoglobulins		; Cadherin-like; Gram-positive LPXTG cell wall anchor; Immunoglobulin-like fold	; consensus disorder prediction			; Gram positive anchor			; Gram-positive cocci surface proteins LPxTG motif profile.			; Cadherin-like	;  LPXTG cell wall anchor domain
V1724644		; Fido domain	; Fic-like domain		; Fido domain				; Fic/DOC family			; Fido domain profile.			; Fic-like	
V1033849		; DNA gyrase B subunit, C-terminal; DNA topoisomerase, type IIA; DNA topoisomerase, type IIA, central domain; DNA topoisomerase, type IIA, conserved site; DNA topoisomerase, type IIA-like domain; Toprim domain			; DNA gyrase B subunit, C-terminal; DNA topoisomerase, type IIA; DNA topoisomerase, type IIA, central domain; DNA topoisomerase, type IIA, conserved site; DNA topoisomerase, type IIA-like domain; Toprim domain			; DNA topoisomerase II family signature	; DNA gyrase B subunit, carboxyl terminus; Toprim domain		; DNA topoisomerase II signature.	; Toprim domain profile.		; TopoisomeraseII	; Type II DNA topoisomerase	
V1116615		; CRISPR-associated protein Cse1			; CRISPR-associated protein Cse1				; CRISPR-associated protein Cse1 (CRISPR_cse1)							
V1303173									; Thioredoxin							
V1325508		; Protein of unknown function DUF3021			; Protein of unknown function DUF3021				; Protein of unknown function (DUF3021)							
V1339817		; DNA/pantothenate metabolism flavoprotein, C-terminal	; CoaB-like		; DNA/pantothenate metabolism flavoprotein, C-terminal				; DNA / pantothenate metabolism flavoprotein						; CoaB-like	
V1340114	; ABC_PstB_phosphate_transporter	; AAA+ ATPase domain; ABC transporter, conserved site; ABC transporter-like; P-loop containing nucleoside triphosphate hydrolase; Phosphate transport system permease protein 1	; P-loop containing nucleotide triphosphate hydrolases		; AAA+ ATPase domain; ABC transporter, conserved site; ABC transporter-like; P-loop containing nucleoside triphosphate hydrolase; Phosphate transport system permease protein 1				; ABC transporter		; ABC transporters family signature.	; ATP-binding cassette, ABC transporter-type domain profile.		; ATPases associated with a variety of cellular activities	; P-loop containing nucleoside triphosphate hydrolases	
V1450903		; Protein of unknown function DUF3801			; Protein of unknown function DUF3801				; Protein of unknown function (DUF3801)							
V1469329		; Tetratricopeptide repeat-containing domain; Tetratricopeptide-like helical domain			; Tetratricopeptide repeat-containing domain; Tetratricopeptide-like helical domain							; TPR repeat region circular profile.			; TPR-like	
V1521729		; Ferrochelatase			; Ferrochelatase				; Ferrochelatase						; Chelatase	
V1886217		; ECF transporter, substrate-specific component-like			; ECF transporter, substrate-specific component-like				; ECF-type riboflavin transporter, S component							
V1886274		; P-loop containing nucleoside triphosphate hydrolase	; P-loop containing nucleotide triphosphate hydrolases		; P-loop containing nucleoside triphosphate hydrolase										; P-loop containing nucleoside triphosphate hydrolases	
V1886595	; TM_PBP2	; ABC transporter type 1, transmembrane domain MetI-like; Phosphate transport system permease protein PstA	; MetI-like		; ABC transporter type 1, transmembrane domain MetI-like; Phosphate transport system permease protein PstA				; Binding-protein-dependent transport system inner membrane component			; ABC transporter integral membrane type-1 domain profile.			; MetI-like	;  phosphate ABC transporter, permease protein PstA
V1886645	; S4	; RNA-binding S4 domain; RNA-binding protein, HP1423 type	; Structural Genomics Hypothetical 15.5 Kd Protein In Mrca-pcka Intergenic Region; Chain		; RNA-binding S4 domain; RNA-binding protein, HP1423 type		; (Full) RNA-binding protein, HP1423 type		; S4 domain			; S4 RNA-binding domain profile.		; S4 RNA-binding domain	; Alpha-L RNA-binding motif	
V1006028		; Alpha/Beta hydrolase fold; EF-Hand 1, calcium-binding site; Fungal lipase-like domain; YSIRK Gram-positive signal peptide			; Alpha/Beta hydrolase fold; EF-Hand 1, calcium-binding site; Fungal lipase-like domain; YSIRK Gram-positive signal peptide				; Lipase (class 3)		; EF-hand calcium-binding domain.				; alpha/beta-Hydrolases	;  gram-positive signal peptide, YSIRK family
V1046069	; nucleoside_deaminase	; APOBEC/CMP deaminase, zinc-binding; Cytidine and deoxycytidylate deaminases, zinc-binding; Cytidine deaminase-like; tRNA-specific adenosine deaminase	; Cytidine Deaminase		; APOBEC/CMP deaminase, zinc-binding; Cytidine and deoxycytidylate deaminases, zinc-binding; Cytidine deaminase-like; tRNA-specific adenosine deaminase				; MafB19-like deaminase		; Cytidine and deoxycytidylate deaminases zinc-binding region signature.	; Cytidine and deoxycytidylate deaminases domain profile.			; Cytidine deaminase-like	
V1144489		; DNA topoisomerase, type IIA, subunit A/ C-terminal, alpha-beta; DNA topoisomerase, type IIA, subunit A/C-terminal; DNA topoisomerase, type IIA-like domain	; Topoisomerase II		; DNA topoisomerase, type IIA, subunit A/ C-terminal, alpha-beta; DNA topoisomerase, type IIA, subunit A/C-terminal; DNA topoisomerase, type IIA-like domain				; DNA gyrase/topoisomerase IV, subunit A						; Type II DNA topoisomerase	
V1196396		; FIVAR domain; Immunoglobulin/albumin-binding domain	; Immunoglobulin FC; Immunoglobulin FC; Immunoglobulin FC		; FIVAR domain; Immunoglobulin/albumin-binding domain				; Uncharacterised Sugar-binding Domain						; Bacterial immunoglobulin/albumin-binding domains	
V1198200		; P-loop containing nucleoside triphosphate hydrolase	; P-loop containing nucleotide triphosphate hydrolases		; P-loop containing nucleoside triphosphate hydrolase										; P-loop containing nucleoside triphosphate hydrolases	
V1265704		; Alpha/Beta hydrolase fold; BAAT/Acyl-CoA thioester hydrolase C-terminal			; Alpha/Beta hydrolase fold; BAAT/Acyl-CoA thioester hydrolase C-terminal				; BAAT / Acyl-CoA thioester hydrolase C terminal						; alpha/beta-Hydrolases; alpha/beta-Hydrolases	
V1289783	; NagA	; Amidohydrolase-related; Metal-dependent hydrolase; Metal-dependent hydrolase, composite domain; N-acetylglucosamine-6-phosphate deacetylase	; Metal-dependent hydrolases; Urease; Urease		; Amidohydrolase-related; Metal-dependent hydrolase; Metal-dependent hydrolase, composite domain; N-acetylglucosamine-6-phosphate deacetylase		; (Full) N-acetylglucosamine-6-phosphate deacetylase		; Amidohydrolase family						; Composite domain of metallo-dependent hydrolases; Composite domain of metallo-dependent hydrolases; Metallo-dependent hydrolases	;  N-acetylglucosamine-6-phosphate deacetylase
V1290503		; ATP-grasp fold; ATP-grasp fold, subdomain 2; Carbamoyl-phosphate synthetase large subunit-like, ATP-binding domain; Pre-ATP-grasp domain	; ATP-grasp fold		; ATP-grasp fold; ATP-grasp fold, subdomain 2; Carbamoyl-phosphate synthetase large subunit-like, ATP-binding domain; Pre-ATP-grasp domain				; Carbamoyl-phosphate synthase L chain, ATP binding domain			; ATP-grasp fold profile.			; PreATP-grasp domain; Glutathione synthetase ATP-binding domain-like	
V1290819		; Alpha/Beta hydrolase fold; EF-Hand 1, calcium-binding site; Protein of unknown function DUF2974; YSIRK Gram-positive signal peptide			; Alpha/Beta hydrolase fold; EF-Hand 1, calcium-binding site; Protein of unknown function DUF2974; YSIRK Gram-positive signal peptide				; Protein of unknown function (DUF2974)		; EF-hand calcium-binding domain.				; alpha/beta-Hydrolases	;  gram-positive signal peptide, YSIRK family
V1340370						; consensus disorder prediction										
V1430972		; TPM domain			; TPM domain				; TPM domain							
V1481363		; Enolpyruvate transferase domain; RNA 3'-terminal phosphate cyclase/enolpyruvate transferase, alpha/beta; SGNH hydrolase-type esterase domain			; Enolpyruvate transferase domain; RNA 3'-terminal phosphate cyclase/enolpyruvate transferase, alpha/beta; SGNH hydrolase-type esterase domain										; SGNH hydrolase; EPT/RTPC-like	
V1482772		; Putative adhesin			; Putative adhesin				; Putative adhesin							
V1553633		; Peptidase M50			; Peptidase M50				; Peptidase family M50							
V1576316		; PDZ domain			; PDZ domain											
V1886661	; PLDc_CLS_2	; Phospholipase D-like domain; Phospholipase D/Transphosphatidylase	; Endonuclease Chain A		; Phospholipase D-like domain; Phospholipase D/Transphosphatidylase				; PLD-like domain			; Phospholipase D phosphodiesterase active site profile.			; Phospholipase D/nuclease	
V1033686		; Penicillin-binding protein, dimerisation domain			; Penicillin-binding protein, dimerisation domain				; Penicillin-binding Protein dimerisation domain						; Penicillin binding protein dimerisation domain	
V1043624		; Isoprenoid synthase domain; Polyprenyl synthetase; Polyprenyl synthetase, conserved site	; Farnesyl Diphosphate Synthase		; Isoprenoid synthase domain; Polyprenyl synthetase; Polyprenyl synthetase, conserved site				; Polyprenyl synthetase		; Polyprenyl synthases signature 1.		; Isoprenoid Synthase Type I		; Terpenoid synthases	
V1173516	; PseudoU_synth_RsuA_like; S4	; Pseudouridine synthase, RsuA/RluB/C/D/E/F; Pseudouridine synthase, RsuA/RluB/E/F; Pseudouridine synthase, RsuA/RluB/E/F, conserved site; Pseudouridine synthase, catalytic domain; RNA-binding S4 domain	; Structural Genomics Hypothetical 15.5 Kd Protein In Mrca-pcka Intergenic Region; Chain		; Pseudouridine synthase, RsuA/RluB/C/D/E/F; Pseudouridine synthase, RsuA/RluB/E/F; Pseudouridine synthase, RsuA/RluB/E/F, conserved site; Pseudouridine synthase, catalytic domain; RNA-binding S4 domain				; RNA pseudouridylate synthase; S4 domain		; Rsu family of pseudouridine synthase signature.	; S4 RNA-binding domain profile.		; S4 RNA-binding domain	; Pseudouridine synthase; Alpha-L RNA-binding motif	;  pseudouridine synthase
V1289926		; Nucleic acid-binding, OB-fold; Primosome PriB/single-strand DNA-binding	; Nucleic acid-binding proteins		; Nucleic acid-binding, OB-fold; Primosome PriB/single-strand DNA-binding				; Single-strand binding protein family						; Nucleic acid-binding proteins	
V1292128		; Protein of unknown function DUF4417			; Protein of unknown function DUF4417				; Domain of unknown function (DUF4417)							
V1442852						; consensus disorder prediction										
V1483367		; Immunoglobulin/albumin-binding domain	; Albumin-binding domain; Albumin-binding domain		; Immunoglobulin/albumin-binding domain										; Bacterial immunoglobulin/albumin-binding domains; Bacterial immunoglobulin/albumin-binding domains; Immunoglobulin-binding domains	
V1483423		; Protein of unknown function DUF4417			; Protein of unknown function DUF4417				; Domain of unknown function (DUF4417)							
V1595838		; GHMP kinase, C-terminal domain			; GHMP kinase, C-terminal domain				; GHMP kinases C terminal						; GHMP Kinase, C-terminal domain	
V1750504	; Ser_Recombinase	; Resolvase, N-terminal catalytic domain			; Resolvase, N-terminal catalytic domain				; Resolvase, N terminal domain					;  Resolvase, N terminal domain	; Resolvase-like	
V1164557		; Lantibiotic, type A, Lactobacillales-type			; Lantibiotic, type A, Lactobacillales-type				; Type-A lantibiotic							
V1197130						; consensus disorder prediction										
V1301134		; Alpha/Beta hydrolase fold; EF-Hand 1, calcium-binding site; Protein of unknown function DUF2974; TSP type-3 repeat; YSIRK Gram-positive signal peptide	; TSP type-3 repeat		; Alpha/Beta hydrolase fold; EF-Hand 1, calcium-binding site; Protein of unknown function DUF2974; TSP type-3 repeat; YSIRK Gram-positive signal peptide				; Protein of unknown function (DUF2974)		; EF-hand calcium-binding domain.				; alpha/beta-Hydrolases	;  gram-positive signal peptide, YSIRK family
V1414583						; consensus disorder prediction										
V1491701		; Sporulation  transcription regulator WhiA, N-terminal domain; Sporulation regulator WhiA-like			; Sporulation  transcription regulator WhiA, N-terminal domain; Sporulation regulator WhiA-like				; WhiA LAGLIDADG-like domain; WhiA N-terminal LAGLIDADG-like domain							;  DNA-binding protein WhiA
V1492651		; Nucleic acid-binding, OB-fold; TRAM domain	; Nucleic acid-binding proteins		; Nucleic acid-binding, OB-fold; TRAM domain				; TRAM domain			; TRAM domain profile.			; Nucleic acid-binding proteins	
V1498484		; Helicase superfamily 1/2, ATP-binding domain; Helicase, C-terminal; Helicase/UvrB, N-terminal; P-loop containing nucleoside triphosphate hydrolase; S-adenosyl-L-methionine-dependent methyltransferase	; Vaccinia Virus protein VP39; P-loop containing nucleotide triphosphate hydrolases; P-loop containing nucleotide triphosphate hydrolases; P-loop containing nucleotide triphosphate hydrolases; P-loop containing nucleotide triphosphate hydrolases		; Helicase superfamily 1/2, ATP-binding domain; Helicase, C-terminal; Helicase/UvrB, N-terminal; P-loop containing nucleoside triphosphate hydrolase; S-adenosyl-L-methionine-dependent methyltransferase	; consensus disorder prediction		; N12 class N6 adenine-specific DNA methyltransferase signature	; Helicase conserved C-terminal domain; Type III restriction enzyme, res subunit			; Superfamilies 1 and 2 helicase C-terminal domain profile.		; DEAD-like helicases superfamily; helicase superfamily c-terminal domain	; P-loop containing nucleoside triphosphate hydrolases; P-loop containing nucleoside triphosphate hydrolases; P-loop containing nucleoside triphosphate hydrolases; S-adenosyl-L-methionine-dependent methyltransferases	
V1593034						; consensus disorder prediction						; Gram-positive cocci surface proteins LPxTG motif profile.				;  LPXTG cell wall anchor domain
V1836816		; Protein of unknown function DUF3687			; Protein of unknown function DUF3687				; D-Ala-teichoic acid biosynthesis protein							
V1886189		; Amino acid/polyamine transporter I			; Amino acid/polyamine transporter I				; Amino acid permease							
V1033754	; IF2_eIF5B; IF2_mtIF2_II; mtIF2_IVc	; P-loop containing nucleoside triphosphate hydrolase; Small GTP-binding protein domain; Transcription factor, GTP-binding domain; Translation initiation factor IF- 2, domain 3; Translation initiation factor aIF-2, bacterial-like; Translation protein, beta-barrel domain	; P-loop containing nucleotide triphosphate hydrolases; Translation factors; Translation factors		; P-loop containing nucleoside triphosphate hydrolase; Small GTP-binding protein domain; Transcription factor, GTP-binding domain; Translation initiation factor IF- 2, domain 3; Translation initiation factor aIF-2, bacterial-like; Translation protein, beta-barrel domain				; Elongation factor Tu GTP binding domain; Translation-initiation factor 2		; Initiation factor 2 signature.	; Translational (tr)-type guanine nucleotide-binding (G) domain profile.			; Translation proteins; P-loop containing nucleoside triphosphate hydrolases; Initiation factor IF2/eIF5b, domain 3; Translation proteins	;  translation initiation factor IF-2;  small GTP-binding protein domain
V1033840									; Cytidylyltransferase family							
V1144100		; Xanthine/uracil/vitamin C permease			; Xanthine/uracil/vitamin C permease				; Permease family							
V1162546		; Alpha/Beta hydrolase fold; EF-Hand 1, calcium-binding site; Fungal lipase-like domain; YSIRK Gram-positive signal peptide			; Alpha/Beta hydrolase fold; EF-Hand 1, calcium-binding site; Fungal lipase-like domain; YSIRK Gram-positive signal peptide				; Lipase (class 3)		; EF-hand calcium-binding domain.				; alpha/beta-Hydrolases	;  gram-positive signal peptide, YSIRK family
V1167359	; DEXDc	; Helicase superfamily 1/2, ATP-binding domain; Helicase/UvrB, N-terminal; P-loop containing nucleoside triphosphate hydrolase; Restriction endonuclease, type I, HsdR; Restriction endonuclease, type I, HsdR, N-terminal; Type-1 restriction enzyme R protein, C-terminal	; P-loop containing nucleotide triphosphate hydrolases		; Helicase superfamily 1/2, ATP-binding domain; Helicase/UvrB, N-terminal; P-loop containing nucleoside triphosphate hydrolase; Restriction endonuclease, type I, HsdR; Restriction endonuclease, type I, HsdR, N-terminal; Type-1 restriction enzyme R protein, C-terminal				; Type I restriction and modification enzyme - subunit R C terminal; Type I restriction enzyme R protein N terminus (HSDR_N); Type III restriction enzyme, res subunit			; Superfamilies 1 and 2 helicase ATP-binding type-1 domain profile.		; DEAD-like helicases superfamily	; P-loop containing nucleoside triphosphate hydrolases	;  type I site-specific deoxyribonuclease, HsdR family
V1295327		; ABC transporter-like; P-loop containing nucleoside triphosphate hydrolase	; P-loop containing nucleotide triphosphate hydrolases		; ABC transporter-like; P-loop containing nucleoside triphosphate hydrolase				; ABC transporter						; P-loop containing nucleoside triphosphate hydrolases	
V1297366		; DNA polymerase A; DNA-directed DNA polymerase, family A, conserved site; DNA-directed DNA polymerase, family A, palm domain	; 5' to 3' exonuclease		; DNA polymerase A; DNA-directed DNA polymerase, family A, conserved site; DNA-directed DNA polymerase, family A, palm domain			; DNA-polymerase family A (pol I) signature	; DNA polymerase family A		; DNA polymerase family A signature.			; DNA polymerase A domain	; DNA/RNA polymerases	
V1338387		; Glycosyl transferase, family 51; Lysozyme-like domain	; Penicillin binding protein transpeptidase domain		; Glycosyl transferase, family 51; Lysozyme-like domain				; Transglycosylase						; Lysozyme-like	
V1426201						; consensus disorder prediction										
V1434823		; MucBP domain	; Putative peptidoglycan bound protein (lpxtg motif)		; MucBP domain	; consensus disorder prediction										
V1448519		; Glyceraldehyde 3-phosphate dehydrogenase, NAD(P) binding domain; Glyceraldehyde 3-phosphate dehydrogenase, catalytic domain; Glyceraldehyde-3-phosphate dehydrogenase, type I; Glyceraldehyde/Erythrose phosphate dehydrogenase family; NAD(P)-binding domain	; Dihydrodipicolinate Reductase; domain 2; NAD(P)-binding Rossmann-like Domain		; Glyceraldehyde 3-phosphate dehydrogenase, NAD(P) binding domain; Glyceraldehyde 3-phosphate dehydrogenase, catalytic domain; Glyceraldehyde-3-phosphate dehydrogenase, type I; Glyceraldehyde/Erythrose phosphate dehydrogenase family; NAD(P)-binding domain		; (Full) glyceraldehyde-3-phosphate dehydrogenase	; Glyceraldehyde-3-phosphate dehydrogenase signature	; Glyceraldehyde 3-phosphate dehydrogenase, C-terminal domain; Glyceraldehyde 3-phosphate dehydrogenase, NAD binding domain					; Glyceraldehyde 3-phosphate dehydrogenase, NAD binding domain	; Glyceraldehyde-3-phosphate dehydrogenase-like, C-terminal domain; NAD(P)-binding Rossmann-fold domains	;  glyceraldehyde-3-phosphate dehydrogenase, type I
V1492979						; consensus disorder prediction										
V1571915		; Peptidase M24; Peptidase M24B, X-Pro dipeptidase/aminopeptidase P, conserved site	; Creatinase/methionine aminopeptidase superfamily		; Peptidase M24; Peptidase M24B, X-Pro dipeptidase/aminopeptidase P, conserved site				; Metallopeptidase family M24		; Aminopeptidase P and proline dipeptidase signature.				; Creatinase/aminopeptidase	
V1835879		; Ribosomal protein S21; Ribosomal protein S21, conserved site		; 30S ribosomal protein S21 [rpsU].	; Ribosomal protein S21; Ribosomal protein S21, conserved site			; Ribosomal protein S21 family signature	; Ribosomal protein S21	; RIBOSOMAL S21 RIBONUCLEOPROTEIN 30S S21P A SSU SUBUNIT SEQUENCING DIRECT	; Ribosomal protein S21 signature.					;  ribosomal protein bS21
V1886182		; Phosphotransferase system, mannose/fructose/sorbose family, IIC subunit			; Phosphotransferase system, mannose/fructose/sorbose family, IIC subunit				; PTS system sorbose-specific iic component							
