Gene	CDD	GO	Gene3D	Hamap	Interpro	MobiDBLite	PIRSF	PRINTS	Pfam	ProDom	ProSitePatterns	ProSiteProfiles	SFLD	SMART	SUPERFAMILY	TIGRFAM
V1213588		; Aminoacyl-tRNA synthetase, class Ic; Rossmann-like alpha/beta/alpha sandwich fold	; Tyrosyl-Transfer RNA Synthetase; HUPs		; Aminoacyl-tRNA synthetase, class Ic; Rossmann-like alpha/beta/alpha sandwich fold				; tRNA synthetases class I (W and Y)						; Nucleotidylyl transferase	
V1295628	; EcAspRS_like_N	; Aminoacyl-tRNA synthetase, class II; Aminoacyl-tRNA synthetase, class II (D/K/N); Aspartate-tRNA ligase, bacterial/mitochondrial-type; Aspartyl/Asparaginyl-tRNA synthetase, class IIb; GAD-like domain; Nucleic acid-binding, OB-fold; OB-fold nucleic acid binding domain, AA-tRNA synthetase-type	; Bira Bifunctional Protein; Domain 2; Nucleic acid-binding proteins		; Aminoacyl-tRNA synthetase, class II; Aminoacyl-tRNA synthetase, class II (D/K/N); Aspartate-tRNA ligase, bacterial/mitochondrial-type; Aspartyl/Asparaginyl-tRNA synthetase, class IIb; GAD-like domain; Nucleic acid-binding, OB-fold; OB-fold nucleic acid binding domain, AA-tRNA synthetase-type			; Aspartyl-tRNA synthetase signature	; OB-fold nucleic acid binding domain; tRNA synthetases class II (D, K and N)			; Aminoacyl-transfer RNA synthetases class-II family profile.			; Class II aaRS and biotin synthetases; Nucleic acid-binding proteins	;  aspartate--tRNA ligase
V1340238	; HAD_like	; HAD hydrolase, subfamily IA; HAD-like domain			; HAD hydrolase, subfamily IA; HAD-like domain				; HAD-hyrolase-like						; HAD-like	;  HAD hydrolase, family IA, variant 1
V1439755		; P-loop containing nucleoside triphosphate hydrolase; tRNA threonylcarbamoyl adenosine modification protein TsaE	; P-loop containing nucleotide triphosphate hydrolases		; P-loop containing nucleoside triphosphate hydrolase; tRNA threonylcarbamoyl adenosine modification protein TsaE				; Threonylcarbamoyl adenosine biosynthesis protein TsaE						; P-loop containing nucleoside triphosphate hydrolases	;  tRNA threonylcarbamoyl adenosine modification protein YjeE
V1481294		; Integral membrane protein 1906			; Integral membrane protein 1906				; Protein of unknown function (DUF1461)							;  integral membrane protein TIGR01906
V1574533		; LemA; LemA-like domain	; LemA-like		; LemA; LemA-like domain				; LemA family						; LemA-like	
V1618805		; Acyl-CoA thioesterase, long chain; Alpha/Beta hydrolase fold; BAAT/Acyl-CoA thioester hydrolase C-terminal			; Acyl-CoA thioesterase, long chain; Alpha/Beta hydrolase fold; BAAT/Acyl-CoA thioester hydrolase C-terminal		; (Full) acyl-CoA thioesterase (hydrolase)		; BAAT / Acyl-CoA thioester hydrolase C terminal						; alpha/beta-Hydrolases; alpha/beta-Hydrolases	
V1799340		; Nucleic acid-binding, OB-fold; Ribosomal protein S17, bacterial-type; Ribosomal protein S17, conserved site; Ribosomal protein S17/S11	; Nucleic acid-binding proteins	; 30S ribosomal protein S17 [rpsQ].	; Nucleic acid-binding, OB-fold; Ribosomal protein S17, bacterial-type; Ribosomal protein S17, conserved site; Ribosomal protein S17/S11			; Ribosomal protein S17 family signature	; Ribosomal protein S17	; RIBOSOMAL S17 30S RIBONUCLEOPROTEIN RRNA-BINDING RNA-BINDING 40S S11 S17P S11	; Ribosomal protein S17 signature.				; Nucleic acid-binding proteins	;  ribosomal protein uS17
V1819441		; Metalloenzyme, LuxS/M16 peptidase-like; Peptidase M16 domain; Peptidase M16, C-terminal; Peptidase M16, N-terminal	; Cytochrome Bc1 Complex; Chain A		; Metalloenzyme, LuxS/M16 peptidase-like; Peptidase M16 domain; Peptidase M16, C-terminal; Peptidase M16, N-terminal				; Insulinase (Peptidase family M16); Peptidase M16 inactive domain						; LuxS/MPP-like metallohydrolase; LuxS/MPP-like metallohydrolase	
V1882862	; TGS_ThrRS_N	; Beta-grasp domain; TGS; TGS-like			; Beta-grasp domain; TGS; TGS-like				; TGS domain						; TGS-like	
V1886557		; Adenylosuccinate synthase,  active site; Adenylosuccinate synthase, GTP-binding site; Adenylosuccinate synthetase; P-loop containing nucleoside triphosphate hydrolase	; Adenylosuccinate Synthetase; Adenylosuccinate Synthetase	; Adenylosuccinate synthetase [purA].	; Adenylosuccinate synthase,  active site; Adenylosuccinate synthase, GTP-binding site; Adenylosuccinate synthetase; P-loop containing nucleoside triphosphate hydrolase				; Adenylosuccinate synthetase		; Adenylosuccinate synthetase GTP-binding site.; Adenylosuccinate synthetase active site.			; Adenylosuccinate synthetase	; P-loop containing nucleoside triphosphate hydrolases	
V1912344						; consensus disorder prediction						; Prokaryotic membrane lipoprotein lipid attachment site profile.				
V1000182		; AAA+ ATPase domain; ABC transporter, conserved site; ABC transporter-like; P-loop containing nucleoside triphosphate hydrolase	; P-loop containing nucleotide triphosphate hydrolases		; AAA+ ATPase domain; ABC transporter, conserved site; ABC transporter-like; P-loop containing nucleoside triphosphate hydrolase				; ABC transporter		; ABC transporters family signature.	; ATP-binding cassette, ABC transporter-type domain profile.		; ATPases associated with a variety of cellular activities	; P-loop containing nucleoside triphosphate hydrolases	
V1034262		; Enolase; Enolase C-terminal domain-like; Enolase N-terminal domain-like; Enolase, C-terminal TIM barrel domain; Enolase, N-terminal	; Enolase-like; Enolase superfamily		; Enolase; Enolase C-terminal domain-like; Enolase N-terminal domain-like; Enolase, C-terminal TIM barrel domain; Enolase, N-terminal			; Enolase signature	; Enolase, C-terminal TIM barrel domain; Enolase, N-terminal domain					; Enolase, N-terminal domain 	; Enolase C-terminal domain-like; Enolase N-terminal domain-like	
V1034595		; Endopeptidase, NLPC/P60 domain	; endopeptidase domain like (from Nostoc punctiforme)		; Endopeptidase, NLPC/P60 domain				; NlpC/P60 family						; Cysteine proteinases	
V1074688	; UdpNAET	; Enolpyruvate transferase domain; RNA 3'-terminal phosphate cyclase/enolpyruvate transferase, alpha/beta; UDP-N-acetylglucosamine 1-carboxyvinyltransferase		; UDP-N-acetylglucosamine 1-carboxyvinyltransferase [murA].	; Enolpyruvate transferase domain; RNA 3'-terminal phosphate cyclase/enolpyruvate transferase, alpha/beta; UDP-N-acetylglucosamine 1-carboxyvinyltransferase				; EPSP synthase (3-phosphoshikimate 1-carboxyvinyltransferase)						; EPT/RTPC-like	;  UDP-N-acetylglucosamine 1-carboxyvinyltransferase
V1093192		; Branched-chain amino acid transport system II carrier protein			; Branched-chain amino acid transport system II carrier protein				; Branched-chain amino acid transport protein							
V1101798		; Heat shock protein 70 family; Heat shock protein 70, conserved site			; Heat shock protein 70 family; Heat shock protein 70, conserved site			; 70kDa heat shock protein signature	; Hsp70 protein		; Heat shock hsp70 proteins family signature 1.				; Actin-like ATPase domain	
V1136078		; Ribosomal RNA adenine dimethylase; Ribosomal RNA adenine methylase transferase, N-terminal; Ribosomal RNA adenine methylase transferase, conserved site; Ribosomal RNA adenine methyltransferase KsgA/Erm; S-adenosyl-L-methionine-dependent methyltransferase; rRNA adenine dimethylase-like	; Vaccinia Virus protein VP39	; Ribosomal RNA small subunit methyltransferase A [rsmA].	; Ribosomal RNA adenine dimethylase; Ribosomal RNA adenine methylase transferase, N-terminal; Ribosomal RNA adenine methylase transferase, conserved site; Ribosomal RNA adenine methyltransferase KsgA/Erm; S-adenosyl-L-methionine-dependent methyltransferase; rRNA adenine dimethylase-like				; Ribosomal RNA adenine dimethylase		; Ribosomal RNA adenine dimethylases signature.	; rRNA adenine N(6)-methyltransferase family profile.		; Ribosomal RNA adenine dimethylases	; S-adenosyl-L-methionine-dependent methyltransferases	;  ribosomal RNA small subunit methyltransferase A
V1136210		; AAA+ ATPase domain; ABC transporter-like; P-loop containing nucleoside triphosphate hydrolase	; P-loop containing nucleotide triphosphate hydrolases		; AAA+ ATPase domain; ABC transporter-like; P-loop containing nucleoside triphosphate hydrolase				; ABC transporter			; ATP-binding cassette, ABC transporter-type domain profile.		; ATPases associated with a variety of cellular activities	; P-loop containing nucleoside triphosphate hydrolases	
V1136400	; S4	; RNA-binding S4 domain; RNA-binding protein, HP1423 type	; Structural Genomics Hypothetical 15.5 Kd Protein In Mrca-pcka Intergenic Region; Chain		; RNA-binding S4 domain; RNA-binding protein, HP1423 type		; (Full) RNA-binding protein, HP1423 type		; S4 domain			; S4 RNA-binding domain profile.		; S4 RNA-binding domain	; Alpha-L RNA-binding motif	
V1136444		; Fido domain	; Fic-like domain		; Fido domain				; Fic/DOC family			; Fido domain profile.			; Fic-like	
V1203691		; Alpha/beta knot methyltransferases; tRNA (guanine-N1-)-methyltransferase, C-terminal; tRNA (guanine-N1-)-methyltransferase, N-terminal; tRNA (guanine-N1-)-methyltransferase, bacteria; tRNA methyltransferase TRMD/TRM10-type domain	; tRNA(m1g37)methyltransferase	; tRNA (guanine-N(1)-)-methyltransferase [trmD].	; Alpha/beta knot methyltransferases; tRNA (guanine-N1-)-methyltransferase, C-terminal; tRNA (guanine-N1-)-methyltransferase, N-terminal; tRNA (guanine-N1-)-methyltransferase, bacteria; tRNA methyltransferase TRMD/TRM10-type domain		; (Full/Desc.) tRNA-(m1G37) methyltransferase		; tRNA (Guanine-1)-methyltransferase						; alpha/beta knot	;  tRNA (guanine(37)-N(1))-methyltransferase
V1203767	; PP2Cc	; PPM-type phosphatase domain	; Phosphatase 2c; Domain 1		; PPM-type phosphatase domain				; Protein phosphatase 2C			; PPM-type phosphatase domain profile.		; Sigma factor PP2C-like phosphatases; Serine/threonine phosphatases, family 2C, catalytic domain	; PP2C-like	
V1355838	; YXKO-related	; ATP-dependent (S)-NAD(P)H-hydrate dehydratase; Carbohydrate kinase, predicted, conserved site; Ribokinase-like		; ADP-dependent (S)-NAD(P)H-hydrate dehydratase [nnrD].	; ATP-dependent (S)-NAD(P)H-hydrate dehydratase; Carbohydrate kinase, predicted, conserved site; Ribokinase-like				; Carbohydrate kinase		; YjeF C-terminal domain signature 2.	; YjeF C-terminal domain profile.			; Ribokinase-like	;  YjeF family C-terminal domain
V1365153		; Heat shock protein 70 family			; Heat shock protein 70 family			; 70kDa heat shock protein signature	; Hsp70 protein						; Actin-like ATPase domain	
V1390120	; TRX_family	; Thioredoxin; Thioredoxin domain; Thioredoxin, conserved site; Thioredoxin-like fold	; Glutaredoxin		; Thioredoxin; Thioredoxin domain; Thioredoxin, conserved site; Thioredoxin-like fold		; (Full) thioredoxin	; Thioredoxin family signature	; Thioredoxin		; Thioredoxin family active site.	; Thioredoxin domain profile.			; Thioredoxin-like	;  thioredoxin
V1463123	; REC; trans_reg_C	; CheY-like superfamily; OmpR/PhoB-type DNA-binding domain; Signal transduction response regulator, C-terminal effector; Signal transduction response regulator, receiver domain; Winged helix-turn-helix DNA-binding domain	; winged helix repressor DNA binding domain		; CheY-like superfamily; OmpR/PhoB-type DNA-binding domain; Signal transduction response regulator, C-terminal effector; Signal transduction response regulator, receiver domain; Winged helix-turn-helix DNA-binding domain				; Response regulator receiver domain; Transcriptional regulatory protein, C terminal			; OmpR/PhoB-type DNA-binding domain profile.; Response regulatory domain profile.		; cheY-homologous receiver domain; Transcriptional regulatory protein, C terminal	; C-terminal effector domain of the bipartite response regulators; CheY-like	
V1851980		; MucBP domain	; Putative peptidoglycan bound protein (lpxtg motif); Putative peptidoglycan bound protein (lpxtg motif)		; MucBP domain	; consensus disorder prediction			; MucBP domain							
V1879937		; DNA topoisomerase, type IIA, subunit B, domain 2; Ribosomal protein S5 domain 2-type fold; Ribosomal protein S5 domain 2-type fold, subgroup			; DNA topoisomerase, type IIA, subunit B, domain 2; Ribosomal protein S5 domain 2-type fold; Ribosomal protein S5 domain 2-type fold, subgroup				; DNA gyrase B						; Ribosomal protein S5 domain 2-like	
V1886550	; SGNH_hydrolase_yrhL_like	; SGNH hydrolase-type esterase domain			; SGNH hydrolase-type esterase domain										; SGNH hydrolase	
V1886964		; YSIRK Gram-positive signal peptide			; YSIRK Gram-positive signal peptide				; YSIRK type signal peptide							;  gram-positive signal peptide, YSIRK family
V1000302	; TM_PBP2	; ABC transporter type 1, transmembrane domain MetI-like	; MetI-like		; ABC transporter type 1, transmembrane domain MetI-like				; Binding-protein-dependent transport system inner membrane component			; ABC transporter integral membrane type-1 domain profile.			; MetI-like	
V1012055	; PTS_IIA_man	; PTS system mannose/sorbose specific IIA subunit; Phosphotransferase system, mannose-type IIA component			; PTS system mannose/sorbose specific IIA subunit; Phosphotransferase system, mannose-type IIA component				; PTS system fructose IIA component			; PTS_EIIA type-4 domain profile.			; PTS system fructose IIA component-like	
V1033905		; Alpha/Beta hydrolase fold; BAAT/Acyl-CoA thioester hydrolase C-terminal			; Alpha/Beta hydrolase fold; BAAT/Acyl-CoA thioester hydrolase C-terminal				; BAAT / Acyl-CoA thioester hydrolase C terminal						; alpha/beta-Hydrolases	
V1038268	; TM_PBP2	; ABC transporter type 1, transmembrane domain MetI-like; Phosphate transport system permease protein PstA	; MetI-like		; ABC transporter type 1, transmembrane domain MetI-like; Phosphate transport system permease protein PstA				; Binding-protein-dependent transport system inner membrane component			; ABC transporter integral membrane type-1 domain profile.			; MetI-like	;  phosphate ABC transporter, permease protein PstA
V1136067	; SGNH_hydrolase	; SGNH hydrolase-type esterase domain			; SGNH hydrolase-type esterase domain				; GDSL-like Lipase/Acylhydrolase family						; SGNH hydrolase	
V1136162	; PBP2_AatB_like	; Solute-binding protein  family 3/N-terminal domain of MltF; Solute-binding protein family 3, conserved site	; Periplasmic binding protein-like II; Periplasmic binding protein-like II; Periplasmic binding protein-like II		; Solute-binding protein  family 3/N-terminal domain of MltF; Solute-binding protein family 3, conserved site				; Bacterial extracellular solute-binding proteins, family 3		; Bacterial extracellular solute-binding proteins, family 3 signature.	; Prokaryotic membrane lipoprotein lipid attachment site profile.		; Bacterial periplasmic substrate-binding proteins	; Periplasmic binding protein-like II	
V1136249	; HAD_like	; HAD-like domain; HAD-superfamily hydrolase, subfamily IIA; HAD-superfamily hydrolase, subfamily IIA, hypothetical 1; Nitrophenylphosphatase-like  domain			; HAD-like domain; HAD-superfamily hydrolase, subfamily IIA; HAD-superfamily hydrolase, subfamily IIA, hypothetical 1; Nitrophenylphosphatase-like  domain				; HAD-hyrolase-like; Haloacid dehalogenase-like hydrolase						; HAD-like	;  HAD hydrolase, TIGR01457 family;  HAD hydrolase, family IIA
V1136345	; SIS_RpiR	; Helix-turn-helix protein RpiR; Homeodomain-like; Sugar isomerase (SIS); Winged helix-turn-helix DNA-binding domain	; winged helix repressor DNA binding domain; Glucose-6-phosphate isomerase like protein; domain 1		; Helix-turn-helix protein RpiR; Homeodomain-like; Sugar isomerase (SIS); Winged helix-turn-helix DNA-binding domain				; Helix-turn-helix domain, rpiR family; SIS domain			; RpiR-type HTH domain profile.; SIS domain profile.			; Homeodomain-like; SIS domain	
V1144175		; Protein of unknown function DUF896; UPF0291 structural domain	; Helix hairpin bin		; Protein of unknown function DUF896; UPF0291 structural domain				; Bacterial protein of unknown function (DUF896)						; YnzC-like	
V1150335		; Phage minor structural protein, N-terminal domain	; Apolipoprotein		; Phage minor structural protein, N-terminal domain											;  phage minor structural protein, N-terminal region
V1159395	; Sigma70_r4	; RNA polymerase sigma factor RpoD; RNA polymerase sigma factor RpoD, C-terminal; RNA polymerase sigma factor, region 2; RNA polymerase sigma factor, region 3/4; RNA polymerase sigma-70; RNA polymerase sigma-70 like domain; RNA polymerase sigma-70 region 1.2; RNA polymerase sigma-70 region 2; RNA polymerase sigma-70 region 3; RNA polymerase sigma-70 region 4; RNA polymerase sporulation-specific sigma factor; Winged helix-turn-helix DNA-binding domain	; RNA Polymerase Primary Sigma Factor; winged helix repressor DNA binding domain; winged helix repressor DNA binding domain	; RNA polymerase sigma factor RpoD [rpoD].	; RNA polymerase sigma factor RpoD; RNA polymerase sigma factor RpoD, C-terminal; RNA polymerase sigma factor, region 2; RNA polymerase sigma factor, region 3/4; RNA polymerase sigma-70; RNA polymerase sigma-70 like domain; RNA polymerase sigma-70 region 1.2; RNA polymerase sigma-70 region 2; RNA polymerase sigma-70 region 3; RNA polymerase sigma-70 region 4; RNA polymerase sporulation-specific sigma factor; Winged helix-turn-helix DNA-binding domain		; (Full) RNA polymerase sporulation-specific sigma factor, SigK/SigE types	; Major sigma-70 factor signature	; Sigma-70 factor, region 1.2; Sigma-70 region 2; Sigma-70 region 3; Sigma-70, region 4		; Sigma-70 factors family signature 1.; Sigma-70 factors family signature 2.				; Sigma3 and sigma4 domains of RNA polymerase sigma factors; Sigma2 domain of RNA polymerase sigma factors; Sigma3 and sigma4 domains of RNA polymerase sigma factors	;  RNA polymerase sigma factor RpoD;  RNA polymerase sigma factor, sigma-70 family
V1203412		; CDP-glycerol glycerophosphotransferase			; CDP-glycerol glycerophosphotransferase				; CDP-Glycerol:Poly(glycerophosphate) glycerophosphotransferase						; UDP-Glycosyltransferase/glycogen phosphorylase	
V1203616	; HAD_like	; Cof protein; HAD-like domain; HAD-superfamily hydrolase, subfamily IIB			; Cof protein; HAD-like domain; HAD-superfamily hydrolase, subfamily IIB				; haloacid dehalogenase-like hydrolase		; Hypothetical cof family signature 1.		; C2.B.4: PGP Like; C2.B: Phosphomannomutase and Phosphatase Like		; HAD-like	;  Cof-like hydrolase;  HAD hydrolase, family IIB
V1238084		; P-loop containing nucleoside triphosphate hydrolase; Thymidine kinase; Thymidine kinase, conserved site		; Thymidine kinase [tdk].	; P-loop containing nucleoside triphosphate hydrolase; Thymidine kinase; Thymidine kinase, conserved site		; (Full) thymidine kinase		; Thymidine kinase		; Thymidine kinase cellular-type signature.				; Glucocorticoid receptor-like (DNA-binding domain); P-loop containing nucleoside triphosphate hydrolases	
V1339782						; consensus disorder prediction										
V1341187		; Dephospho-CoA kinase; P-loop containing nucleoside triphosphate hydrolase	; P-loop containing nucleotide triphosphate hydrolases		; Dephospho-CoA kinase; P-loop containing nucleoside triphosphate hydrolase							; Dephospho-CoA kinase (DPCK) domain profile.			; P-loop containing nucleoside triphosphate hydrolases	
V1383644		; Cell division protein FtsZ, C-terminal; Tubulin/FtsZ, 2-layer sandwich domain; Tubulin/FtsZ, C-terminal	; Isocitrate/Isopropylmalate dehydrogenase-like		; Cell division protein FtsZ, C-terminal; Tubulin/FtsZ, 2-layer sandwich domain; Tubulin/FtsZ, C-terminal				; FtsZ family, C-terminal domain						; Tubulin C-terminal domain-like	
V1391989		; ABC transporter type 1, transmembrane domain; ABC transporter-like; P-loop containing nucleoside triphosphate hydrolase	; P-loop containing nucleotide triphosphate hydrolases; Putative multidrug export ATP-binding/permease protein like domains		; ABC transporter type 1, transmembrane domain; ABC transporter-like; P-loop containing nucleoside triphosphate hydrolase				; ABC transporter						; P-loop containing nucleoside triphosphate hydrolases; ABC transporter transmembrane region	
V1458842	; enolase	; Enolase; Enolase C-terminal domain-like; Enolase N-terminal domain-like; Enolase, C-terminal TIM barrel domain; Enolase, N-terminal; Enolase, conserved site	; Enolase superfamily; Enolase-like	; Enolase [eno].	; Enolase; Enolase C-terminal domain-like; Enolase N-terminal domain-like; Enolase, C-terminal TIM barrel domain; Enolase, N-terminal; Enolase, conserved site		; (Full) enolase	; Enolase signature	; Enolase, C-terminal TIM barrel domain; Enolase, N-terminal domain		; Enolase signature.		; Enolase	; Enolase, N-terminal domain ; Enolase, C-terminal TIM barrel domain 	; Enolase C-terminal domain-like; Enolase N-terminal domain-like	;  phosphopyruvate hydratase
V1515481		; Cadmium resistance transporter			; Cadmium resistance transporter				; Cadmium resistance transporter							;  cadmium resistance transporter family protein
V1554752						; consensus disorder prediction										
V1599147	; Cis_IPPS	; Decaprenyl diphosphate synthase-like; Di-trans-poly-cis-decaprenylcistransferase-like, conserved site		; Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific) [uppS].	; Decaprenyl diphosphate synthase-like; Di-trans-poly-cis-decaprenylcistransferase-like, conserved site				; Putative undecaprenyl diphosphate synthase		; Undecaprenyl pyrophosphate synthase family signature.				; Undecaprenyl diphosphate synthase	;  di-trans,poly-cis-decaprenylcistransferase
V1599168	; Dtyr_deacylase	; D-Tyr tRNAtyr deacylase-like domain; D-aminoacyl-tRNA deacylase DTD		; D-aminoacyl-tRNA deacylase [dtd].	; D-Tyr tRNAtyr deacylase-like domain; D-aminoacyl-tRNA deacylase DTD				; D-Tyr-tRNA(Tyr) deacylase						; DTD-like	;  D-tyrosyl-tRNA(Tyr) deacylase
V1608937	; PRTases_typeI	; Phosphoribosyl pyrophosphate synthetase, conserved site; Phosphoribosyltransferase domain; Phosphoribosyltransferase-like; Ribose-phosphate diphosphokinase; Ribose-phosphate pyrophosphokinase, N-terminal domain			; Phosphoribosyl pyrophosphate synthetase, conserved site; Phosphoribosyltransferase domain; Phosphoribosyltransferase-like; Ribose-phosphate diphosphokinase; Ribose-phosphate pyrophosphokinase, N-terminal domain				; N-terminal domain of ribose phosphate pyrophosphokinase; Phosphoribosyl transferase domain		; Phosphoribosyl pyrophosphate synthase signature.				; PRTase-like	;  ribose-phosphate diphosphokinase
V1886554		; Ribosomal protein L9, C-terminal; Ribosomal protein L9, N-terminal; Ribosomal protein L9, bacteria/chloroplast; Ribosomal protein L9/RNase H1, N-terminal	; Ribosomal Protein L9		; Ribosomal protein L9, C-terminal; Ribosomal protein L9, N-terminal; Ribosomal protein L9, bacteria/chloroplast; Ribosomal protein L9/RNase H1, N-terminal				; Ribosomal protein L9, C-terminal domain; Ribosomal protein L9, N-terminal domain		; Ribosomal protein L9 signature.				; Ribosomal protein L9 C-domain; L9 N-domain-like	;  ribosomal protein bL9
V1890935		; Membrane transport protein, MMPL domain; Sterol-sensing domain; xxxLxxG heptad repeat	; Multidrug efflux transporter AcrB transmembrane domain; Multidrug efflux transporter AcrB transmembrane domain		; Membrane transport protein, MMPL domain; Sterol-sensing domain; xxxLxxG heptad repeat				; MMPL family			; Sterol-sensing domain (SSD) profile.			; Methyl-accepting chemotaxis protein (MCP) signaling domain; Methyl-accepting chemotaxis protein (MCP) signaling domain; Multidrug efflux transporter AcrB transmembrane domain; Multidrug efflux transporter AcrB transmembrane domain	;  X-X-X-Leu-X-X-Gly heptad repeats
V1899666	; MPN_DUF2466	; RadC-like JAB domain; Uncharacterised protein family UPF0758, conserved site	; Cytidine Deaminase		; RadC-like JAB domain; Uncharacterised protein family UPF0758, conserved site				; RadC-like JAB domain		; Uncharacterized protein family UPF0758 signature.					
V1912444		; Putative membrane protein insertion efficiency factor		; Putative membrane protein insertion efficiency factor [yidD].	; Putative membrane protein insertion efficiency factor				; Haemolytic domain	; UPF0161 ALPHA-HEMOLYSIN YIDD UNCHARACTERIZED CYTOSOLIC PRECURSOR SIGNAL YTJA RNPA SIMILAR				; 		;  putative membrane protein insertion efficiency factor
V1000200						; consensus disorder prediction										
V1000310		; Protein of unknown function DUF910; YqgQ-like domain	; YqgQ-like		; Protein of unknown function DUF910; YqgQ-like domain				; Bacterial protein of unknown function (DUF910)						; YqgQ-like	
V1136048		; ABC/ECF transporter, transmembrane component; ECF transporter transmembrane protein EcfT		; Energy-coupling factor transporter transmembrane protein EcfT [ecfT].	; ABC/ECF transporter, transmembrane component; ECF transporter transmembrane protein EcfT				; Cobalt transport protein							
V1136057		; D-alanine--poly(phosphoribitol) ligase subunit 2; Phosphopantetheine binding ACP domain		; D-alanine--poly(phosphoribitol) ligase subunit 2 [dltC].	; D-alanine--poly(phosphoribitol) ligase subunit 2; Phosphopantetheine binding ACP domain				; Phosphopantetheine attachment site						; ACP-like	;  D-alanine--poly(phosphoribitol) ligase, subunit 2
V1136480		; Folylpolyglutamate synthetase; Folylpolyglutamate synthetase, conserved site; Mur ligase, C-terminal; Mur ligase, central			; Folylpolyglutamate synthetase; Folylpolyglutamate synthetase, conserved site; Mur ligase, C-terminal; Mur ligase, central		; (Full) folylpolyglutamate synthase		; Mur ligase family, glutamate ligase domain; Mur ligase middle domain		; Folylpolyglutamate synthase signature 1.; Folylpolyglutamate synthase signature 2.				; MurD-like peptide ligases, peptide-binding domain; MurD-like peptide ligases, catalytic domain	;  bifunctional protein FolC
V1136517		; PepSY domain			; PepSY domain	; consensus disorder prediction			; Peptidase propeptide and YPEB domain			; Prokaryotic membrane lipoprotein lipid attachment site profile.				
V1144062		; Cell envelope-related transcriptional attenuator domain			; Cell envelope-related transcriptional attenuator domain				; Cell envelope-related transcriptional attenuator domain							;  cell envelope-related function transcriptional attenuator common domain
V1203438	; WHTH_GntR	; Chorismate pyruvate-lyase/UbiC transcription regulator-associated  domain; Transcription regulator HTH, GntR; UbiC transcription regulator-associated; Winged helix-turn-helix DNA-binding domain	; winged helix repressor DNA binding domain; Chorismate lyase-like		; Chorismate pyruvate-lyase/UbiC transcription regulator-associated  domain; Transcription regulator HTH, GntR; UbiC transcription regulator-associated; Winged helix-turn-helix DNA-binding domain			; GntR bacterial regulatory protein HTH signature	; Bacterial regulatory proteins, gntR family; UTRA domain			; GntR-type HTH domain profile.		; ; helix_turn_helix gluconate operon transcriptional repressor	; Chorismate lyase-like; Winged helix DNA-binding domain	
V1203495		; AAA+ ATPase domain; ABC transporter, conserved site; ABC transporter-like; P-loop containing nucleoside triphosphate hydrolase	; P-loop containing nucleotide triphosphate hydrolases		; AAA+ ATPase domain; ABC transporter, conserved site; ABC transporter-like; P-loop containing nucleoside triphosphate hydrolase				; ABC transporter		; ABC transporters family signature.	; ATP-binding cassette, ABC transporter-type domain profile.		; ATPases associated with a variety of cellular activities	; P-loop containing nucleoside triphosphate hydrolases	
V1203665		; DNA-directed RNA polymerase, omega subunit; RNA polymerase subunit, RPB6/omega; RNA polymerase, subunit omega/K/RPB6		; DNA-directed RNA polymerase subunit omega [rpoZ].	; DNA-directed RNA polymerase, omega subunit; RNA polymerase subunit, RPB6/omega; RNA polymerase, subunit omega/K/RPB6				; RNA polymerase Rpb6						; RPB6/omega subunit-like	;  DNA-directed RNA polymerase, omega subunit
V1219276		; Histone-like protein H-NS family, oligomerisation domain	; H-NS histone-like proteins		; Histone-like protein H-NS family, oligomerisation domain											
V1339659		; PASTA domain			; PASTA domain				; PASTA domain						; Penicillin-binding protein 2x (pbp-2x), c-terminal domain	
V1356188		; Amidohydrolase-related; Metal-dependent hydrolase; Metal-dependent hydrolase, composite domain	; Metal-dependent hydrolases; Urease		; Amidohydrolase-related; Metal-dependent hydrolase; Metal-dependent hydrolase, composite domain				; Amidohydrolase family				; guanine deaminase		; Composite domain of metallo-dependent hydrolases; Metallo-dependent hydrolases	
V1380784		; Domain of unknown function DUF2479			; Domain of unknown function DUF2479				; Domain of unknown function (DUF2479)						; Apolipoprotein A-I	
V1392405		; Carbamoyl-phosphate synthase, small subunit N-terminal domain; Class I glutamine amidotransferase-like; Glutamine amidotransferase	; Carbamoyl phosphate synthetase		; Carbamoyl-phosphate synthase, small subunit N-terminal domain; Class I glutamine amidotransferase-like; Glutamine amidotransferase			; Carbamoyl-phosphate synthase protein GATase domain signature	; Carbamoyl-phosphate synthase small chain, CPSase domain; Glutamine amidotransferase class-I					; Carbamoyl-phosphate synthase small chain, CPSase domain	; Class I glutamine amidotransferase-like; Carbamoyl phosphate synthetase, small subunit N-terminal domain	
V1432103	; PDZ_CTP_protease	; ClpP/crotonase-like domain; PDZ domain; Tail specific protease	; 2-enoyl-CoA Hydratase; Chain A		; ClpP/crotonase-like domain; PDZ domain; Tail specific protease				; PDZ domain; Peptidase family S41			; PDZ domain profile.		; Domain present in PSD-95, Dlg, and ZO-1/2.	; PDZ domain-like; ClpP/crotonase; ClpP/crotonase	
